Time,F-Scale,Location,County,State,Lat,Lon,Comments
2245,UNK,2 SSW REDFIELD,SPINK,SD,44.85,-98.54,PUBLIC REPORTED A BRIEF TORNADO TOUCHDOWN IN A CORN FIELD AROUND 545PM. TORNADO WAS ON THE GROUND FOR ABOUT 1 MINUTE. (ABR)
2305,UNK,3 S CONDE,SPINK,SD,45.11,-98.1,BRIIEF TOUCHDOWN 1 2 MILES SW OF LOCATION IN CORNFIELD (ABR)
Time,Speed,Location,County,State,Lat,Lon,Comments
1749,UNK,WHITESBURG,LETCHER,KY,37.12,-82.83,A TREE WAS DOWNED ON SCHOOL HILL ROAD. (JKL)
1800,UNK,2 SE HAMPTON,ADAMS,PA,39.91,-77.04,NUMEROUS TREES ACROSS ROAD. (CTP)
1810,UNK,7 WSW SHIPPENSBURG,FRANKLIN,PA,40.01,-77.64,LARGE TREE DOWN ALONG CUMBERLAND HIGHWAY. (CTP)
1815,UNK,3 WNW ABBOTTSTOWN,ADAMS,PA,39.9,-77.03,WIRES AND BRANCHES DOWN. (CTP)
1850,UNK,GREENEVILLE,GREENE,TN,36.17,-82.82,A COUPLE TREES AND SEVERAL LARGE TREE LIMBS DOWN. (MRX)
1850,UNK,WYTOPITLOCK,AROOSTOOK,ME,45.64,-68.08,LARGE TREE BRANCHES DOWN ON ROUTE 171. TIME IS ESTIMATED. (CAR)
1905,UNK,1 W YORK HAVEN,YORK,PA,40.11,-76.73,MULTIPLE TREES DOWN. (CTP)
1910,UNK,3 N GREENEVILLE,GREENE,TN,36.21,-82.82,2 BARNS DESTROYED. (MRX)
1920,82,GOLDSBORO,YORK,PA,40.15,-76.75,MEASURED WIND GUST IN GOLDSBORO (CTP)
1920,UNK,GOLDSBORO,YORK,PA,40.15,-76.75,NUMEROUS LARGE TREES AND POWER LINES DOWN (CTP)
1928,UNK,CHUCKY,GREENE,TN,36.21,-82.69,SEVERAL TREES DOWN. (MRX)
1935,UNK,3 NE WASHBURN,AROOSTOOK,ME,46.82,-68.11,BIRCH TREE DOWN ON THE COFFIN RD BETWEEN CARIBOU AND WASHBURN. TIME IS ESTIMATED. (CAR)
1942,60,1 S CARIBOU,AROOSTOOK,ME,46.85,-68.01,ESTIMATED 60 MPH WIND GUST AT THE CARIBOU INN AND CONVENTION CENTER. (CAR)
1945,UNK,CANEY BRANCH,GREENE,TN,36.05,-82.99,SEVERAL TREES DOWN. (MRX)
1950,UNK,FORT FAIRFIELD,AROOSTOOK,ME,46.77,-67.83,POWER LINES DOWN IN TOWN. TIME IS ESTIMATED. (CAR)
2018,UNK,1 W LEWISTOWN,FREDERICK,MD,39.54,-77.44,A BARN ROOF WAS BLOWN OFF PLUS SEVERAL TREES KNOCKED DOWN BY STRONG THUNDERSTORM WIND GUSTS. (LWX)
2030,UNK,BLACKBIRD,NEW CASTLE,DE,39.37,-75.66,WIRES DOWN. (PHI)
2031,58,11 S HAMAR,EDDY,ND,47.68,-98.57,NEARBY NDAWN SENSOR /4 METER SENSOR HEIGHT/ MEASURED PEAK WINDS AT 57 MPH. REPRESENTATIVE 10 METER WIND WOULD BE IN EXCESS OF 58 MPH. (FGF)
2040,UNK,7 SW TOLNA,EDDY,ND,47.76,-98.55,CORN FLATTENED AS WELL AS SEVERAL BRANCHES REPORTED DOWN. (FGF)
2054,UNK,GATE CITY,SCOTT,VA,36.64,-82.58,COUPLE OF TREES DOWN AROUND GATE CITY. (MRX)
2100,UNK,CECILTON,CECIL,MD,39.4,-75.87,MULTIPLE TREES AND WIRES DOWN IN SOUTH PART OF CECIL COUNTY. (PHI)
2110,UNK,BLOUNTVILLE,SULLIVAN,TN,36.53,-82.33,COUPLE OF LARGE TREES DOWN IN BLOUNTSVILLE. (MRX)
2110,UNK,EXETER,PENOBSCOT,ME,44.97,-69.14,LARGE TREE BRANCHES DOWN ON THE EXETER ROAD. TIME IS ESTIMATED. (CAR)
2113,70,5 NNE LOYALTON,EDMUNDS,SD,45.35,-99.24,WINDOWS AND VINYL SIDING ON WEST SIDE OF HOUSE DESTROYED...SEVERE DAMAGE TO BEAN AND CORN CROP...WEST SIDE OF BARN DAMAGED...1.92 INCHES RAIN...GOLFBALL HAIL. (ABR)
2115,UNK,LINWOOD,DELAWARE,PA,39.82,-75.42,NUMEROUS TREES AND WIRES DOWN. (PHI)
2125,UNK,2 E PETERSBURG,NELSON,ND,48.01,-97.96,STRONG WINDS FLATTENED CORN AND LASTED 5 TO 10 MIN. TIME ESTIMATED FROM RADAR. (FGF)
