Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2125,UNK,SPRINGFIELD,SANGAMON,IL,39.78,-89.64,TREE BLOWN DOWN BLOCKING ONE LANE OS CHATHAM ROAD. TIME ESTIMATED. (ILX)
2129,66,2 W CHILDRESS,CHILDRESS,TX,34.43,-100.28,MEASURED BY CHILDRESS ASOS. (LUB)
2131,60,O'DONNELL,LYNN,TX,32.97,-101.83,(LUB)
2131,UNK,O'DONNELL,LYNN,TX,32.97,-101.83,BROKEN WINDOWS FROM HAIL (LUB)
2225,UNK,W HOLLIS,HARMON,OK,34.69,-99.92,POWER POLES DOWNED ON THE WEST SIDE OF TOWN. (OUN)
2252,UNK,DECATUR,MACON,IL,39.85,-88.93,TREE LIMBS AND POWER LINES DOWN ON THE SOUTH SIDE OF TOWN (ILX)
2300,UNK,JAYTON,KENT,TX,33.25,-100.57,LARGE TREE LIMB DOWN. HAIL UP TO 0.5 INCH DIAMETER AND HEAVY RAIN. (LUB)
2337,UNK,TUSCOLA,DOUGLAS,IL,39.8,-88.28,TREE LIMB BLOWN DOWN (ILX)
0034,62,2 NNE WEINERT,HASKELL,TX,33.34,-99.67,(SJT)
0105,62,3 NE ASPERMONT,STONEWALL,TX,33.17,-100.2,(LUB)
0113,63,DE SOTO,JOHNSON,KS,38.98,-94.96,63 MPH GUST MEASURED BY WEATHER STATION. (EAX)
0130,UNK,4 ESE OLATHE,JOHNSON,KS,38.86,-94.75,6-8 INCH DIAMETER BRANCHES BROKEN. (EAX)
0140,59,3 SSW SNYDER,SCURRY,TX,32.67,-100.93,WEST TEXAS MESONET MEASURED AT 59 MPH GUST. (MAF)
Time,Size,Location,County,State,Lat,Lon,Comments
2017,200,1 NNW GLENAIRE,CLAY,MO,39.23,-94.46,REPORT RECEIVED VIA TWITTER PICTURE. (EAX)
2045,175,MISSOURI CITY,CLAY,MO,39.24,-94.29,HIGHWAY 210 EAST NEAR MISSOURI CITY (EAX)
2105,125,HANNA CITY,PEORIA,IL,40.69,-89.79,(ILX)
2124,100,13 NNE LAMESA,DAWSON,TX,32.91,-101.87,PUBLIC REPORTED ON HIGHWAY 87. THE ROUGH ESTIMATE WAS AROUND QUARTER SIZE BUT COULD NOT CONFIRM. (MAF)
2125,175,3 SSE ANDREWS,ANDREWS,TX,32.28,-102.53,THE SHERIFFS OFFICE REPORTED JUST OUTSIDE THE CITY LIMITS (MAF)
2130,175,MORTON,TAZEWELL,IL,40.61,-89.47,(ILX)
2131,175,O'DONNELL,LYNN,TX,32.97,-101.83,(LUB)
2230,100,DOWNS,MCLEAN,IL,40.4,-88.87,(ILX)
2314,100,COLUMBIA,BOONE,MO,38.95,-92.33,(LSX)
0129,100,HINTON,CADDO,OK,35.47,-98.36,(OUN)
