Time,F_Scale,Location,County,State,Lat,Lon,Comments
1910,UNK,2 S GRINNELL,GOVE,KS,39.1,-100.63,EMERGENCY MANAGER REPORTS PIVOTS DESTROYED APPROXIMATELY 2 MILES SOUTH OF CAMPUS IN NW GOVE COUNTY. TIME IS RADAR ESTIMATED. (GLD)
2101,UNK,13 NE EADS,CHEYENNE,CO,38.62,-102.61,SPOTTER CONFIRMED TORNADO ON THE GROUND. (GLD)
2133,UNK,7 SSW CISCO,EASTLAND,TX,32.29,-99.02,SEVERAL SPOTTERS HAVE SENT PHOTO CONFIRMING A TORNADO SOUTH-SOUTHWEST OF CISCO. (FWD)
2140,UNK,2 S WILD HORSE POINT,LINCOLN,CO,38.53,-103.5,CORRECTED TIME AND LOCATION OF PREVIOUS REPORT WHICH WAS 15 SE OF KARVAL AT 420 PM. (BOU)
2141,UNK,10 WSW TRUCKTON,EL PASO,CO,38.67,-104.35,TORNADO CONFIRMED ON THE GROUND. (PUB)
2155,UNK,3 W MANGUM,EASTLAND,TX,32.32,-98.9,LARGE TORNADO JUST WEST OF MANGUM (FWD)
2215,UNK,8 S KARVAL,LINCOLN,CO,38.61,-103.53,(BOU)
2215,UNK,3 W KARVAL,LINCOLN,CO,38.73,-103.59,MINOR DAMAGE TO TREES AND A SHED (BOU)
2220,UNK,15 SE KARVAL,LINCOLN,CO,38.58,-103.33,(BOU)
2227,UNK,6 SE EADS,KIOWA,CO,38.43,-102.69,(PUB)
2230,UNK,1 E THACKERVILLE,LOVE,OK,33.79,-97.13,MINOR TREE DAMAGE... A FEW TREES BLOWN DOWN... (OUN)
2230,UNK,10 SE SIMLA,ELBERT,CO,39.04,-103.95,(BOU)
2240,UNK,9 WSW LIMON,ELBERT,CO,39.22,-103.84,(BOU)
2250,UNK,7 SE MARIETTA,LOVE,OK,33.86,-97.04,SPOTTERS REPORTED A BRIEF TOUCHDOWN. (OUN)
2300,UNK,4 WNW BURKBURNETT,WICHITA,TX,34.11,-98.63,TOUCHDOWN AT THE INTERSECTION OF MULLER ROAD AND FAIRVIEW ROAD (OUN)
2301,UNK,13 NE EADS,CHEYENNE,CO,38.62,-102.61,SPOTTER CONFIRMED TORNADO ON THE GROUND. (GLD)
2309,UNK,4 W RANDLETT,COTTON,OK,34.18,-98.53,SPOTTER REPORTED A STOVEPIPE CROSSING THE ROAD LESS THAN HALF A MILE IN FRONT OF HIM. (OUN)
2310,UNK,12 SSW FIRSTVIEW,CHEYENNE,CO,38.65,-102.59,TORNADO PICKED UP AND TOUCHED BACK DOWN. (GLD)
2317,UNK,2 W RANDLETT,COTTON,OK,34.18,-98.5,TORNADO REPORTED NEAR THE I-44 AND HIGHWAY 70 INTERSECTION JUST WEST OF RANDLETT. (OUN)
2320,UNK,5 SE KIT CARSON,CHEYENNE,CO,38.72,-102.72,TORNADO ON THE GROUND. (GLD)
2324,UNK,2 N WILLIS,MARSHALL,OK,33.92,-96.83,(OUN)
2324,UNK,6 S FIRSTVIEW,CHEYENNE,CO,38.74,-102.51,TORNADO BACK ON THE GROUND. BRIEF TORNADO LIFTED AND ANOTHER TORNADO TOUCHED DOWN IMMEDIATELY AFTERWARDS. (GLD)
2335,UNK,2 SSE FIRSTVIEW,CHEYENNE,CO,38.79,-102.52,TORNADO ON THE GROUND INTERMITTENTLY. (GLD)
2336,UNK,4 W BEAVER CREEK,BOND,IL,38.76,-89.47,BRIEF TOUCHDOWN (LSX)
2340,UNK,KINGSTON,MARSHALL,OK,34,-96.72,PUBLIC REPORTED TORNADO IN KINGSTON... PHOTO ON FACEBOOK... TIME ESTIMATED BY RADAR. (OUN)
2359,UNK,12 NW STEPHENVILLE,ERATH,TX,32.35,-98.35,TRAINED SPOTTER REPORTED TORNADO 12 MILES NW OF STEPHENVILLE (FWD)
0025,UNK,1 SSW SILO,BRYAN,OK,34.02,-96.48,UPDATED. SPOTTERS AND CHASERS INDICATE THIS TORNADO DEVELOPED ABOUT 1 MILE SOUTH-SOUTHWEST OF SILO AROUND 725 PM AND MOVED AT LEAST TO 5 MILES NORTH-NORTHWEST OF DURANT (OUN)
0028,UNK,2 N COLLYER,TREGO,KS,39.07,-100.12,(DDC)
0032,UNK,4 SSW SAINT PETER,GRAHAM,KS,39.14,-100.11,LAW ENFORCEMENT REPORTS A TORNADO NORTH OF INTERSTATE 70 MILE MARKER 108. (GLD)
0035,UNK,5 WNW DURANT,BRYAN,OK,34.02,-96.47,WALL DAMAGE TO MOBILE HOME... SEVERAL TREES DOWN... ONE UP ROOTED... ROOF DECKING REMOVED FROM HOUSE. (OUN)
0035,UNK,4 N COLLYER,TREGO,KS,39.09,-100.12,(DDC)
0058,UNK,2 SSW SAINT PETER,GRAHAM,KS,39.16,-100.1,TORNADO ON THE GROUND. REPORTED BY KWCH. ALSO REPORTED BY LOCAL DISPATCH AND SPOTTERS. (GLD)
0100,UNK,7 NE THE MONUMENT ROCKS,GOVE,KS,38.86,-100.69,SPOTTER REPORTS A LARGE TORNADO ON THE GROUND. (GLD)
0112,UNK,10 NNE THE MONUMENT ROC,GOVE,KS,38.9,-100.68,TORNADO ON THE GROUND. LIVE ON KWCH. (GLD)
0125,UNK,5 W ORLEANS,HARLAN,NE,40.13,-99.55,BRIEF TORNADO LASTED LESS THAN 2 MIN WITH 1/4 MILE TRACK OR LESS. CROSSED HIGHWAY 89. (GID)
0129,UNK,6 N ELK CITY,BECKHAM,OK,35.5,-99.42,BRIEF TOUCHDOWN. (OUN)
0136,UNK,8 NNE STAMFORD,HARLAN,NE,40.24,-99.54,SPOTTER CONFIRMED BRIEF TORNADO TOUCHDOWN (GID)
0138,UNK,7 S GRINNELL,GOVE,KS,39.02,-100.65,CALLER REPORTS A TORNADO ON THE GROUND NORTH OF COUNTY ROAD S. (GLD)
0138,UNK,1 S GRINNELL,GOVE,KS,39.11,-100.63,TRAINED SPOTTER REPORTS A TORNADO ON THE GROUND 1 MILE SOUTH OF GRINNELL. (GLD)
0145,UNK,3 S GRINNELL,GOVE,KS,39.08,-100.63,TRAINED SPOTTER REPORTS A TORNADO ON THE GROUND 3 MILES EAST OF OAKLEY. (GLD)
0151,UNK,1 S GRINNELL,GOVE,KS,39.11,-100.63,TRAINED SPOTTER REPORTS A TORNADO ON THE GROUND 1 MILE SOUTH OF GRINNELL. (GLD)
0201,UNK,1 NW GRINNELL,SHERIDAN,KS,39.14,-100.64,TRAINED SPOTTER REPORTS A TORNADO ON THE GROUND 1 MILE NORTHWEST OF GRINNELL. (GLD)
0212,UNK,2 ENE ANGELUS,SHERIDAN,KS,39.2,-100.66,STORM CHASER REPORTS A TORNADO ON THE GROUND NORTHEAST OF OAKLEY. (GLD)
0223,UNK,1 N ANGELUS,SHERIDAN,KS,39.2,-100.69,SPOTTER REPORTS A LARGE WEDGE TORNADO ON THE GROUND 1 MILE NORTH OF ANGELUS. (GLD)
0233,UNK,5 SE MENLO,SHERIDAN,KS,39.31,-100.65,TRAINED SPOTTER REPORTS A LARGE TORNADO ON THE GROUND WITH AN INTERMITTENT SMALL TORNADO AS WELL. (GLD)
0250,UNK,5 NE MENLO,SHERIDAN,KS,39.41,-100.68,TRAINED SPOTTER REPORTS A TORNADO ON THE GROUND NE OF MENLO. (GLD)
0255,UNK,7 ESE REXFORD,SHERIDAN,KS,39.44,-100.62,TRAINED SPOTTER REPORTS A LARGE... MULTI-VORTEX TORNADO ESE OF REXFORD. (GLD)
0317,UNK,4 NNW SELDEN,DECATUR,KS,39.6,-100.61,TORNADO ON THE GROUND NNW OF SELDEN. (GLD)
0324,UNK,7 NNW SELDEN,DECATUR,KS,39.63,-100.62,TORNADO ON THE GROUND 7 MILES NNW OF SELDEN. (GLD)
0344,UNK,5 WSW OBERLIN,DECATUR,KS,39.8,-100.62,TORNADO STILL ON THE GROUND SW OF OBERLIN. (GLD)
0402,UNK,5 SSE TRAER,DECATUR,KS,39.87,-100.63,STORM CHASER REPORTS POWER POLES SNAPPED ALONG COUNTY RD 314 1 MILE NORTH OF 346. (GLD)
