Time,F-Scale,Location,County,State,Lat,Lon,Comments
0102,UNK,5 NW PRITCHETT,BACA,CO,37.42,-102.92,(PUB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,1 SW TOULON,STARK,IL,41.08,-89.88,3 FOOT DIAMETER TREE DOWN (ILX)
1715,UNK,RANTOUL,CHAMPAIGN,IL,40.3,-88.16,SEVERAL TREES BLOWN DOWN. A SCHOOL LOST PART OF ITS ROOF. REPORT FROM WFO CHICAGO STORM SPOTTER. (ILX)
1841,UNK,3 SW ST. MARYS,AUGLAIZE,OH,40.51,-84.43,LARGE LIMBS DOWN. VIA SOCIAL MEDIA. TIME ESTIMATED. (ILN)
1859,59,MARYVILLE,NODAWAY,MO,40.34,-94.87,TREES REPORTED DOWN ALONG STATE HIGHWAY AB...TIME UNKNOWN (EAX)
1906,UNK,1 NW BOWERSVILLE,GREENE,OH,39.59,-83.74,TREE DOWNED...HOUSE SIDING DAMAGED...CHIMNEY KNOCKED OVER...CHICKEN COOP DAMAGED. (ILN)
1938,UNK,BOWERSVILLE,GREENE,OH,39.58,-83.72,TREE DOWNED...HOUSE SIDING DAMAGED...CHIMNEY KNOCKED OVER...CHICKEN COOP DAMAGED. (ILN)
2011,UNK,SW LAMONI,DECATUR,IA,40.62,-93.94,SEVERAL 3 TO 4 INCH BRANCHES DOWN ACROSS THE YARD. (DMX)
2015,UNK,NORTH LIBERTY,ST. JOSEPH,IN,41.53,-86.43,SCATTERED REPORTS OF TREE AND TREE LIMBS ACROSS THE CITY...INCLUDING AT WOLF AND SR 23. SEVERAL TENTS WERE PICKED UP AT LOCAL FESTIVAL. TIME ESTIMATED BY RADAR. (IWX)
2043,UNK,LEITERS FORD,FULTON,IN,41.12,-86.39,TREE AND LARGE BRANCHES DOWN. (IWX)
2055,UNK,4 SSE SAUGATUCK,ALLEGAN,MI,42.61,-86.17,TREE DOWN ON 126TH AVE SOUTH OF SAUGATUCK. HEALTH UNKNOWN. REPORT RELAYED BY WOODTV. (GRR)
2101,UNK,1 N CHILLICOTHE,LIVINGSTON,MO,39.81,-93.55,DELYAED REPORT. SEVERAL 4 TO 6 INCH TREE LIMBS DOWN NEAR THE NORTHERN CITY LIMITS. (EAX)
2103,59,2 S HOLLAND,ALLEGAN,MI,42.75,-86.11,WIND GUST AT HOLLAND ASOS. (GRR)
2109,65,2 NNE ZEELAND,OTTAWA,MI,42.84,-86,MULTIPLE HEALTHY 6 INCH TO 12 INCH DIAMETER TREES DOWN NEAR ZEELAND. (GRR)
