Time,F_Scale,Location,County,State,Lat,Lon,Comments
1824,UNK,2 SSW WILLIAMSBURG,CLERMONT,OH,39.02,-84.06,NWS STORM SURVEY CONFIRMED A TORNADO NEAR WILLIAMSBURG IN CLERMONT COUNTY. DAMAGE OCCURRED AT PROPERTIES ON CONCORD HENNINGS MILL ROAD. (ILN)
0018,UNK,3 E ADA,PONTOTOC,OK,34.77,-96.63,(OUN)
Time,Speed,Location,County,State,Lat,Lon,Comments
1823,UNK,3 S WILLIAMSBURG,CLERMONT,OH,39.01,-84.06,ROOF BLOWN OFF HOUSE... GARAGE DESTROYED... CAMPER OVERTURNED... BOAT TURNED SIDEWAYS. (ILN)
1845,UNK,6 WSW STATESVILLE,IREDELL,NC,35.76,-80.98,TREES DOWN ACROSS INTERSECTION OF OLD MOUNTAIN RD AND LEWIS FERRY RD SW OF STATESVILLE DUE TO POSSIBLE WEAK TORNADO. SPOTTER REPORTED FUNNEL CLOUD. (GSP)
2130,UNK,5 WNW WILLIAMSTON,ANDERSON,SC,34.65,-82.56,AT LEAST ONE TREE...A BRADFORD PEAR TREE...HAD LIMBS BROKEN OFF BY THE STRONG WIND FROM THE STORM. (GSP)
2335,65,4 SSW ANTHONY,HARPER,KS,37.1,-98.06,(ICT)
2344,60,5 S DUBLIN,FRANKLIN,OH,40.04,-83.14,ESTIMATED WIND GUST OF 50 TO 60 MPH (ILN)
0018,UNK,BOYD,WISE,TX,33.08,-97.58,8 INCH TREE LIMBS DOWNED (FWD)
0035,UNK,5 N WAKITA,GRANT,OK,36.96,-97.92,SHED DAMAGED BY SEVERE WINDS. (OUN)
0045,UNK,6 ESE MARIETTA,LOVE,OK,33.89,-97.02,FEW DOWNED TREES FROM STROONG WINDS. (OUN)
0055,UNK,ARGYLE,DENTON,TX,33.12,-97.18,BASEBALL HAIL KNOCKING OUT CAR WINDOWS IN ARGYLE. (FWD)
0145,UNK,3 N DEXTER,COWLEY,KS,37.22,-96.72,EMERGENCY MANAGER REPORTS APPROXIMATELY 10 POWER POLES ARE SNAPPED ON KANSAS HIGHWAY 15. TIME IS BASED ON OTHER REPORTS. (ICT)
0145,UNK,WINFIELD,COWLEY,KS,37.27,-96.97,TREE KNOCKED DOWN BY THUNDERSTORM WIND GUSTS IN TOWN BETWEEN 4TH AND 5TH STREETS ON MILLINGTON. (ICT)
0220,UNK,CAMBRIDGE,COWLEY,KS,37.32,-96.67,TREE AND POWER POLE DAMAGE IN CAMBRIDGE FROM THUNDERSTORM WIND GUSTS. (ICT)
0235,58,GATESVILLE,CORYELL,TX,31.43,-97.75,(FWD)
0309,UNK,POTEAU,LE FLORE,OK,35.05,-94.62,A COUPLE OF REPORTS OF MINOR ROOF DAMAGE AND AN AWNING TORN FROM A HOME (TSA)
0505,UNK,5 S CLARKSVILLE,RED RIVER,TX,33.54,-95.05,POWER LINE DOWN AT COUNTY ROAD 1370 AND FM 910. (SHV)
0525,UNK,2 S EAGLETOWN,MCCURTAIN,OK,34.01,-94.57,A FREE TREES AND LARGE LIMBS REMOVED FROM ROADWAYS. . (SHV)
0537,UNK,1 S GILLHAM,SEVIER,AR,34.16,-94.32,TREES DOWN 4 MILES SOUTH OF GILLHAM. (SHV)
0600,UNK,5 NW DE QUEEN,SEVIER,AR,34.09,-94.41,TREES DOWN ON MILES ROAD. (SHV)
0615,UNK,3 SE DIERKS,HOWARD,AR,34.08,-93.98,TREE DOWN HWY 278 SOUTH OF DIERKS. (SHV)
0624,UNK,1 N NASHVILLE,HOWARD,AR,33.95,-93.85,3 TREES DOWN ON MT PLEASANT ROAD WHICH HAD TO BE REMOVED. . (SHV)
1147,UNK,LEARNED,HINDS,MS,32.2,-90.54,SEVERAL TREES WERE DOWNED AROUND LEARNED. (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
1754,100,BLAZE,MORGAN,KY,38.02,-83.33,THIS IS A PUBLIC REPORT VIA SOCIAL MEDIA. (JKL)
1824,125,4 NE BLANCHARD,MCCLAIN,OK,35.19,-97.61,(OUN)
2158,100,4 NNW ELMORE CITY,GARVIN,OK,34.67,-97.42,. (OUN)
2215,175,3 NW PERRIN,JACK,TX,33.06,-98.11,INTERSECTION OF FM2210 AND PUMP STATION RD (FWD)
2218,100,1 SSW PURCELL,MCCLAIN,OK,35,-97.37,. (OUN)
2235,100,2 SSW WASHINGTON,MCCLAIN,OK,35.03,-97.5,(OUN)
2238,150,2 S DECATUR,WISE,TX,33.2,-97.6,(FWD)
2245,250,1 E PAOLI,GARVIN,OK,34.83,-97.24,(OUN)
2250,150,3 WSW BYARS,MCCLAIN,OK,34.86,-97.11,. (OUN)
2300,125,BOWIE,MONTAGUE,TX,33.57,-97.85,DELAYED REPORT (FWD)
2309,175,5 S BRIDGEPORT,WISE,TX,33.15,-97.77,(FWD)
2315,175,6 NNW STELLA,OKLAHOMA,OK,35.39,-97.27,. (OUN)
2316,225,8 ESE WYNNEWOOD,MURRAY,OK,34.6,-97.03,(OUN)
2320,175,4 SW WARWICK,LINCOLN,OK,35.65,-97.05,(OUN)
2325,100,6 SE DECATUR,WISE,TX,33.17,-97.53,QUARTER HAIL COVERING THE GROUND (FWD)
2330,150,4 E WYNNEWOOD,GARVIN,OK,34.64,-97.09,(OUN)
2335,275,NORTHLAKE,DENTON,TX,33.07,-97.26,DELAYED REPORT: TRAINED SPOTTER REPORT. NORTHLAKE 2.75 INCH HAIL (FWD)
2356,175,2 W WILSON,CARTER,OK,34.16,-97.46,. (OUN)
2356,100,6 SW DOWNTOWN COLUMBUS,FRANKLIN,OH,39.9,-83.08,(ILN)
0000,175,LONE GROVE,CARTER,OK,34.18,-97.26,(OUN)
0000,100,8 S SEMINOLE,SEMINOLE,OK,35.11,-96.68,(OUN)
0008,175,1 S ADA,PONTOTOC,OK,34.76,-96.68,(OUN)
0009,100,ANTHONY,HARPER,KS,37.15,-98.03,(ICT)
0010,200,DECATUR,WISE,TX,33.23,-97.6,DELAYED REPORT: SOCIAL MEDIA: 2.25 INCH HAIL JUST SOUTH OF DECATUR (FWD)
0010,150,2 S KRUM,DENTON,TX,33.24,-97.25,(FWD)
0012,100,2 S OKEMAH,OKFUSKEE,OK,35.4,-96.3,(TSA)
0019,150,IREDELL,BOSQUE,TX,31.98,-97.87,1.50 INCH HAIL REPORTED NEAR THE CITY OF IREDELL. (FWD)
0023,175,W GRAHAM,CARTER,OK,34.33,-97.43,(OUN)
0028,275,E ADA,PONTOTOC,OK,34.77,-96.68,ON HWY 1 AND 3650 (OUN)
0031,175,4 W DAVIS,MURRAY,OK,34.5,-97.19,(OUN)
0034,200,5 WNW DAVIS,GARVIN,OK,34.53,-97.2,(OUN)
0043,325,7 SE FRANCIS,PONTOTOC,OK,34.8,-96.51,(OUN)
0048,175,STRATFORD,GARVIN,OK,34.8,-96.96,(OUN)
0050,200,2 NNW ARGYLE,DENTON,TX,33.15,-97.19,DELAYED COCORAHS REPORT (FWD)
0055,100,3 SSE BLUFF CITY,HARPER,KS,37.04,-97.85,MOSTLY DIME SIZE AND A FEW QUARTER SIZE. HAIL COVERED THE GROUND. (ICT)
0100,200,MCKINNEY,COLLIN,TX,33.2,-96.62,DELAYED REPORT: 2 INCH HAIL REPORTED VIA INTERNET. MCKINNEY (FWD)
0102,200,3 WNW GERTY,HUGHES,OK,34.85,-96.34,(OUN)
0108,425,2 N CORINTH,DENTON,TX,33.18,-97.07,(FWD)
