Time,F_Scale,Location,County,State,Lat,Lon,Comments
1938,UNK,9 S CASPER,NATRONA,WY,42.7,-106.33,2 SEPARATE TOUCHDOWNS REPORTED BY MULTIPLE SPOTTERS AND EMERGENCY MANAGEMENT. VERIFIED BY PHOTOS ON FACEBOOK. (RIW)
0105,UNK,17 NW JAL,LEA,NM,32.29,-103.39,SPOTTER REPORTED BRIEF TORNADO THAT TOUCHED DOWN TWICE NORTHWEST OF JAL. (MAF)
Time,Speed,Location,County,State,Lat,Lon,Comments
1220,UNK,5 WSW BANNER HILL,UNICOI,TN,36.09,-82.48,PLANING MILL BUILDING DESTROYED WITH SHEET METAL ROOFING BLOWN OFF AND ONTO TWO HOUSES. SHALLOWFORD COMMUNITY. (MRX)
1230,60,3 ESE FAUST,MADISON,NC,35.89,-82.48,ESTIMATED 60 MPH WIND GUSTS ESE OF FAUST IN FAR EASTERN MADISON COUNTY... NC. (GSP)
1232,UNK,MARS HILL,MADISON,NC,35.83,-82.55,ONE TREE DOWN AND NUMEROUS LARGE LIMBS DOWN IN MARS HILL... NC. (GSP)
1238,UNK,BURNSVILLE,YANCEY,NC,35.92,-82.3,NUMEROUS TREES BLOWN DOWN AROUND HERITAGE SCHOOL. (GSP)
1250,UNK,2 W BLACK MOUNTAIN,BUNCOMBE,NC,35.61,-82.37,NUMEROUS TREES DOWN JUST WEST OF BLACK MOUNTAIN... NC. (GSP)
2012,UNK,BULLFROG,KANE,UT,37.5,-110.72,A HOUSEBOAT WAS BLOWN INTO A CLIFF ON LAKE POWELL. (SLC)
2106,61,5 S ALBUQUERQUE,BERNALILLO,NM,35.04,-106.62,KABQ ASOS. (ABQ)
2227,UNK,10 E ROCK HILL,LANCASTER,SC,34.96,-80.85,POWER LINES DOWN IN INDIANLAND. LARGE HAIL REPORTED BUT SIZE NOT GIVEN. (CAE)
2236,64,2 NE DUNKEN,CHAVES,NM,32.82,-105.18,DUNKEN RAWS. (ABQ)
2300,60,2 WNW SPIRITWOOD,STUTSMAN,ND,46.95,-98.53,HORSE SHED COMPLETELY BLOWN OVER (BIS)
2325,UNK,4 W BLYTHEWOOD,RICHLAND,SC,34.22,-81.04,SCHP REPORTED TREES DOWN AT MULLER RD AND PINE GROVE RD (CAE)
2330,58,15 NW MOAB,GRAND,UT,38.73,-109.74,(GJT)
2340,UNK,WINNSBORO,FAIRFIELD,SC,34.38,-81.09,NUMEROUS REPORTS OF TREES AND POWER LINES DOWN IN THE WINNSBORO AREA. (CAE)
0008,UNK,4 ESE BLYTHEWOOD,RICHLAND,SC,34.2,-80.91,POWER LINES DOWN IN ROAD ON HARDSCRABBLE BETWEEN KELLY MILL AND LANGFORD RD (CAE)
0040,UNK,4 S FORT JACKSON,RICHLAND,SC,33.98,-80.89,HIGHWAY PATROL REPORTED TREES DOWN ON LEESBURG ROAD NEAR GREEN LAKES. TSTM WND DMG DURATION 2 MINUTES (CAE)
0051,UNK,4 N EASTOVER,RICHLAND,SC,33.94,-80.69,HIGHWAY PATROL REPORTED TREES DOWN IN THE HORRELL HILL AREA. TSTM WND DMG DURATION 2 MINUTES (CAE)
0109,UNK,3 S EASTOVER,RICHLAND,SC,33.84,-80.69,SHERIFF DISPATCH REPORTED TREES DOWN ALONG BLUFF ROAD IN THE GADSDEN AND WATEREE COMMUNITIES. TSTM WND DMG DURATION 2 MINUTES (CAE)
0121,UNK,MANNING,CLARENDON,SC,33.69,-80.22,POWER LINES DOWN IN MANNING (CAE)
0200,UNK,1 SSE SAINT STEPHEN,BERKELEY,SC,33.4,-79.92,BERKELEY COUNTY 911 REPORTED A TREE DOWN NEAR A HOME ON MENDEL RIVERS ROAD. (CHS)
0223,UNK,5 E OLD SANTEE CANAL ST,BERKELEY,SC,33.18,-79.88,TREES DOWN AT CORDESVILLE ROAD AND WITHERBEE ROAD NEAR MONCKS CORNER. (CHS)
0224,60,SAMPIT,GEORGETOWN,SC,33.37,-79.45,TREES DOWN (ILM)
0233,UNK,FIELDS,HARNEY,OR,42.26,-118.67,SMALL BRANCHES DOWN. BLOWING DUST. (BOI)
0241,UNK,1 NNE MCCLELLANVILLE,CHARLESTON,SC,33.1,-79.46,LAW ENFORCEMENT REPORTED A TREE DOWN AT THE INTERSECTION OF SOCIETY ROAD AND WESTON ROAD. TIME ESTIMATED BY RADAR. (CHS)
0258,UNK,3 NNW EASTOVER,RICHLAND,SC,33.92,-80.72,HIGHWAY PATROL REPORTED TREES DOWN NEAR SOUTHWIND RD AND ANTIOCH AMEZ CHURCH RD NEAR EASTOVER (CAE)
0400,UNK,MADRID,PERKINS,NE,40.85,-101.54,BETWEEN 11 AND 1115 PM CDT A WET DOWNBURST CAUSED DAMAGE TO ONE BUSINESS...DESTOYED A SMALL GREENHOUSE AND ROLLED OVER A SEMI TRUCK TRAILER. TWO PICKUP TRUCKS ALSO SUST (LBF)
1025,59,1 NE AMHERST,LAMB,TX,34.02,-102.4,MEASURED BY WEST TX MESONET. (LUB)
1144,61,3 WSW AIKEN,HALE,TX,34.13,-101.57,MEASURED BY WEST TX MESONET. (LUB)
Time,Size,Location,County,State,Lat,Lon,Comments
1327,150,2 N CARLSBAD,EDDY,NM,32.43,-104.24,(MAF)
1535,100,4 SSE GLENDON,MOORE,NC,35.43,-79.49,HAIL UP TO THE SIZE OF QUARTERS... MOSTLY DIME SIZE (RAH)
1847,175,3 N LIBERTY,PICKENS,SC,34.84,-82.7,UP TO GOLD BALL SIZED HAIL REPORTED OFF COUNTRY CLUB RD JUST NORTH OF LIBERTY... SC. (GSP)
1943,250,MOORE,SPARTANBURG,SC,34.83,-81.99,SOCIAL MEDIA REPORT SHOWS HAIL THE SIZE OF TENNIS BALL IN MOORE SC. (GSP)
2015,100,JONESVILLE,UNION,SC,34.84,-81.68,MOST OF THE HAILSTONES WERE PEA SIZED WITH A FEW QUARTER SIZED HAILSTONES. MAY HAVE BEEN QUARTER SIZED HAIL AS IT ENTERED UNION COUNTY WEST OF JONESVILLE BUT STORM WEAK (GSP)
2047,175,SPARTANBURG,SPARTANBURG,SC,34.94,-81.93,UP TO GOLF BALL SIZED HAIL REPORTED AT SPARTANBURG REGIONAL HOSPITAL. (GSP)
2052,175,4 SSE AYNOR,HORRY,SC,33.94,-79.18,REPORTS OF QUARTER TO GOLFBALL SIZE HAIL ALONG DOG BLUFF ROAD. (ILM)
2054,175,4 NNE LEEDS,CHESTER,SC,34.68,-81.36,UP TO GOLF BALL SIZED HAIL REPORTED NORTH OF LEEDS...SC VIA SOCIAL MEDIA. (GSP)
2056,100,6 N JAMESTOWN,STUTSMAN,ND,47,-98.71,(BIS)
2115,175,CONWAY,HORRY,SC,33.84,-79.06,GOLF BALL SIZE HAIL REPORTED ON RACEPATH RD. (ILM)
2118,175,4 SSE LORIS,HORRY,SC,34,-78.87,GOLF BALL SIZE HAIL REPORTED ON RED BLUFF RD. (ILM)
2120,100,3 W LYMAN,SPARTANBURG,SC,34.95,-82.18,HAM RADIO OPERATOR REPORTED DIME TO QUARTER SIZE HAIL AT HIGHWAY 80 AND WADE HAMPTON BLVD. (GSP)
2129,100,2 E JAMESTOWN,STUTSMAN,ND,46.91,-98.67,(BIS)
2146,175,3 N CALABASH,BRUNSWICK,NC,33.95,-78.58,REPORT OF GOLFBALL SIZE HAIL AT BRUNSWICK PLANTATION. (ILM)
2157,100,6 WSW PACOLET,SPARTANBURG,SC,34.87,-81.86,HAIL AT LEAST ONE INCH IN DIAMETER AT CROFT STATE PARK (GSP)
2200,100,YORK,YORK,SC,35,-81.24,HAIL COVERED THE GROUND FROM STORM AROUND 6 PM. SEVERAL OF THE HAILSTONES WERE THE SIZE OF A QUARTER. ONE TREE ALSO BLOWN DOWN (GSP)
2200,100,SPIRITWOOD,STUTSMAN,ND,46.94,-98.5,(BIS)
2220,150,ROCK HILL,YORK,SC,34.94,-81.03,(GSP)
2221,175,4 SSE AYNOR,HORRY,SC,33.94,-79.18,GOLF BALL SIZE HAIL REPORTED NEAR GALIVANTS FERRY ON DOG BLUFF RD. (ILM)
2223,175,1 N ATLANTIC BEACH,HORRY,SC,33.82,-78.72,QUARTER TO GOLFBALL SIZE HAIL REPORTED AT NORTH MYRTLE BEACH AIRPORT. (ILM)
2225,175,2 NNE MYRTLE BEACH,HORRY,SC,33.72,-78.88,BROADWAY AT THE BEACH (ILM)
2226,250,12 NE FORT DAVIS,JEFF DAVIS,TX,30.71,-103.76,(MAF)
2230,275,4 E FORT MILL,LANCASTER,SC,35.01,-80.87,BASEBALL SIZE HAIL REPORTED BY A SPOTTER...RELAYED VIA NWS GREER. (CAE)
2240,175,4 N WAXHAW,UNION,NC,34.98,-80.74,(GSP)
2240,150,4 ENE JAMESTOWN,STUTSMAN,ND,46.93,-98.63,(BIS)
2241,175,2 ENE MYRTLE BEACH,HORRY,SC,33.71,-78.86,GOLF BALL SIZE HAIL REPORTED ON 33RD AVE N. (ILM)
2250,175,3 S ROCK HILL,YORK,SC,34.9,-81.03,(GSP)
2258,100,5 SSE LANCASTER,LANCASTER,SC,34.65,-80.75,QUARTER SIZED HAIL REPORTED AT A CONVENIENCE STORE (CAE)
2259,175,3 NNE FORESTBROOK,HORRY,SC,33.76,-78.94,CAROLINA FOREST (ILM)
2300,300,1 WNW UNION,UNION,SC,34.73,-81.64,THE WALMART AND SURROUNDING AREAS EXPERIENCED HAIL THAT WAS AT LEAST 3 INCHES DIAMETER. THE COMMUNICATIONS CENTER SUPERVISOR MEASURED THE HAIL NEAR 745 PM AND THE STONE (GSP)
2315,100,ORANGE,ESSEX,NJ,40.77,-74.24,QUARTER SIZED HAIL AT THE ORANGE POLICE DEPARTMENT (OKX)
2332,100,CAPITAN,LINCOLN,NM,33.54,-105.59,(ABQ)
2335,100,BLYTHEWOOD,RICHLAND,SC,34.22,-80.98,(CAE)
2350,175,20 NW CARLSBAD,EDDY,NM,32.61,-104.48,SPOTTER REPORTED GOLFBALL HAIL. TIME ESTIMATED BASED ON RADAR. (MAF)
2353,100,7 SE BLYTHEWOOD,RICHLAND,SC,34.16,-80.89,REPORT RECEIVED VIA SOCIAL MEDIA OF QUARTER SIZED HAIL IN THE SUMMIT NEIGHBORHOOD OF NE COLUMBIA. (CAE)
2358,100,13 SE STEELE,KIDDER,ND,46.72,-99.72,HAIL ONGOING AT TIME OF REPORT. LITTLE WIND. HEAVY RAIN. (BIS)
0011,175,20 S HOPE,EDDY,NM,32.53,-104.74,(MAF)
0015,275,8 NNE DENTSVILLE,RICHLAND,SC,34.17,-80.89,PUBLIC REPORTED GOLFBALL TO BASEBALL SIZE HAIL IN THE LAKE CAROLINA VICINITY (CAE)
0015,100,LUGOFF,KERSHAW,SC,34.23,-80.68,QUARTER SIZED HAIL AND TREES DOWN IN THE LUGOFF VICINITY. (CAE)
0040,125,2 SSW MILLWOOD,SUMTER,SC,33.88,-80.41,SPOTTER REPORTED QUARTER TO HALF DOLLAR SIZE HAIL ALONG WITH ESTIMATED WIND GUSTS TO 60 MPH IN THE TWIN LAKES NEIGHBORHOOD OF SUMTER. THE HAIL COVERED THE GROUND. HAIL (CAE)
0043,200,18 N QUEEN,EDDY,NM,32.45,-104.75,SPOTTER REPORTS HAIL UP TO 2 INCHES. (MAF)
0045,175,LAKEWOOD,EDDY,NM,32.62,-104.35,SPOTTER REPORTED GOLF BALL HAIL. (MAF)
0105,425,12 SW SEVEN RIVERS,EDDY,NM,32.47,-104.57,HAIL STARTED AT 805 PM CDT AND LASTED UNTIL 835 PM CDT. SIZE RANGED FROM GOLFBALLS TO SOFTBALLS. SOFTBALL HAIL WAS SOFT AND SHATTERED UPON IMPACT. (MAF)
0105,175,8 S ARTESIA,EDDY,NM,32.73,-104.43,SPOTTER REPORTED GOLF BALL SIZE HAIL SOUTH OF ARTESIA. (MAF)
0107,100,1 NW MYRTLE BEACH,HORRY,SC,33.71,-78.9,QUARTER SIZE HAIL REPORTED AT WMBF STUDIO. (ILM)
0115,175,4 NNE GREELEYVILLE,WILLIAMSBURG,SC,33.62,-79.96,GOLFBALL SIZE HAIL REPORTED. (ILM)
0136,175,5 SSE SEVEN RIVERS,EDDY,NM,32.53,-104.39,SPOTTER REPORTS GOLF BALL HAIL (MAF)
0148,100,5 NNW PETERSON AFB,EL PASO,CO,38.89,-104.74,(PUB)
0200,100,ANDREWS,GEORGETOWN,SC,33.45,-79.57,RELAYED THROUGH NWS CHARLESTON SC (ILM)
0205,125,BONNEAU BEACH,BERKELEY,SC,33.32,-80,LAW ENFORCEMENT REPORTED HALF DOLLAR SIZE HAIL IN BONNEAU BEACH. (CHS)
0224,175,SAMPIT,GEORGETOWN,SC,33.37,-79.45,(ILM)
0240,100,10 WSW COLONIAS,GUADALUPE,NM,35.05,-105.01,(ABQ)
0340,150,COAHOMA,HOWARD,TX,32.29,-101.31,ALSO REPORTS SOME STREET FLOODING (MAF)
0615,250,CARLSBAD,EDDY,NM,32.4,-104.24,IN NORTHWEST CARLSBAD. (MAF)
