Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1212,UNK,1 ENE GOLD DALE,ORANGE,VA,38.27,-77.79,15-20 TREES DOWN ON PROPERITY AND TREES WITH TOPS RIPPED OFF THEM (LWX)
1220,UNK,3 SSE MINE RUN,SPOTSYLVANIA,VA,38.22,-77.82,TREE DOWN NEAR 14008 WEST CATHARPIN RD (LWX)
1305,UNK,4 SSE FREDERICKSBURG,SPOTSYLVANIA,VA,38.25,-77.45,TREE DOWN NEAR MINE RD AND LEES CROSSING LANE (LWX)
1646,UNK,EL DORADO SPRINGS,CEDAR,MO,37.88,-94.02,SEVERAL TREES WERE REPORTED DOWN IN THE CITY. POWER WAS REPORTED OUT. (SGF)
1719,UNK,4 W HUMANSVILLE,CEDAR,MO,37.79,-93.65,LARGE LIMBS WERE REPORTED DOWN AND A CEDAR TREE WAS UPROOTED AT THE CIRCLE OF HOPE GIRLS RANCH. (SGF)
1720,UNK,FAIR PLAY,POLK,MO,37.63,-93.57,TREES DOWN IN TOWN (SGF)
1740,UNK,HUMANSVILLE,POLK,MO,37.79,-93.58,TREES DOWN IN TOWN (SGF)
1750,UNK,MORRISVILLE,POLK,MO,37.48,-93.43,NUMEROUS TREES WERE REPORTED DOWN AND SIDING WAS ALSO PEELED OF A HOME. (SGF)
1800,UNK,FLEMINGTON,POLK,MO,37.8,-93.5,POWER POLE SNAPPED BY HIGH WINDS. (SGF)
1803,UNK,WARSAW,BENTON,MO,38.24,-93.38,SEVERAL TREES WERE REPORTED DOWN IN TOWN. POWER LINES WERE ALSO REPORTED DOWN ONE MILE SOUHTWEST OF TOWN. (SGF)
1808,UNK,LAKEVIEW HEIGHTS,BENTON,MO,38.26,-93.16,SEVERAL LARGE LIMBS DOWN. (SGF)
1812,65,PLEASANT HOPE,POLK,MO,37.46,-93.27,(SGF)
1815,UNK,CLIMAX SPRINGS,CAMDEN,MO,38.1,-93.05,A FEW LARGE TREES AND NUMEROUS 4 INCH LIMBS DOWN (SGF)
1830,UNK,2 W BUFFALO,DALLAS,MO,37.64,-93.13,SEVERAL LARGE LIMBS DOWN ALONG HIGHWAY 32. (SGF)
1832,60,4 ENE ELKLAND,WEBSTER,MO,37.47,-92.96,PENNY SIZE HAIL WAS ALSO REPORTED. (SGF)
1840,UNK,1 W ALEXANDER,GENESEE,NY,42.9,-78.28,FIRE DEPT REPORTS WINDS TOOK DOWN EXIBIT TENTS AT ALEXANDER STEAM SHOW (BUF)
1843,60,ROCKY MOUNT,MORGAN,MO,38.27,-92.72,LARGE TREE SNAPPED IN HALF. (SGF)
1850,UNK,3 NNW MARSHFIELD,WEBSTER,MO,37.38,-92.93,SEVERAL LARGE LIMBS UP TO EIGHT INCHES IN DIAMETER DOWN. (SGF)
1855,60,2 NE ROCKY MOUNT,MILLER,MO,38.29,-92.69,SMALL TREE SNAPPED (SGF)
1913,60,RICHLAND,PULASKI,MO,37.86,-92.4,(SGF)
1916,UNK,LAKE OZARK,CAMDEN,MO,38.2,-92.64,TREES DOWN ON POWER LINES. (SGF)
1929,UNK,RICHLAND,PULASKI,MO,37.86,-92.4,SEVERAL POWERLINES DOWN IN TOWN. (SGF)
1930,UNK,HARTVILLE,WRIGHT,MO,37.25,-92.51,SEVERAL POWER LINES DOWN. (SGF)
1931,UNK,META,OSAGE,MO,38.31,-92.17,TREE OF UNKNOWN SIZE BLOCKING COUNTY ROAD 542. TIME ESTIMATED FROM RADAR. (LSX)
1943,UNK,WAYNESVILLE,PULASKI,MO,37.83,-92.2,NUMEROUS TREES DOWN IN TOWN. (SGF)
2010,UNK,3 NW POTASH POINT,ESSEX,NY,44.14,-73.42,BARN ROOF TORN OFF WITH SIGNIFICANT TREE DAMAGE AT CAMP DUDLEY (BTV)
2012,UNK,ELMIRA,CHEMUNG,NY,42.09,-76.81,SEVERAL TREES DOWN. ALSO NICKEL SIZE HAIL. (BGM)
2017,UNK,8 ESE ROLLA,PHELPS,MO,37.91,-91.64,A FEW SMALL LIMBS DOWN ALONG WITH PEA SIZED HAIL. (SGF)
2023,UNK,2 WSW SALEM,DENT,MO,37.64,-91.56,HALF OF A METAL ROOF WAS BLOWN OFF OF A BUILDING NEAR HIGHWAY 32 AND HIGHWAY 72 AND TWO SIGNS WERE BLOWN DOWN NEAR HIGHWAY 72 AND HIGHWAY H. THE SALEM MISSOURI EM ESTIM (SGF)
2025,UNK,3 SSE MONTAUK,TEXAS,MO,37.4,-91.66,TREES DOWN AND BLOCKING THE ROAD NEAR HIGHWAY B AND HIGHWAY AY. (SGF)
2030,UNK,2 S ROSEBUD,GASCONADE,MO,38.36,-91.4,TWELVE INCH TREE LIMB DOWN BLOCKIGN HIGHWAY T. (LSX)
2030,UNK,HAGUE,WARREN,NY,43.75,-73.5,TRRES AND WIRES DOWN ON ROUTE 9N. (ALY)
2033,UNK,SULLIVAN,FRANKLIN,MO,38.22,-91.17,SEVERAL TREES UPROOTED ALONG AND SOUTH OF SERICE ROAD OF INTERSTATE 44. (LSX)
2042,60,SUNRISE,BROWARD,FL,26.17,-80.28,A THUNDERSTORM PRODUCED A WIND GUST OF 60 MPH IN SUNRISE. (MFL)
2045,UNK,6 SE LINESVILLE,CRAWFORD,PA,41.6,-80.34,ONE TREE DOWN. (CLE)
2045,UNK,CANDOR,TIOGA,NY,42.23,-76.34,TREES DOWN (BGM)
2050,UNK,2 SSE CLAYTON,JOHNSTON,NC,35.63,-78.45,POWERLINES DOWN AT THE INTERSECTION OF RANCH ROAD AND LITTLE CREEK CHURCH ROAD IN CLAYTON. (RAH)
2050,61,1 NNE SULLIVAN,FRANKLIN,MO,38.23,-91.16,(LSX)
2050,UNK,UNION,FRANKLIN,MO,38.45,-91.01,ESTIMATED 55 MPH WINDS WITH TWO TO THREE INCH DIAMTER TREE LIMBS DOWN. (LSX)
2100,UNK,1 W MUSKOGEE,MUSKOGEE,OK,35.75,-95.39,SEVERAL TREE LIMBS DOWN ON THE WEST SIDE OF MUSKOGEE. TIME ESTIMATED BY RADAR. (TSA)
2112,58,APALACHIN,TIOGA,NY,42.07,-76.17,ALSO PEA SIZE HAIL (BGM)
2114,UNK,4 SSE INDIAN POINT,TANEY,MO,36.59,-93.31,SEVERAL SMALL LIMBS OF 2 TO 3 INCH IN DIAMETER WERE BLOWN DOWN. (SGF)
2114,UNK,AUGUSTA,ST. CHARLES,MO,38.57,-90.88,ONE AND A HALF FOOT DIAMTER OAK TREE SNAPPED ABOUT 15 FEET UP. (LSX)
2115,UNK,1 W MUSKOGEE,MUSKOGEE,OK,35.75,-95.39,SEVERAL TREE LIMBS DOWN ON THE WEST SIDE OF MUSKOGEE. (TSA)
2115,61,3 SSE BOISE CITY,CIMARRON,OK,36.69,-102.5,(AMA)
2115,UNK,APALACHIN,TIOGA,NY,42.07,-76.17,TREES DOWN. ALSO DIME SIZE HAIL. (BGM)
2118,UNK,DOE RUN,ST. FRANCOIS,MO,37.74,-90.5,THREE TO FIVE INCH TREE LIMBS DOWN. TIME ESTIMATED FROM RADAR. (LSX)
2118,UNK,PACIFIC,FRANKLIN,MO,38.48,-90.75,SIX TO EIGHT INCH DIAMTER TREE LIMBS DOWN ON SOUTH SIDE OF PACIFIC NEAR HIGHWAY N AND WESTLAKE DRIVE. (LSX)
2118,UNK,EUREKA,ST. LOUIS,MO,38.5,-90.64,EIGHT INCH DIAMTER BRADFORD PEAR SNAPPED. (LSX)
2120,UNK,BELLEVIEW,IRON,MO,37.68,-90.75,SEVERAL REPORTS OF TREES DOWN BETWEEN BELLEVIEW AND IRONTON...TIME EST FROM RADAR (LSX)
2120,UNK,HIGH RIDGE,JEFFERSON,MO,38.46,-90.53,2 LIMBS...APPROXIMATELY 5 INCH IN DIAMETER...SNAPPED OFF BY HIGH WINDS (LSX)
2122,UNK,VESTAL,BROOME,NY,42.08,-76.05,MANY TREES AND POWER LINES DOWN. ROSS HILL ROAD AND KNIGHT ROAD AREAS. (BGM)
2125,60,8 W DELRAY BEACH,PALM BEACH,FL,26.46,-80.22,A TRAINED WEATHER SPOTTER ESTIMATED A WIND GUST OF 60 MPH 8 MILES WEST OF DELRAY BEACH ALONG US HIGHWAY 441. (MFL)
2125,UNK,ANNAPOLIS,IRON,MO,37.36,-90.7,TREE FELL ONTO HOUSE...TIME EST FROM RADAR (LSX)
2131,UNK,VAN BUREN,CARTER,MO,37.01,-91.01,POWER LINES AND TREE LIMBS DOWN (PAH)
2133,UNK,SUNSET HILLS,ST. LOUIS,MO,38.54,-90.42,SIX INCH DIAMTER TREE LIMBS DOWN. (LSX)
2135,UNK,IRONTON,IRON,MO,37.6,-90.64,SEVERAL REPORTS OF TREES DOWN BETWEEN IRONTON AND BELLEVIEW...TIME EST FROM RADAR (LSX)
2136,UNK,ROCKAWAY BEACH,TANEY,MO,36.7,-93.16,POWER LINES WERE REPORTED TO BE BLOWN DOWN IN ROCKAWAY BEACH. (SGF)
2140,UNK,PIEDMONT,WAYNE,MO,37.15,-90.7,TREE LIMBS DOWN ON ROADS. WINDS ESTIMATED AT LEAST 60 MPH. (PAH)
2140,60,OAKVILLE,ST. LOUIS,MO,38.44,-90.32,(LSX)
2150,UNK,GREENVILLE,WAYNE,MO,37.13,-90.45,NUMBEROUS TREES DOWN...IN PARTICULAR HIGHWAY HH AT CLEARWATER DAM AND HIGHWAY 143 AT SAM A. BAKER STATE PARK. (PAH)
2159,58,1 W GRIGGS,CIMARRON,OK,36.6,-102.14,WIND GUSTS WERE ESTIMATED AT 55 TO 60 MPH. (AMA)
2200,UNK,SUMNER,TALLAHATCHIE,MS,33.97,-90.37,DOWNED TREES IN AND AROUND SUMNER AND TUTWILER. (MEG)
2200,UNK,3 N TANEYVILLE,TANEY,MO,36.78,-93.03,NEW BARN DESTROYED NEAR ESSARY AND MIDDLETON ROADS (SGF)
2207,UNK,1 SW COWPENS,SPARTANBURG,SC,35.01,-81.82,CONVERSE F.D. REPORTED 1 TREE DOWN OFF BLANCH AND CATAWBA STREETS IN COWPENS AND 1 TREE DOWN OFF CHERRY HILL AND OLD SCHOOL ROADS IN CONVERSE. (GSP)
2210,UNK,4 SSE PRINCETON,WAYNE,NC,35.41,-78.13,ONE TREE BLOWN DOWN ALONG OAKLAND CHURCH ROAD. TIME ESTIMATED. (RAH)
2210,UNK,MARBLE HILL,BOLLINGER,MO,37.3,-89.98,NUMEROUS TREES DOWN IN AND AROUND THE CITY LIMITS (PAH)
2217,UNK,5 ESE GRIGGS,TEXAS,OK,36.58,-102.03,HOG BARN ROOF REMOVED AND THROWN INTO POWERLINES (AMA)
2220,UNK,PUXICO,STODDARD,MO,36.95,-90.16,SEVERAL TREES DOWN (PAH)
2223,UNK,PEA RIDGE,BENTON,AR,36.45,-94.11,STRONG THUNDERSTORM WIND BLEW DOWN TREES AND POWER LINES (TSA)
2224,60,ZALMA,BOLLINGER,MO,37.14,-90.08,SEVERAL TREES DOWN AND 1/2 INCH HAIL (PAH)
2230,UNK,BLOOMFIELD,STODDARD,MO,36.89,-89.93,SEVERAL TREES DOWN (PAH)
2236,60,1 SW PENDENNIS,LANE,KS,38.64,-100.34,(DDC)
2244,UNK,3 SE CHESTER,RANDOLPH,IL,37.89,-89.79,LARGE TREE OVER ROUTE 3 JUST SOUTH OF CHESTER. (LSX)
2250,UNK,CAPE GIRARDEAU,CAPE GIRARDEAU,MO,37.31,-89.55,TREES AND POWER LINES DOWN ON SPRIGG STREET. TIME ESTIMATED. (PAH)
2251,UNK,BLODGETT,SCOTT,MO,37,-89.53,TREE DOWN ON POWERLINE (PAH)
2300,68,GOODWELL,TEXAS,OK,36.59,-101.64,(AMA)
2305,66,HILL CITY,GRAHAM,KS,39.37,-99.85,(GLD)
2307,UNK,4 W PURDY,BARRY,MO,36.82,-93.99,ONE HUNDRED FEET OF ALUMINUM ROOFING WAS BLOWN OFF OF A LARGE METAL CHICKEN HOUSE. (SGF)
2307,UNK,MORLEY,SCOTT,MO,37.04,-89.61,POWER LINE DOWN ON A HOUSE CAUSED A HOUSE FIRE (PAH)
2320,60,FREMONT JCT,SEVIER,UT,38.76,-111.38,FREMONT JUNCTION - 6801 FT (SLC)
2321,60,4 S MONETT,BARRY,MO,36.86,-93.93,(SGF)
2335,UNK,WYATT,MISSISSIPPI,MO,36.91,-89.22,A SINGLE AXLE TRUCK BLOWN OVER ON HIGHWAY 60/62 (PAH)
2335,UNK,2 SE CAIRO,ALEXANDER,IL,36.98,-89.15,18 WHEELER BLOWN OVER ON MISSISSIPPI RIVER BRIDGE ON ILLINOIS SIDE. NO INJURIES REPORTED. (PAH)
2335,60,BOGUE,GRAHAM,KS,39.36,-99.69,ESTIMATED WIND GUST. THREE INCH DIAMTER TREE LIMBS BROKEN OFF. (GLD)
2336,65,WEBSTER STATE PARK,ROOKS,KS,39.4,-99.45,ESTIMATED 60-65 MPH WINDS WITH SMALL LIMBS DOWN (GID)
2340,UNK,10 S NESS CITY,NESS,KS,38.31,-99.91,LARGE HAY BALES WERE BLOWN OFF OF A SEMI TRAILER ON HIGHWAY 283. (DDC)
2340,UNK,8 N NESS CITY,NESS,KS,38.57,-99.91,2 POWER POLES BLOWN DOWN BY THUNDERSTORM WIND GUSTS. (DDC)
2343,60,3 W WEST PADUCAH,MCCRACKEN,KY,37.08,-88.8,AT JUNCTION OF HIGHWAY 62 AND 286 (PAH)
2345,80,13 E STRATFORD,SHERMAN,TX,36.34,-101.84,SIGNIFICANT DAMAGE TO CENTER PIVOT SYSTEM ON NORTH SIDE OF HWY 15 (AMA)
2345,UNK,CLINTON,HICKMAN,KY,36.67,-88.99,ROOF OFF 2 CHICKEN HOUSES AT POOLE ROAD AND HIGHWAY 123 (PAH)
2345,UNK,LA CENTER,BALLARD,KY,37.07,-88.97,TREE DOWN OVER THE ROADWAY (PAH)
2353,60,BARDWELL,CARLISLE,KY,36.87,-89.01,(PAH)
0000,UNK,PADUCAH,MCCRACKEN,KY,37.07,-88.64,SHINGLES BLOWN OFF HOUSE ONTO NEIGHBORS HOUSE. TREES BRANCHES DOWN. TIME ESTIMATED. LATE REPORT. RELAYED THROUGH EM. (PAH)
0002,60,PALCO,ROOKS,KS,39.25,-99.56,50 TO 60 MPH WIND GUSTS AND PEA SIZE HAIL. (GID)
0004,65,ROUND KNOB,MASSAC,IL,37.22,-88.73,(PAH)
0010,UNK,3 W HUNTSVILLE,MADISON,AR,36.09,-93.79,TREES BLOWN DOWN BY STRONG THUNDERSTORM WIND WEST OF TOWN (TSA)
0010,59,MAYFIELD,GRAVES,KY,36.74,-88.65,(PAH)
0015,UNK,METROPOLIS,MASSAC,IL,37.15,-88.71,WINDOW BLOWN OUT OF A HOUSE. POWER LINES AND TREE LIMBS DOWN. (PAH)
0015,70,5 E ALAMOTA,NESS,KS,38.43,-100.21,(DDC)
0016,UNK,VERNON,WYOMING,PA,41.45,-75.97,TREES DOWN (BGM)
0020,61,SMITH CENTER,SMITH,KS,39.78,-98.78,(GID)
0025,UNK,BREWERS,MARSHALL,KY,36.77,-88.44,TREES DOWN BLOCKING BOTH LANES AT INTERSECTION OF HIGHWAY 402 AND 58. (PAH)
0035,65,6 NNW BURDETT,PAWNEE,KS,38.28,-99.55,(DDC)
