Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0000,UNK,2 ENE EAST SWEDEN,MCCULLOCH,TX,31.17,-99.23,TREE LIMBS AND POWER LINES DOWN. (SJT)
0130,UNK,DODSON,COLLINGSWORTH,TX,34.77,-100.02,A FEW ROOFS WERE DAMAGED AND TREE LIMBS AND POWER POLES WERE DOWNED IN AND NEAR DODSON. (AMA)
0250,UNK,20 N NEW MOORE,CHILDRESS,TX,34.68,-100.02,SEVERAL POWER POLES DOWN ALONG HWY 62. ONE VEHICLE DAMAGED. HWY IS BEING CLOSED AT THIS TIME. (LUB)
0600,63,2 ENE TULIA,SWISHER,TX,34.54,-101.74,MEASURED BY A TTU WEST TX MESONET. (LUB)
0745,60,5 SSW GRAHAM,GARZA,TX,33.08,-101.52,(LUB)
0832,UNK,TULIA,SWISHER,TX,34.54,-101.77,TREES DOWN IN TOWN (LUB)
Time,Size,Location,County,State,Lat,Lon,Comments
1440,125,21 N ROSWELL,CHAVES,NM,33.68,-104.53,(ABQ)
1617,175,13 SE TOLAR,ROOSEVELT,NM,34.3,-103.79,(ABQ)
1620,250,2 W TAIBAN,DE BACA,NM,34.44,-104.04,(ABQ)
1625,150,21 S TAIBAN,DE BACA,NM,34.14,-104,(ABQ)
1640,175,1 S MELROSE,CURRY,NM,34.42,-103.63,(ABQ)
1700,175,9 N SAINT VRAIN,CURRY,NM,34.55,-103.49,(ABQ)
1718,100,WHEATLAND,QUAY,NM,34.91,-103.35,(ABQ)
1812,100,3 W GLENRIO,QUAY,NM,35.18,-103.09,(ABQ)
1910,100,3 ESE LAS CRUCES,DONA ANA,NM,32.31,-106.73,(EPZ)
1920,100,5 W CORNFIELDS,APACHE,AZ,35.65,-109.76,TIME AND LOCATION ESTIMATED BASED ON RADAR. PICTURE SENT VIA FACEBOOK. (FGZ)
1927,200,2 S LAS CRUCES,DONA ANA,NM,32.29,-106.78,AT NMSU (EPZ)
2022,175,LAS CRUCES,DONA ANA,NM,32.32,-106.78,(EPZ)
2109,100,8 ESE EL PASO,EL PASO,TX,31.76,-106.36,(EPZ)
2116,100,TULAROSA,OTERO,NM,33.08,-106.02,(EPZ)
2207,100,KELP,EL PASO,TX,31.81,-106.38,MEASURED BY CONTRACT OBSERVERS AT EL PASO INTL AIRPORT. (EPZ)
0000,100,2 ENE EAST SWEDEN,MCCULLOCH,TX,31.17,-99.23,TREE LIMBS AND POWER LINES DOWN. (SJT)
0028,100,ATOKA,EDDY,NM,32.77,-104.39,(MAF)
0040,175,2 S CARLSBAD,EDDY,NM,32.38,-104.24,AT THE JUNCTION OF HAMILTON ROAD AND OLD CAVERN HIGHWAY. (MAF)
0110,150,CARLSBAD,EDDY,NM,32.4,-104.24,(MAF)
0151,100,16 NNW MENTONE,LOVING,TX,31.92,-103.68,MOSTLY NICKEL...PARTIALLY MELTED. (MAF)
0430,100,18 W SEMINOLE,GAINES,TX,32.72,-102.96,(MAF)
