Time,F-Scale,Location,County,State,Lat,Lon,Comments
0218,UNK,6 N ARDMORE,FALL RIVER,SD,43.11,-103.66,NUMEROUS REPORTS OF TORNADO ON THE GROUND (UNR)
Time,Speed,Location,County,State,Lat,Lon,Comments
1631,UNK,BARNEGAT,OCEAN,NJ,39.75,-74.22,TREES DOWN IN BARNEGAT (PHI)
1706,UNK,STAFFORD TWP,OCEAN,NJ,39.72,-74.29,TREES DOWN IN STAFFORD TWP (PHI)
1725,UNK,6 SSE MC GRADY,WILKES,NC,36.26,-81.2,MULTIPLE TREES DOWN ON HIGHWAY 18 (RNK)
1730,76,WSW BARNEGAT LIGHT,OCEAN,NJ,39.76,-74.1,76 MPH WID GUST AT HIGH BAR HARBOR (PHI)
1730,UNK,2 N LEWISBURG,UNION,PA,40.99,-76.89,TREES AND WIRES REPORTED DOWN IN KELLY TWP. (CTP)
1745,UNK,CHESTERFIELD,BURLINGTON,NJ,40.12,-74.64,TREES DOWN IN CHESTERFIELD (PHI)
1755,UNK,3 SSE MARTINSVILLE CITY,HENRY,VA,36.64,-79.85,SEVERAL TREES DOWN NEAR THE SPEEDWAY (RNK)
1800,UNK,SOUTHAMPTON TWP,BURLINGTON,NJ,39.91,-74.73,TREE DOWN ON RT 206 NEAR RIDGE RD (PHI)
1806,UNK,MANHASSET,NASSAU,NY,40.79,-73.69,COMMUNITY DRIVE BLOCKED DUE TO FALLEN TREE NEAR THE LONG ISLAND EXPRESSWAY (OKX)
1810,UNK,HEATHSVILLE,NORTHUMBERLAND,VA,37.92,-76.47,TREES DOWN ALONG RTE 360 IN HEATHSVILLE AND DODLYT ROAD. DIME SIZE HAIL. (AKQ)
1810,UNK,DANVILLE,MONTOUR,PA,40.96,-76.61,SIDING OFF HOUSES... STRONG WIND GUSTS... BRANCHES DOWN (CTP)
1815,58,FORT WADSWORTH,RICHMOND,NY,40.61,-74.06,PUBLIC REPORTS 58 MPH WIND GUST MEASURED MIDWAY ACROSS VERRAZANO-NARROWS BRIDGE. (OKX)
1816,UNK,3 NNE HURT,PITTSYLVANIA,VA,37.12,-79.26,TREES DOWN ON IVY CLIFF ROAD AND STONE MILL ROAD (RNK)
1816,UNK,HOP BOTTOM,SUSQUEHANNA,PA,41.71,-75.77,TREE DOWN AT THE INTERSECTION OF STATE ROUTE 2096 AND 2009 IN LATHROP TOWNSHIP NEAR HOP BOTTOM (BGM)
1825,UNK,2 NNE STANLEYVILLE,FORSYTH,NC,36.23,-80.25,TREES AND POWERLINES DOWN NEAR THE INTERSECTION OF GERMANTON ROAD AND STANLEYVILLE DRIVE. TIME ESTIMATED BY RADAR. (RAH)
1825,UNK,4 WNW MAYFIELD,ROCKINGHAM,NC,36.54,-79.63,SEVERAL TREES DOWN ON BERRY HILL ROAD (RNK)
1828,UNK,3 SSE MARTINSVILLE CITY,HENRY,VA,36.64,-79.85,SEVERAL TREES DOWN NEAR THE SPEEDWAY (RNK)
1829,UNK,2 S LENOX,MADISON,NY,43.04,-75.72,LARGE BRANCHES BLOCKING BOTH LANES OF ROUTE 92 (BGM)
1830,UNK,2 WSW LEWISVILLE,FORSYTH,NC,36.09,-80.43,TREES AND POWERLINES DOWN ON WESTEBA ROAD IN LEWISVILLE. TIME ESTIMATED BY RADAR. (RAH)
1830,UNK,2 N LEWISBURG,UNION,PA,40.99,-76.89,TREES AND WIRES REPORTED DOWN IN KELLY TWP. (CTP)
1835,UNK,MANHASSET HILLS,NASSAU,NY,40.76,-73.68,TREE DOWN ON NORTHERN STATE PARKWAY IN MANHASSET. (OKX)
1835,UNK,FORTY FORT,LUZERNE,PA,41.29,-75.87,BANDSTAND BLOWN OVER AT FAIRGROUNDS. TWO PLANES OVERTURNED AT WILKES-BARRE VALLEY AIRPORT. (BGM)
1835,UNK,HUDSON,COLUMBIA,NY,42.25,-73.79,NUMEROUS TREES AND WIRES DOWN (ALY)
1837,UNK,1 SSE STAMPERS,MIDDLESEX,VA,37.53,-76.43,TREES DOWN ALONG ROUTE 3. (AKQ)
1837,UNK,ROYAL,SUSQUEHANNA,PA,41.67,-75.63,SEVERAL TREES DOWN ON WIRES ON STATE ROUTE 2012 (BGM)
1838,UNK,6 SSW EAST LYNN LAKE,WAYNE,WV,38.07,-82.43,TREE DOWN NEAR 2944 DONTHAN RD.,POWERLINES DOWN,STARTED BRUSH FIRE ACROSS THE STREET. (RLX)
1840,UNK,NORRIDGEWOCK,SOMERSET,ME,44.71,-69.79,TREES DOWN IN MULTIPLE LOCATIONS WITHIN THE TOWN (GYX)
1845,UNK,3 NNW BUCKINGHAM,BUCKINGHAM,VA,37.58,-78.58,TREE DOWN BLOCKING THE ROAD AT THE INTERSECTION OF STATE ROUTE 648 AND 649 (RNK)
1855,UNK,5 SE DOBSON,SURRY,NC,36.33,-80.67,TREES DOWN ON BRAY FORD ROAD (RNK)
1855,UNK,3 W MAYFIELD,ROCKINGHAM,NC,36.51,-79.62,TREE DOWN ON PERKINSON ROAD (RNK)
1900,UNK,5 NNW DILLWYN,BUCKINGHAM,VA,37.61,-78.49,TREE DOWN ON BANTON SHOP ROAD NEAR ROUTE 20. (RNK)
1900,60,POLAND,ANDROSCOGGIN,ME,44.06,-70.39,POLAND GOLF CLUB ESTIMATED WIND GUSTS OF 60 MPH (GYX)
1900,UNK,MECHANIC FALLS,ANDROSCOGGIN,ME,44.11,-70.39,TREE ON HOUSE AND VEHICLE ACROSS ON RT11 (GYX)
1905,UNK,3 W MOORESVILLE,IREDELL,NC,35.58,-80.87,SEVERAL REPORTS OF TREES AND LINES DOWN BETWEEN MOORESVILLE AND LAKE NORMAN. (GSP)
1905,UNK,1 WSW ST. ALBANS,KANAWHA,WV,38.37,-81.83,A FEW TREES DOWN ALONG SHADYSIDE DRIVE JUST SOUTHWEST OF ST. ALBANS (RLX)
1905,UNK,BETHANY,WAYNE,PA,41.61,-75.29,TREES DOWN IN BETHANY. (BGM)
1907,UNK,NEW GLOUCESTER,CUMBERLAND,ME,43.96,-70.28,WIRES DOWN ON PREUS POINT ROAD... NEW GLOUCESTER (GYX)
1910,UNK,4 E FARMINGTON,DAVIE,NC,36.02,-80.46,4 TREES DOWN AND CHURCH DAMAGED (GSP)
1913,UNK,1 W CLEMMONS,FORSYTH,NC,36.02,-80.41,TREES AND POWERLINES DOWN NEAR THE INTERSECTION OF LASATER ROAD AND FAIR OAKS ROAD IN CLEMMONS. (RAH)
1915,UNK,4 S DANVILLE CITY,CASWELL,NC,36.52,-79.41,TREE DOWN ON SHADY GROVE ROAD (RNK)
1915,UNK,PLEASANTVILLE,ATLANTIC,NJ,39.39,-74.52,TREES AND WIRES DOWN IN PLEASANTVILLE (PHI)
1921,UNK,3 N ASHEVILLE,BUNCOMBE,NC,35.62,-82.55,MULTIPLE POWER LINES DOWN AT WEAVERVILLE ROAD. (GSP)
1922,UNK,MANHASSET HILLS,NASSAU,NY,40.76,-73.68,TREE DOWN ON NORTHERN STATE PARKWAY NEAR MANHASSET HILLS (OKX)
1928,UNK,SHARON,LITCHFIELD,CT,41.88,-73.47,TWO TREES DOWN (ALY)
