Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1950,60,GLENRIO,QUAY,NM,35.18,-103.04,(ABQ)
2005,59,2 WNW HEREFORD,DEAF SMITH,TX,34.83,-102.43,TEXAS TECH MESONET (AMA)
2105,UNK,1 S BROADVIEW,CURRY,NM,34.8,-103.21,BROKEN GLASS AND LARGE TREE KNOCKED OVER DUE WINDS. (ABQ)
0050,58,7 WNW DENVER CITY,YOAKUM,TX,33.01,-102.94,GUST MEASURED BY WEST TEXAS MESONET... 41 MPH SUSTAINED WIND SPEED (LUB)
Time,Size,Location,County,State,Lat,Lon,Comments
1747,175,BOYS RANCH,OLDHAM,TX,35.51,-102.25,(AMA)
1831,100,6 NNW AMARILLO,POTTER,TX,35.29,-101.85,QUARTER SIZE HAIL NOW COVERING GROUND. (AMA)
1844,100,4 W WILDORADO,OLDHAM,TX,35.22,-102.31,VERY HEAVY RAIN ALSO OCCURRING WITH VISIBILITY LESS THAN 100 YARDS. (AMA)
1900,275,ADRIAN,OLDHAM,TX,35.28,-102.66,ADRIAN ISD REPORTS CAR WINDOWS AND WINDOWS AT THE SCHOOL HAVE BEEN BROKEN BY HAIL UP TO BASEBALL SIZE. NO KNOWN INJURIES AT THIS TIME. (AMA)
1935,100,1 NNW CANYON,RANDALL,TX,35,-101.93,(AMA)
2000,100,8 W SIMMS,DEAF SMITH,TX,35.03,-102.8,NICKEL TO QUARTER SIZE HAIL. TIME ESTIMATED BASED ON RADAR. (AMA)
2255,100,3 ENE SHALLOWATER,LUBBOCK,TX,33.71,-101.94,(LUB)
2345,175,15 S FORT SUMNER,DE BACA,NM,34.26,-104.24,(ABQ)
2345,100,FORT SUMNER,DE BACA,NM,34.48,-104.24,(ABQ)
2355,100,19 NE MESA,DE BACA,NM,34.18,-104.44,(ABQ)
0040,175,10 NNE ROSWELL,CHAVES,NM,33.5,-104.46,(ABQ)
0115,100,VAUGHN,GUADALUPE,NM,34.6,-105.2,(ABQ)
