Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1440,UNK,7 SSE RAINBOW LAKES EST,Marion,FL,29.05,-82.42,LARGE TREE BRANCHES WERE REPORTED DOWN DURING SHOWER ACTIVITY. (JAX)
2054,UNK,GAITHERSBURG,MONTGOMERY,MD,39.14,-77.21,TREE DOWN BLOCKING THE RIGHT LANE AND SHOULDER OF I-270 NEAR EXIT 10 FOR MD 117 WESTBOUND. (LWX)
2115,UNK,1 WNW GLEEDSVILLE,LOUDOUN,VA,39.05,-77.62,TREE DOWN AT THE INTERSECTION OF HOGBACK MOUNTAIN RD. AND U.S. HWY 15 (LWX)
2127,UNK,3 NNW FAIRFAX STATION,FAIRFAX,VA,38.83,-77.34,TREE DOWN ON SHIRLEY GATE RD. NEAR THE INTERSECTION OF BRADDOCK RD. (LWX)
2147,UNK,3 ENE PARK MILLS,FREDERICK,MD,39.32,-77.36,TREE DOWN BLOCKING ON I-270 SOUTHBOUND BEFORE EXIT 26 TO URBANA. (LWX)
2206,UNK,FREDERICK,FREDERICK,MD,39.43,-77.42,TREE DOWN AT INTERSECTION OF BARNES RD. AND OAK ORCHARD RD. (LWX)
2208,UNK,2 N WATERSVILLE,CARROLL,MD,39.4,-77.1,TREE DOWN NEAR INTERSECTION OF GILLIS FALLS RD AND DAVIS ROAD. (LWX)
2215,UNK,2 ENE UNIONTOWN,CARROLL,MD,39.61,-77.08,TREE DOWN BLOCKING OLD TANEYTOWN ROAD NEAR RICHARDSON ROAD. (LWX)
Time,Size,Location,County,State,Lat,Lon,Comments
2148,100,2 SSW REESE,CARROLL,MD,39.52,-76.95,QUARTER SIZE HAIL REPORTED ON THE SOUTHEAST SIDE OF WESTMINSTER (LWX)
