Time,F_Scale,Location,County,State,Lat,Lon,Comments
1919,UNK,1 W INDIAN PASS,GULF,FL,29.69,-85.28,BRIEF WEAK TORNADO DOWNED SOME TREE LIMBS AND SNAPPED A PINE TREE BEFORE MOVING OFFSHORE. (TAE)
2217,UNK,5 NE JETMORE,HODGEMAN,KS,38.13,-99.82,A STORM CHASER TWEETED A PICTURE OF A SMALL LANDSPOUT TORNADO AT THIS APPROXIMATE LOCATION. IT LASTED ABOUT FIVE MINUTES. (DDC)
0201,UNK,10 ESE ELK CREEK,RICHARDSON,NE,40.23,-95.95,TORNADO CONFIRMED VIA PHOTO ON SOCIAL MEDIA. (OAX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1207,UNK,2 ESE CUYUNA COUNTRY ST,CROW WING,MN,46.48,-93.96,4 INCH BRANCH BROKEN OFF HEALTHY TREE. (DLH)
1220,UNK,2 N FONTANA,MIAMI,KS,38.45,-94.84,SEVERAL TREES DOWN 6-8 INCHES IN DIAMETER JUST NORTH OF FONTANA. (EAX)
1247,UNK,AMORET,BATES,MO,38.26,-94.59,TREE DOWN 1.5 FEET IN DIAMETER (EAX)
1319,UNK,RICH HILL,BATES,MO,38.1,-94.36,TELEPHONE POLE DAMAGED FROM STRONG WINDS. FIRE DEPARTMENT REPORTS 60 MPH WINDS. (EAX)
1325,UNK,NEVADA,VERNON,MO,37.84,-94.35,TREES DOWN IN THE NEVADA AREA. DIME SIZE HAIL REPORT IN AREA ALONG WITH SOME MINOR STREET FLOODING. (SGF)
1407,60,3 E ARCOLA,DADE,MO,37.55,-93.82,NEAR SOUTH STOCKTON LAKE ESTIMATES WINDS OF 60MPH. VIA 911 CENTER. CORRECTED FOR LOCATION. (SGF)
1407,60,STOCKTON,CEDAR,MO,37.7,-93.8,NEAR SOUTH STOCKTON LAKE ESTIMATES WINDS OF 60MPH. VIA 911 CENTER. (SGF)
1445,60,WALNUT GROVE,GREENE,MO,37.41,-93.55,1/2 INCH TREE LIMBS DOWN. (SGF)
1445,UNK,WALNUT GROVE,GREENE,MO,37.41,-93.55,1/2 INCH LIMBS DOWN WITH WINDS ESTIMATED 60 MPH OR MORE. (SGF)
1453,UNK,3 N WALNUT GROVE,POLK,MO,37.45,-93.55,LARGE TREES DOWN. (SGF)
1500,UNK,3 E WILLARD,GREENE,MO,37.31,-93.37,POWER LINES PHYSICALLY DOWN. (SGF)
1520,UNK,7 NE SPRINGFIELD,GREENE,MO,37.27,-93.2,SEVERE THUNDERSTORM WIND GUSTS DAMAGED TREES SOUTH OF FELLOWS LAKE. (SGF)
2015,UNK,2 SW TAMIAMI FAIRGROUND,MIAMI-DADE,FL,25.73,-80.39,TREE DOWNED BLOCKING A STREET AND HOUSE SET ON FIRE BY LIGHTNING. REPORT RECEIVED VIA TWITTER. (MFL)
2047,UNK,8 NW CHEYENNE CROSSING,LAWRENCE,SD,44.37,-103.98,PINE... BIRCH... AND ASPEN TREES 10 TO 12 IN DIAMETER DOWN ON IRON CREEK LAKE ROAD. (UNR)
2100,UNK,10 NE WAYNESBORO,WAYNE,MS,31.78,-88.53,POWERLINES AND TREES REPORTED DOWN NORTHEAST OF WAYNESBORO. (MOB)
2115,UNK,MERIDIAN,LAUDERDALE,MS,32.38,-88.71,TREES AND POWER LINES DOWNED IN MERIDIAN. A HOUSE AND A CAR DAMAGED BY FALLEN TREES. (JAN)
2125,UNK,FRANKVILLE,WASHINGTON,AL,31.65,-88.15,EM MANAGER REPORTED 6 HOMES SEVERELY DAMAGED ALONG WITH TREES AND POWERLINES DOWN. (MOB)
2125,UNK,2 W MAKINEN,ST. LOUIS,MN,47.36,-92.41,SPOTTER REPORTS ONE 800 POUND HAY BALE DEMOLISHED OVER A FIELD. ALONG WITH 8-12 INCH DIAMETER LIVE TREES DOWN. TIME ESTIMATED FROM RADAR. (DLH)
2200,UNK,MCINTOSH,WASHINGTON,AL,31.27,-88.03,PUBLIC REPORTS TREES/POWER LINES DOWN ON HWY 43 NEAR MCINTOSH. (MOB)
2205,UNK,5 E QUITMAN,CLARKE,MS,32.04,-88.64,NUMEROUS TREES DOWN NEAR COUNTY ROAD 440 AND COUNTY ROAD 670. (JAN)
2205,UNK,5 E DOWNTOWN STURGIS,MEADE,SD,44.41,-103.41,SEVERAL 1 1/2 INCH METAL TENT PIPES BENT OR BROKEN AT BUFFALO CHIP CAMPGROUNDS (UNR)
2210,UNK,1 N SELMA,DALLAS,AL,32.43,-87.02,10-20 TREES DOWN IN THE SELMA AREA. (BMX)
2215,UNK,3 NNW SHAFFER,RUSH,KS,38.5,-99.1,3 INCH DIAMETER TREE BRANCHES FELL. (DDC)
2215,60,6 NE DOWNTOWN STURGIS,MEADE,SD,44.47,-103.42,(UNR)
2220,UNK,10 S CRANDALL,WAYNE,MS,31.83,-88.53,NUMEROUS TREES AND POWERLINES DOWN NEAR COUNTY ROAD 620 AND COUNTY ROAD 636. (JAN)
2220,UNK,KETTLE RIVER,CARLTON,MN,46.49,-92.88,TREES DOWN. (DLH)
2230,UNK,CITRONELLE,MOBILE,AL,31.09,-88.23,NUMEROUS PUBLIC REPORTS OF TREES AND POWER LINES DOWN IN AND AROUND CITRONELLE... AL. (MOB)
