Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1554,UNK,1 NW RACHELWOOD,WESTMORELAND,PA,40.3,-79.12,TREE DOWN ON ROSS MOUNTAIN PARK RD. (PBZ)
1623,UNK,LENAPE HEIGHTS,ARMSTRONG,PA,40.76,-79.52,TREES DOWN AROUND MANOR TOWNSHIP... SOME WIRES BROUGHT DOWN BY TREES FALLING. (PBZ)
1729,UNK,ACME,WESTMORELAND,PA,40.13,-79.42,TREES DOWN ON KEYSER ROAD (PBZ)
1758,UNK,1 NNE FELLSBURG,WESTMORELAND,PA,40.2,-79.82,TREE DOWN ON MARKLE ROAD. (PBZ)
1804,UNK,1 NNW RICHMOND HILL,BRYAN,GA,31.95,-81.32,TWO TREES DOWN REPORTED IN RICHMOND HILL. ONE SMALL TREE FELL ON CAR IN RICHMOND HILL LIBRARY PARKING LOT. NO ONE WAS IN THE CAR. THE SECOND TREE WAS UPROOTED IN THE WH (CHS)
1830,UNK,RICES LANDING,GREENE,PA,39.95,-79.99,SEVERAL TREES UPROOTED (PBZ)
1850,UNK,2 SSW SANGERVILLE,AUGUSTA,VA,38.37,-79.1,TREE DOWN IN THE 500 BLOCK OF EMMANUEL CHURCH ROAD. (LWX)
1900,UNK,MADILL,MARSHALL,OK,34.09,-96.77,POSSIBLE DOWNBURST KNOCKED 2 MOBILE HOMES OFF THEIR FOUNDATIONS AND SCATTERED THEM APPROXIMATELY 5 FEET. ESTIMATED TIME OF OCCURRENCE IS 2PM CDT. (OUN)
1934,UNK,FLEMINGTON,LIBERTY,GA,31.86,-81.56,WARNING POINT REPORTED TREE DOWN AT HIGHWAY 84 AND OLD SUNBURY ROAD. (CHS)
1935,UNK,1 S WALTHOURVILLE,LONG,GA,31.76,-81.63,WARNING POINT REPORTED TREE DOWN AT THOMPSON ROAD AND GRIFFIN ROAD. (CHS)
1939,UNK,1 NE NEW CUMBERLAND,HANCOCK,WV,40.51,-80.6,TREE DOWN ON MAYHEW RD (PBZ)
1943,UNK,TORONTO,JEFFERSON,OH,40.46,-80.61,SEVERAL TREES UPROOTED AND PART OF A ROOF BLOWN OFF A HOUSE. (PBZ)
1950,UNK,2 NNW INDEPENDENT HILL,PRINCE WILLIAM,VA,38.67,-77.45,6 TREES DOWN ACROSS THE 8100 BLOCK OF COUNSELOR ROAD. (LWX)
1950,UNK,COLLIERS,BROOKE,WV,40.37,-80.54,TREES SNAPPED AND/OR UPROOTED. (PBZ)
1957,UNK,3 S NATURAL WELL,ALLEGHANY,VA,37.87,-79.97,SEVERAL LARGE LIMBS BLOWN DOWN BY THUNDERSTORM WINDS AT THE CLIFF VIEW GOLF CLUB AND INN. (RNK)
1958,UNK,2 SSW HALLECK,MONONGALIA,WV,39.46,-79.94,TREES DOWN (PBZ)
2005,UNK,4 SSE CLIFTON,FAIRFAX,VA,38.73,-77.36,TREE DOWN IN THE 11900 BLOCK OF HENDERSON ROAD. (LWX)
2020,UNK,2 SSE BURKE,FAIRFAX,VA,38.76,-77.26,TREE DOWN NEAR THE INTERSECTION OF ARLEY DRIVE AND ROCKEFELLER LANE. (LWX)
2030,UNK,EBRO,WASHINGTON,FL,30.45,-85.87,PICTURES OF TREES DOWN IN THE EBRO AREA. (TAE)
2030,UNK,5 E ALTO,AMHERST,VA,37.77,-79.14,A FEW ONE-INCH DIAMETER LIMBS WERE BLOWN DOWN. (RNK)
2040,UNK,ARLINGTON,ARLINGTON,VA,38.88,-77.1,5 REPORTS OF TREES DOWN THROUGHOUT ARLINGTON. (LWX)
2056,UNK,LYNN HAVEN,BAY,FL,30.23,-85.64,DAMAGE TO FENCING AT CAIN GRIFFIN PARK IN LYNN HAVEN. PICTURE VIA SOCIAL MEDIA. (TAE)
2057,UNK,1 SW ADAMS MORGAN,DISTRICT OF COLUM,DC,38.91,-77.05,TREE DOWN ON ROCK CREEK PARKWAY NORTHWEST NEAR WATERSIDE DRIVE NORTHWEST. (LWX)
2100,UNK,2 NNE CATHOLIC UNIVERSI,PRINCE GEORGES,MD,38.96,-76.99,TREE DOWN IN THE 5300 BLOCK OF EASTERN AVENUE NORTHEAST. (LWX)
2100,UNK,4 NNE MOUNT AIRY,CARROLL,MD,39.42,-77.12,TREE DOWN NEAR THE INTERSECTION OF WEST FALLS ROAD AND OLDE OAK DRIVE. (LWX)
2111,UNK,1 WSW ASPEN HILL,MONTGOMERY,MD,39.09,-77.09,TREE DOWN ON A HOUSE IN THE 14000 BLOCK OF BAUER DRIVE. (LWX)
2112,UNK,4 SE CALLANDS,PITTSYLVANIA,VA,36.77,-79.53,ONE TREE DOWN ON BANISTER ROAD. (RNK)
2126,UNK,1 SE COLUMBIA,HOWARD,MD,39.2,-76.85,TREE DOWN ON SETTING STAR NEAR SANDCHAIN ROAD. (LWX)
2133,UNK,2 SW SMYRNA,HOUSTON,AL,31.22,-85.35,SEVERAL TREES DOWN... ONE ON A HOUSE IN THE RICHMOND PARK NEIGHBORHOOD OFF OF N. BEVERLY RD. (TAE)
2137,64,1 E SAINT ANDREWS STATE,GMZ750,FL,30.13,-85.72,MESONET STATION XSTA... 1 E SAINT ANDREWS STATE PARK. (TAE)
2142,UNK,6 SE STEWARTSVILLE,BEDFORD,VA,37.2,-79.74,TWO LARGE TREE BRANCHES DOWN (RNK)
2148,UNK,2 W LINTHICUM,HOWARD,MD,39.21,-76.71,TREE DOWN ON RACE ROAD NEAR CHURCH AVE. (LWX)
2152,UNK,1 NW SOUTH GATE,ANNE ARUNDEL,MD,39.14,-76.64,TREE DOWN ON JOY CIRCLE NEAR ELIZABETH ROAD. (LWX)
2203,UNK,SSW ANDERSONVILLE,BUCKINGHAM,VA,37.47,-78.57,TREE DOWN ON A POWER LINE. TIME RADAR ESTIMATED. (RNK)
2219,UNK,3 NW LAKE JESSUP,Seminole,FL,28.75,-81.26,PICTURES RELAYED VIA SOCIAL MEDIA OF A LARGE POOL ENCLOSURE BLOWN ON TOP OF A ROOF ALONG WITH DAMAGE TO A WOOD FENCE. TIME ESTIMATED FROM RADAR. (MLB)
2225,UNK,PERRY HALL,BALTIMORE,MD,39.41,-76.48,SEVERAL TREES AND WIRES DOWN IN THE KINGSVILLE/PERRY HALL AREA. (LWX)
2238,UNK,1 W JOPPA,HARFORD,MD,39.43,-76.37,TREE DOWN IN ROADWAY NEAR THE INTERSECTION OF GUNPOWDER RIDGE ROAD AND LOGANWOOD COURT. (LWX)
2258,UNK,2 ESE BEL AIR,HARFORD,MD,39.52,-76.31,TREE LIMBS DOWN ON POWER LINES NEAR THE INTERSECTION OF EAST MACPHAIL ROAD AND GLENANGUS ROAD. (LWX)
2317,UNK,3 NE CARSINS,HARFORD,MD,39.57,-76.17,TREE LIMB DOWN ON MD-462 PARADISE ROAD SOUTH OF MD-155 LEVEL ROAD. (LWX)
2326,UNK,5 NW BEACH,CHESTERFIELD,VA,37.41,-77.65,TREE DOWN AND LARGE BRANCHES SNAPPED ON DEER RUN DRIVE NEAR HULL ST. ROAD. (AKQ)
2340,UNK,4 NE BACONTON,MITCHELL,GA,31.42,-84.12,TREE DOWN ACROSS STAGE COACH ROAD JUST SOUTH OF VINES ROAD. (TAE)
2345,UNK,OXFORD,CHESTER,PA,39.79,-75.98,A FEW TREES DOWN BETWEEN OXFORD AND MOUNT VERNON. TIME ESTIMATED FROM RADAR. (PHI)
2354,UNK,3 NNE SUTHERLAND,CHESTERFIELD,VA,37.24,-77.55,TREE DOWN ON RIVER ROAD. (AKQ)
2359,UNK,1 SE MATOACA,DINWIDDIE,VA,37.22,-77.46,TREE DOWN ON GRANT AVE. (AKQ)
0033,60,KNICKERBOCKER,CHESTER,PA,40.04,-75.51,REPORT OF LARGE TREES AND LIMBS DOWN IN A WOODED AREA NEAR PAOLI HOSPITAL AS WELL. (PHI)
0101,UNK,1 ESE GLENNS,GLOUCESTER,VA,37.56,-76.59,MULTIPLE TREES DOWN. (AKQ)
0117,UNK,1 NNE HARMONY VILLAGE,MIDDLESEX,VA,37.6,-76.48,TREES DOWN AT TOPPING AND SYRINGA. (AKQ)
1059,UNK,1 N PORT GIBSON,WAYNE,NY,43.05,-77.16,DELAYED REPORT. SEVERAL TREES DOWN BETWEEN PALMYRA AND NEWARK. TIME ESTIMATED FROM RADAR. (BUF)
1101,UNK,PORT GIBSON,ONTARIO,NY,43.03,-77.16,DELAYED REPORT. SEVERAL TREES DOWN. TIME ESTIMATED FROM RADAR. (BUF)
Time,Size,Location,County,State,Lat,Lon,Comments
1724,100,1 S FAWN HAVEN NUMBER T,ALLEGHENY,PA,40.6,-79.92,(PBZ)
1855,100,3 E WARM SPRINGS,BATH,VA,38.05,-79.73,MULTIPLE REPORTS OF LARGE HAIL ON THE EAST SIDE OF WARM SPRINGS MOUNTAIN ALONG ROUTE 39. REPORTED THERE WAS ENOUGH TO MAKE DRIVING CONDITIONS HAZARDOUS. (RNK)
1913,100,5 NE HOT SPRINGS,BATH,VA,38.04,-79.77,HAIL UP TO QUARTER SIZE ACCUMULATED ON ROUTE 39 AND CREATED HAZARDOUS DRIVING CONDITIONS. A TREE WAS ALSO BROUGHT DOWN BY THUNDERSTORM WINDS. (RNK)
1930,100,JACKSON CENTER,MERCER,PA,41.27,-80.14,(PBZ)
1959,100,4 NNE INDEPENDENT HILL,PRINCE WILLIAM,VA,38.69,-77.42,QUARTER SIZE HAIL (LWX)
2020,100,5 E SYDNORSVILLE,FRANKLIN,VA,36.88,-79.74,HAILSTONES AT LEAST QUARTER SIZE FELL FOR APPROXIMENTLY 10-15 MINUTES. (RNK)
2020,150,BURKE,FAIRFAX,VA,38.78,-77.27,PING PONG BALL SIZE HAIL (LWX)
2025,100,2 ESE EAST SHORE COTTAG,HARRISON,OH,40.34,-81.16,(PBZ)
2030,100,3 N UNION,MONROE,WV,37.62,-80.53,HAIL FELL AT UTC AEROSPACE SYSTEMS. (RNK)
2105,100,2 SW STEWARTSVILLE,BEDFORD,VA,37.24,-79.83,DIME TO QUARTER SIZE HAIL REPORTED ON GRAVEL HILL RD. (RNK)
2112,100,1 NNE COLLEGE PARK,PRINCE GEORGES,MD,39.01,-76.93,NICKEL TO QUARTER SIZE HAIL (LWX)
2113,100,4 SE CALLANDS,PITTSYLVANIA,VA,36.77,-79.53,HAIL FELL ON STRAWBERRY ROAD. (RNK)
2201,100,1 NNE PERRY HALL,BALTIMORE,MD,39.42,-76.47,QUARTER SIZE HAIL (LWX)
0314,100,3 NW SHOW LOW,NAVAJO,AZ,34.26,-110.09,QUARTER SIZE HAIL REPORTED IN THE WEST PART OF SHOW LOW. (FGZ)
