Time,F_Scale,Location,County,State,Lat,Lon,Comments
2250,UNK,3 NNW PHILADELPHIA,NESHOBA,MS,32.81,-89.12,EF-0 TORNADO BRIEFLY TOUCHED DOWN NEAR THE INTERSECTION OF HIGHWAY 15 AND 19. IT BLEW OUT THE DOORS AND SOME INSULATION FROM A LARGE METAL SHOP AND CAUSED MINOR DAMAGE (JAN)
2318,UNK,8 W Chatom,WASHINGTON,AL,31.47,-88.39,NWS SURVEY DETERMINED THAT A BRIEF EF-0 TORNADO TOUCHED DOWN JUST SOUTH OF HWY 56 AND EAST OF FLAT BRANCH RD. THE TORNADO RESULTED IN DAMAGE TO THE METAL ROOF OF A RESI (MOB)
0900,UNK,5 NNW HULAW,HOLMES,FL,30.84,-85.75,TREES AND POWER LINES DOWN WITH DAMAGE TO A COUPLE OF HOMES. SPECIFIC DETAILS NOT YET AVAILABLE. TDS OBSERVED ON RADAR. REPORT RELAYED FROM WASHINGTON COUNTY 911. (TAE)
0906,UNK,4 NNW HULAW,HOLMES,FL,30.83,-85.74,HOUSE BEHIND CHURCH DESTROYED. (TAE)
0933,UNK,GRACEVILLE,JACKSON,FL,30.96,-85.52,ROOF DAMAGE TO THREE BUILDINGS AROUND DENTIST OFFICE IN GRACEVILLE. (TAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
2318,UNK,7 W Chatom,WASHINGTON,AL,31.47,-88.37,EMERGENCY MANAGER RELAYED A REPORT OF DAMAGE TO A RESIDENCE NEAR LATON HILL. TREES DOWN WITH ONE TREE THAT FELL IN A WINDOW... PART OF THE ROOF OF THE RESIDENCE SEVEREL (MOB)
0853,UNK,CARYVILLE,WASHINGTON,FL,30.78,-85.82,DELAYED REPORT THAT A TREE FELL ON A HOUSE IN CARYVILLE DURING THE SUNDAY MORNING STORMS. REPORTED VIA FACEBOOK. (TAE)
1015,UNK,PANSEY,HOUSTON,AL,31.16,-85.18,MINOR SHINGLE DAMAGE IN THE PANSEY AREA FROM THE SUNDAY MORNING STORMS. (TAE)
Time,Size,Location,County,State,Lat,Lon,Comments
