Time,F_Scale,Location,County,State,Lat,Lon,Comments
1454,UNK,TAFT,SAN PATRICIO,TX,27.98,-97.39,MULTIPLE VIDEOS/IMAGES OF A WELL DEVELOPED FUNNEL CLOUD NEAR TAFT. THIS IS AN UPDATE FROM THE PREVIOUS LSR CONFIRMING A WEAK TORNADO TOUCHED DOWN IN TAFT PRODUCING MINO (CRP)
2000,UNK,4 WNW LORENZO,CHEYENNE,NE,41.05,-103.12,LANDSPOUT TORNADO REPORTED BY STORM CHASER. (CYS)
2004,UNK,2 S BROWNSON,CHEYENNE,NE,41.14,-103.08,LANDSPOUT TORNADO REPORTED BY EMERGENCY MANAGER. (CYS)
2018,UNK,6 W PEETZ,LOGAN,CO,40.96,-103.23,TORNADO ON GROUND FOR APPROXIMATELY 13 MINUTES FROM 218PM THROUGH 231PM. INITIAL TOUCHDOWN WAS 7 WNW OF PEETZ AND LIFTED 6 WSW OF PEETZ. REPORTS OF DAMAGE TO A FARM WOR (BOU)
2019,UNK,2 S BROWNSON,CHEYENNE,NE,41.14,-103.08,TWO FUNNELS AND A TORNADO VISIBLE ON LIVE FEED. (CYS)
2020,UNK,3 NW LORENZO,CHEYENNE,NE,41.06,-103.09,LANDSPOUT TORNADO REPORTED BY STORM CHASER. (CYS)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,5 N RINGGOLD,MCPHERSON,NE,41.58,-100.77,WALL BLEW IN ON A METAL OUTBUILDING. TIME ESTIMATED BY RADAR. DELAYED REPORT (LBF)
1750,UNK,CARTHAGE,JASPER,MO,37.18,-94.31,MULTIPLE TREES AND POWERLINES DOWN. (SGF)
1845,UNK,3 N EDGERTON,JOHNSON,KS,38.8,-95,40X80 BARN DESTROYED...POWER POLES DOWN...AND 8 TO 10 INCH TREE LIMBS DOWN. POSSIBLE MICROBURST. TIME ESTIMATED...REPORT CAME INTO DISPATCH AT 1400 LOCAL TIME. (EAX)
2022,60,9 NE WASTA,PENNINGTON,SD,44.14,-102.31,GROUND COVERED IN HAIL (UNR)
2028,UNK,3 SE WALHALLA,OCONEE,SC,34.74,-83.02,A FEW TREES DOWN BY STORM WINDS TO THE SOUTHEAST OF WALHALLA AND ONE TREE REPORTED DOWN NEAR SENECA. (GSP)
2035,UNK,2 NNW DALTON,WHITFIELD,GA,34.79,-84.98,EMERGENCY MANAGER CALLED THE OFFICE TO REPORT MULTIPLE TREES DOWN ON ROADWAYS WITHIN THE CITY OF DALTON. (FFC)
2121,59,CROOK,LOGAN,CO,40.86,-102.8,NO DAMAGE REPORTED (BOU)
2129,UNK,HOLLANDALE,WASHINGTON,MS,33.17,-90.85,SEVERAL TREES AND TREE LIMBS DOWN ACROSS THE TOWN. ONE TREE FELL ONTO A HOME. (JAN)
2228,60,3 NW YUMA,YUMA,CO,40.15,-102.76,LASTED 15-30 SECONDS. (GLD)
2230,60,4 NNW RIDGEVIEW,DEWEY,SD,45.14,-100.85,PEA TO NICKEL SIZE HAIL ALSO FELL. (ABR)
2236,60,9 NNE AROYA,CHEYENNE,CO,38.97,-103.07,WIND BLEW LIKE A HURRICANE TAKING SOME LEAVES OFF THE TREES. WINDS BRIEFLY REACH 60 MPH THEN DECLINED TO ESTIMATED 45 MPH. (GLD)
2240,59,13 NE BAKER,FALLON,MT,46.48,-104.07,(BYZ)
2255,UNK,6 W MINBURN,DALLAS,IA,41.76,-94.15,POWERLINES DOWN NEAR THE 19000 AREA OF H AVE WEST OF MINBURN. TIME ESTIMATED FROM RADAR. (DMX)
2256,UNK,NASSAU,RENSSELAER,NY,42.51,-73.61,TREES AND WIRES DOWN. TIME ESTIMATED BY RADAR. (ALY)
2309,60,1 SE HYANNIS,GRANT,NE,41.99,-101.75,WINDS WERE ESTIMATED AT AROUND 60 MPH...WITH PEA SIZE HAIL. (LBF)
2326,UNK,CLARINDA,PAGE,IA,40.74,-95.04,2 INCH LIMBS AND SOME POWER LINES DOWN IN CLARINDA. (OAX)
2330,60,PAXTON,KEITH,NE,41.12,-101.36,WINDS WERE ESTIMATED TO BE SUSTAINED AT BETWEEN 45 TO 50 MPH. (LBF)
2335,UNK,1 WNW STEARNSVILLE,BERKSHIRE,MA,42.45,-73.32,LARGE TREE DOWN ON WIRES AT WEST STREET AND WESTBROOK TERRANCE. TIME ESTIMATED BY RADAR. (ALY)
2337,58,15 S STRATTON,KIT CARSON,CO,39.09,-102.6,ESTIMATED TIME OF REPORT FROM RADAR. (GLD)
2347,61,IMPERIAL,CHASE,NE,40.52,-101.64,(LBF)
2349,68,SUTHERLAND,LINCOLN,NE,41.16,-101.13,(LBF)
2350,60,AKASKA,WALWORTH,SD,45.33,-100.12,60 MPH WINDS WITH PEA HAIL. LARGE COTTONWOOD BLOWN DOWN. (ABR)
2353,UNK,2 S WEST STOCKBRIDGE,BERKSHIRE,MA,42.32,-73.37,TREE AND WIRES DOWN ON ROUTE 41 NEAR QUARRY ROAD. (ALY)
0006,60,8 NE DICKENS,LINCOLN,NE,40.91,-100.89,(LBF)
0008,68,5 N NORTH PLATTE,LINCOLN,NE,41.21,-100.77,(LBF)
0017,60,9 WSW STAPLETON,LOGAN,NE,41.43,-100.67,(LBF)
0017,UNK,9 WSW STAPLETON,LOGAN,NE,41.43,-100.67,3 INCH DIAMETER COTTONWOOD BRANCHES BROKE OFF. BRANCHES WERE NOT THE HEALTHIEST OF BRANCHES. (LBF)
0020,UNK,CHEYENNE WELLS,CHEYENNE,CO,38.82,-102.35,POWER OUTAGE LASTED 15-25 MINUTES. (GLD)
0030,UNK,5 N RINGGOLD,MCPHERSON,NE,41.58,-100.77,WALL BLEW IN ON A METAL OUTBUILDING. TIME ESTIMATED BY RADAR. DELAYED REPORT (LBF)
0030,66,INDEPENDENCE AIRPORT,BUCHANAN,IA,42.45,-91.95,AWOS MEASURED 57 KNOTS. ISOLATED DOWNBURST...NO DAMAGE REPORTED (DVN)
0037,60,BRADY,LINCOLN,NE,41.02,-100.37,SUSTAINED WINDS OF 40 TO 50 MPH...WITH GUSTS AROUND 60 MPH. WINDS PRECEEDED THE RAIN. (LBF)
0047,60,2 S ROSCOE,EDMUNDS,SD,45.42,-99.33,(ABR)
0059,58,4 N ATWOOD,RAWLINS,KS,39.87,-101.04,REPORTED AT ATWOOD AIRPORT. (GLD)
0102,59,MCCOOK,RED WILLOW,NE,40.2,-100.62,(GLD)
0103,60,BREWSTER,THOMAS,KS,39.36,-101.38,LASTED 3 OR 4 MINUTES. (GLD)
0105,60,13 S BRADY,LINCOLN,NE,40.83,-100.37,WIND GUSTS WERE ESTIMATED BETWEEN 50 AND 60 MPH. GIVEN STORM HISTORY...60 MPH WIND GUSTS SEEMED MOST LOGICAL. (LBF)
