Time,F_Scale,Location,County,State,Lat,Lon,Comments
2235,UNK,3 S THURMAN,LINCOLN,CO,39.55,-103.22,TORNADO IN OPEN FIELD WITH NO REPORTED DAMAGE. (BOU)
2300,UNK,PHELAN,SAN BERNARDINO,CA,34.43,-117.57,A LANDSPOUT TORNADO WAS REPORTED WITH PHOTOGRAPH FROM A FIREFIGHTER IN PHELAN. LOCATION JUST NORTH OF PHELAN ALONG JOHNSON ROAD. NO DAMAGE REPORTED AND DURATION WAS 3 M (SGX)
2355,UNK,10 S BLUFF,SAN JUAN,UT,37.14,-109.57,3 REPORTS OF A TORNADO THAT BRIEFLY TOUCHED DOWN AND WENT BACK UP. NO DAMAGE REPORTED. (GJT)
0050,UNK,MONTEZUMA CREEK,SAN JUAN,UT,37.26,-109.31,PICTURE OF A TORNADO ON THE GROUND NEAR OR WEST OF MONTEZUMA CREEK SEEN ON TWITTER (GJT)
Time,Speed,Location,County,State,Lat,Lon,Comments
1350,UNK,1 E TARNOV,PLATTE,NE,41.61,-97.48,CAMPER BEING PULLED BY PICKUP WAS BLOW OVER ON HIGHWAY 81. TREE LIMBS WERE BLOWN DOWN IN TARNOV. ON NEARBY FARMS A GRAIN BIN WAS BLOWN OFF THE FOUNDATION AND SEVERAL CE (OAX)
1942,62,2 S ALAMOSA,ALAMOSA,CO,37.43,-105.87,(PUB)
2015,60,18 E FAIRBURN,CUSTER,SD,43.69,-102.85,(UNR)
2030,65,3 WSW IDA GROVE,IDA,IA,42.33,-95.53,(FSD)
2036,UNK,BLOUNTS CREEK,BEAUFORT,NC,35.36,-76.98,TREES AND POWER LINES DOWN ON DOWN SHORE ROAD. ALSO A BOAT WAS OVERTURNED IN THE PAMLICO RIVER (MHX)
2315,64,BENTONVILLE,BENTON,AR,36.37,-94.21,MEASURED AT THE BENTONVILLE AIRPORT (TSA)
0335,70,3 W WISNER,CUMING,NE,41.99,-96.97,(OAX)
0353,60,2 S PILGER,STANTON,NE,41.98,-97.05,(OAX)
0406,UNK,1 SW MACY,THURSTON,NE,42.1,-96.38,3 TREES REPORTED BLOWN DOWN ON THE SOUTHWEST SIDE OF MACY. (OAX)
0446,60,3 NW LITTLE SIOUX,HARRISON,IA,41.84,-96.07,(OAX)
0446,UNK,RICKETTS,CRAWFORD,IA,42.13,-95.57,CRAWFORD COUNTY DISPATCH REPORTED PUBLIC REPORT OF LARGE TREE LIMBS DOWN. TIME ESTIMATED BY RADAR. (DMX)
0515,UNK,4 NW WALL LAKE,SAC,IA,42.31,-95.15,DELAYED REPORT: WIND DAMAGE INCLUDING NUMEROUS BRANCHES DOWN AND A FEW TREES DOWN AS WELL ACROSS SOUTHERN AND SOUTHWEST SAC COUNTY (DMX)
0530,UNK,5 S AUBURN,CARROLL,IA,42.18,-94.88,DELAYED REPORT: POWER POLLS DOWN NORTH OF CARROLL ALONG HIGHWAY 71 AT 120TH STREET... REPORTED BY LAW ENFORCEMENT/DISPATCH. TIME RADAR ESTIMATED (DMX)
0537,UNK,ROCKWELL CITY,CALHOUN,IA,42.4,-94.63,MULTIPLE LARGE TREE BRANCHES DOWN IN AND AROUND ROCKWELL CITY. REPORTED VIA SOCIAL MEDIA AND TIME ESTIMATED FROM RADAR. (DMX)
0541,UNK,2 SSW ROLFE,POCAHONTAS,IA,42.79,-94.54,FOUR HOUSES WITH TREE DAMAGE AND SOME OUTBUILDING DAMAGE. REPORTED VIA SOCIAL MEDIA AND TIME ESTIMATED FROM RADAR. (DMX)
0542,71,ROLFE,POCAHONTAS,IA,42.81,-94.53,MEASURED ON PERSONAL WEATHER STATION. (DMX)
0641,UNK,AMES,STORY,IA,42.02,-93.63,AMES PD REPORTED TRAFFIC SIGNALS BLOWN OVER. TIME ESTIMATED BY RADAR. (DMX)
Time,Size,Location,County,State,Lat,Lon,Comments
1822,125,HILL CITY,PENNINGTON,SD,43.93,-103.57,(UNR)
2030,100,FRUITA,WAYNE,UT,38.28,-111.25,REPORTED AT CAPITOL REEF VISITOR CENTER (SLC)
2030,100,FRUITA,DAVIS,UT,41.03,-111.91,REPORTED AT CAPITOL REEF VISITOR CENTER (SLC)
2321,100,6 N ARCADIA,VALLEY,NE,41.51,-99.13,FEW QUARTERS BUT MOSTLY SMALLER HAIL. NO WIND. (GID)
2336,175,10 N STRATTON,KIT CARSON,CO,39.45,-102.6,(GLD)
2345,100,WILLOW LAKE,CLARK,SD,44.63,-97.64,A FEW 1 INCH HAILSTONES MIXED IN WITH MANY SMALLER ONES (ABR)
2349,100,3 W AVON,BON HOMME,SD,43.01,-98.11,(FSD)
0002,100,3 N LESTERVILLE,YANKTON,SD,43.08,-97.6,(FSD)
0009,100,3 W PIERCE,PIERCE,NE,42.2,-97.59,(OAX)
0015,100,10 S BLUFF,SAN JUAN,UT,37.14,-109.57,(GJT)
0015,150,MARTY,CHARLES MIX,SD,42.99,-98.43,(FSD)
0018,175,4 N ALLIANCE,BOX BUTTE,NE,42.16,-102.87,HAIL RANGED FROM PEA TO GOLFBALL SIZE. (CYS)
0104,100,7 S AINSWORTH,BROWN,NE,42.45,-99.86,(LBF)
0215,100,50 SW BLANDING,SAN JUAN,UT,37.11,-110.12,PENNY TO QUARTER SIZE HAIL ACCUMULATED 4 TO 5 FEET DEEP (GJT)
