Time,F-Scale,Location,County,State,Lat,Lon,Comments
2305,UNK,N DENVER INTL AIRPORT,DENVER,CO,39.87,-104.67,SMALL LANDSPOUT JUST NORTH OF DENVER INTERNATIONAL AIRPORT (BOU)
0038,UNK,GROVER,WELD,CO,40.87,-104.23,TORNADO RIPPED OUT SMALL TREE AND THREW IT 20 FEET (BOU)
0130,UNK,10 WSW KIOWA,ELBERT,CO,39.29,-104.63,(BOU)
0140,UNK,5 NW ELIZABETH,DOUGLAS,CO,39.41,-104.67,(BOU)
0144,UNK,12 NW KIOWA,ELBERT,CO,39.47,-104.62,(BOU)
0145,UNK,14 SW BENNETT,ARAPAHOE,CO,39.61,-104.61,(BOU)
0251,UNK,9 E PARKER,ELBERT,CO,39.51,-104.6,ON THE GROUND FOR SEVERAL MINUTES (BOU)
Time,Speed,Location,County,State,Lat,Lon,Comments
1218,60,PRINCETON,MIAMI-DADE,FL,25.54,-80.39,A TRAINED SPOTTER REPORTED WIND GUSTS BETWEEN 55 AND 60 MPH NEAR THE INTERSECTION OF US 1 AND SOUTHWEST 248TH STREET AT 818 AM EDT. (MFL)
1234,60,1 W KENDALL,MIAMI-DADE,FL,25.68,-80.34,A MEMBER OF THE PUBLIC ESTIMATED WIND GUSTS TO 60 MPH IN WEST KENDALL...NEAR THE INTERSECTION OF SOUTHWEST 120TH STREET AND THE FLORIDA TURNPIKE AT 834 AM EDT. (MFL)
1235,UNK,PERRINE,MIAMI-DADE,FL,25.62,-80.34,A MEMBER OF THE PUBLIC ESTIMATED WIND GUSTS TO 60 MPH IN PERRINE...NEAR THE INTERSECTION OF US 1 AND SOUTHWEST 168TH STREET AT 835 AM EDT. BUSINESS SIGNS WERE BLOWN OFF (MFL)
1250,UNK,HOMESTEAD,MIAMI-DADE,FL,25.48,-80.47,NUMEROUS TREES REPORTED DOWN THROUGHOUT SOUTHEASTERN MIAMI-DADE COUNTY...MAINLY IN THE AREAS BETWEEN HOMESTEAD AND CUTLER BAY. TIME OF DAMAGE RANGED BETWEEN 800 AND 900 (MFL)
