Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1943,UNK,WRIGHT,JEFFERSON,AR,34.43,-92.07,LARGE TREE DOWN ON STATE HIGHWAY 256 IN THE WRIGHT COMMUNITY. (LZK)
0715,61,BEATRICE,GAGE,NE,40.27,-96.75,61 MPH GUST REPORTED AT BEATRICE AIRPORT. CHECKED IN THE TOWN OF BEATRICE AND LAW ENFORCEMENT REPORTED ONLY A FEW SMALL BRANCHES DOWN WHICH WERE AN INCH IN DIAMETER. (OAX)
1053,60,2 NE CLAY CENTER,CLAY,KS,39.4,-97.1,(TOP)
1054,UNK,1 W CLAY CENTER,CLAY,KS,39.38,-97.14,LARGE TREE LIMB BLOCKING ROAD ON OUTSKIRTS OF CITY. NO DIAMETER GIVEN. (TOP)
Time,Size,Location,County,State,Lat,Lon,Comments
1948,100,4 W SUMMIT,GRANT,SD,45.29,-97.12,BIGGEST STONES WERE QUARTER SIZED. (ABR)
2135,150,OAKDALE,ANTELOPE,NE,42.07,-97.97,1.05 INCHES OF RAIN IN 20 MINUTES. HAIL COVERING THE GROUND. (OAX)
2155,100,5 NNE WOLBACH,GREELEY,NE,41.47,-98.35,HEAVY RAIN WITH QUARTER SIZED HAIL (GID)
2156,100,10 NE BARTLETT,WHEELER,NE,41.99,-98.41,MOST STONES WERE THE SIZE OF NICKELS AND DIMES. (LBF)
2204,175,WORTHINGTON,NOBLES,MN,43.63,-95.6,(FSD)
2235,175,4 S GREELEY,GREELEY,NE,41.49,-98.53,RAIN WITH MOSTLY HAIL...GOLF BALLS AND QUARTERS. (GID)
2253,100,HERON LAKE,JACKSON,MN,43.8,-95.32,(FSD)
2328,150,5 NE SCOTIA,GREELEY,NE,41.52,-98.63,QUARTER TO HALF DOLLAR SIZED HAIL WITH RAIN MIXED IN. (GID)
0030,100,WORTHINGTON,NOBLES,MN,43.63,-95.6,(FSD)
0036,150,6 NW ELBA,HOWARD,NE,41.35,-98.65,QUARTER TO PING PONG SIZED HAIL. MODERATE TO HEAVY RAIN AT TIMES. MEASURED 1 INCH OF RAIN SO FAR THIS EVENING. (GID)
