Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2130,UNK,1 ESE ABILENE,TAYLOR,TX,32.44,-99.71,ABILENE EMERGENCY MANAGER REPORTS 2 DOWNED TREES IN THE CANTERBERRY SUBDIVISION... MULTIPLE TREE LIMBS DOWN IN CAL YOUNG PARK... POWER POLE DOWN NORTH OF CAL YOUNG PARK (SJT)
2143,77,14 NNW HOLBROOK,POWER,ID,42.37,-112.71,TIME ESTIMATED FROM RADAR. (PIH)
2145,UNK,8 SW ORO VALLEY,PIMA,AZ,32.34,-111.05,SPOTTER A1820 RECEIVED WORD OF A MCDONALD'S THAT IS CURRENTLY UNDER CONSTRUCTION IN THE AREA OF INA AND THORNYDALE WAS HIT BY A GUST OF WIND AND SOME LUMBER LANDED IN T (TWC)
2145,UNK,HOLLOMAN AFB,OTERO,NM,32.85,-106.11,KHMN AWOS REPORTED PEAK WIND GUST TO 66 MPH ASSOCIATED WITH A WET MICROBURST. WIND AND LIGHTNING DAMAGE REPORTED ON BASE. (EPZ)
2220,UNK,8 SW ORO VALLEY,PIMA,AZ,32.34,-111.05,TREES DOWN BLOCKING BOTH DIRECTIONS OF INA ROAD JUST EAST OF OLDFATHER ROAD. WINDS 55MPH OR GREATER. (TWC)
2230,UNK,3 NW MARANA,PIMA,AZ,32.45,-111.21,ROOF BLOWN OFF AT MARANA MIDDLE SCHOOL. (TWC)
2245,UNK,1 S LAMPASAS,LAMPASAS,TX,31.06,-98.18,POSSIBLE BRIEF TORNADO NEAR LAMPASAS. MINOR TREE DAMAGE. PICUTRE OF FUNNEL/TREE DAMAGE FROM SOCIAL MEDIA. FIRE OFFICIALS INVESTIGATING IF ANY OTHER DAMAGE. (FWD)
2312,59,VERNAL RGNL AIRPORT,UINTAH,UT,40.44,-109.51,ASOS STATION VEL... VERNAL RGNL AIRPORT. (GJT)
0115,59,DUBOIS AIRPORT,FREMONT,WY,43.55,-109.69,DUBOIS AIRPORT. (RIW)
Time,Size,Location,County,State,Lat,Lon,Comments
1440,100,WESTON,FRANKLIN,ID,42.04,-111.98,HAIL LIGHTLY COVERED THE GROUND. REPORTED BY THE PUBLIC ON THE PRESTON CITIZEN FACEBOOK PAGE. TIME ESTIMATED BASED ON RADAR. (PIH)
1550,100,FRANKLIN,FRANKLIN,ID,42.02,-111.8,VIEWER SUBMITTED PICTURE OF HAIL UP TO QUARTER SIZE TO KSL 5 IN SALT LAKE CITY. FROM WEDNESDAY MORNING. (PIH)
1925,100,FARMINGTON,DAVIS,UT,40.99,-111.88,(SLC)
1942,175,KAYSVILLE,DAVIS,UT,41.03,-111.92,(SLC)
1957,150,FARMINGTON,DAVIS,UT,40.99,-111.88,(SLC)
2020,175,2 N FARMINGTON,DAVIS,UT,41.02,-111.88,(SLC)
2050,175,2 W LAYTON,DAVIS,UT,41.08,-111.99,LOCATION ESTIMATED (SLC)
2108,175,KAYSVILLE,DAVIS,UT,41.03,-111.92,(SLC)
2145,100,1 W ORO VALLEY,PIMA,AZ,32.43,-110.99,TANGERINE AND LA CANADA. SPOTTER CALLED TO REPORT HAIL OF 1 INCH. (TWC)
2310,100,ALTAMONT,DUCHESNE,UT,40.36,-110.29,(SLC)
2320,125,1 W SODA SPRINGS,CARIBOU,ID,42.66,-111.6,SECOND REPORT AND PHOTO OF QUARTER TO HALF DOLLAR SIZE HAIL IN DOWNTOWN SODA SPRINGS... POSTED TO THE KPVI FACEBOOK PAGE. TIME OF HAIL PROVIDED BY PUBLIC. (PIH)
0033,150,CLIFTON,FRANKLIN,ID,42.19,-112.01,PING PONG BALL SIZE HAIL CONFIRMED VIA PHOTOS POSTED TO THE PRESTON CITIZEN FACEBOOK PAGE. DAMAGE TO TREE FOLIAGE. REPORTED AT THE CHURCH OF JESUS CHRIST OF LATTER-DAY (PIH)
0333,100,1 SW FOX,CARBON,MT,45.27,-109.22,(BYZ)
