Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0040,UNK,4 SW ST JOSEPH,BUCHANAN,MO,39.72,-94.9,DELAYED REPORT...SEVERE STRAIGHT-LINE WINDS DESTROYED A GARAGE AND OUTBUILDING ALONG SANDY LANE. HAIL COVERED THE GROUND...SIZE UNKNOWN. (EAX)
0600,60,MORTON GROVE,COOK,IL,42.04,-87.79,NO DAMAGE. ALSO HAD PENNY SIZE 0.75 HAIL AND HEAVY RAINFALL. (LOT)
0612,70,MAZON,GRUNDY,IL,41.24,-88.42,ALSO HAD MARBLE SIZE HAIL. (LOT)
Time,Size,Location,County,State,Lat,Lon,Comments
0026,100,4 ESE MAYETTA,JACKSON,KS,39.32,-95.65,(TOP)
0043,100,NNW VALLEY FALLS,JEFFERSON,KS,39.35,-95.46,(TOP)
0053,100,2 NNW AGENCY,BUCHANAN,MO,39.68,-94.76,DELAYED REPORT...QUARTER SIZE HAIL (EAX)
0101,175,4 W POTTER,ATCHISON,KS,39.43,-95.22,DELAYED REPORT...STORM CHASER DROVE THROUGH HAIL UP TO GOLFBALL SIZE...CONFIRMED BY VIDEO (EAX)
0205,100,1 N AGENCY,BUCHANAN,MO,39.66,-94.74,(EAX)
0220,125,5 ESE ST JOSEPH,BUCHANAN,MO,39.74,-94.76,SIZE ESTIMATED FROM PHOTO (EAX)
