Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2338,UNK,1 WSW MESQUITE,CLARK,NV,36.8,-114.09,LARGE TREE DOWNED BY THUNDERSTORM WINDS IN MESQUITE. (VEF)
Time,Size,Location,County,State,Lat,Lon,Comments
2357,200,WINK,WINKLER,TX,31.76,-103.15,GOLFBALL TO EGG SIZE HAIL. (MAF)
0142,175,7 E WINK,Winkler,TX,31.76,-103.03,(MAF)
0650,100,FERRELVIEW,PLATTE,MO,39.31,-94.67,REPORT VIA SOCIAL MEDIA. (EAX)
0713,100,KEARNEY,CLAY,MO,39.37,-94.36,REPORT VIA SOCIAL MEDIA. (EAX)
0716,100,1 SE MEMPHIS,SCOTLAND,MO,40.46,-92.16,(DVN)
0817,100,3 NNW DEXTER,CHAVES,NM,33.23,-104.39,(ABQ)
