Time,F_Scale,Location,County,State,Lat,Lon,Comments
2333,UNK,1 NW PERRY,RALLS,MO,39.44,-91.68,(LSX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1230,UNK,4 NE CHINA,JEFFERSON,TX,30.09,-94.29,PUBLIC SUBMITTED A PHOTO OF A FREE STANDING METAL TOWER THAT WAS BENT OVER DUE TO THUNDERSTORM WINDS. TIME WAS ESTIMATED BASED ON RADAR. (LCH)
1303,UNK,2 N VINTON,CALCASIEU,LA,30.23,-93.58,TREES BLOWN DOWN NORTH OF VINTON. (LCH)
1808,UNK,3 SW PHOENIX,YAZOO,MS,32.55,-90.59,TREE DOWNED NEAR OAK GROVE CHURCH (JAN)
1808,UNK,1 NNE HILLSBORO,LAWRENCE,AL,34.65,-87.19,A LARGE TREE WAS KNOCKED DOWN AND SHEDS WERE BLOWN DOWN AT THE INTERSECTION OF HIGHWAY 20 AND CR 217. TIME ESTIMATED BY RADAR. (HUN)
1825,UNK,5 NNE LITTLE YAZOO,YAZOO,MS,32.77,-90.33,MULTIPLE TREES DOWN ALONG FLETCHERS CHAPEL ROAD... DARK CORNER ROAD... AND MYRLEVILLE ROAD. (JAN)
1857,UNK,3 E SLIDELL,ST. TAMMANY,LA,30.28,-89.73,FENCES BLOWN DOWN... A FEW SHINGLES BLOWN OFF... AND SOME TREE DAMAGE NEAR OAK LEAF DRIVE IN CROSS GATES SUBDIVISION (LIX)
2000,UNK,1 S PICAYUNE,PEARL RIVER,MS,30.51,-89.68,A LARGE PINE TREE WAS DOWNED BY STRONG WINDS. THE TREE FELL ONTO A HOME AND DAMAGE PORTIONS OF THE ROOF AND WALL STRUCTURE. (LIX)
Time,Size,Location,County,State,Lat,Lon,Comments
1620,100,1 SE BATON ROUGE,EAST BATON ROUGE,LA,30.44,-91.11,1 INCH HAIL REPORTED NEAR CORPORATE BLVD AND JEFFERSON HIGHWAY (LIX)
1642,100,6 E BATON ROUGE,EAST BATON ROUGE,LA,30.45,-91.03,PENNY TO QUARTER SIZE HAIL AROUND THE INTERSECTION OF OLD HAMMOND HWY AND MILLERVILLE RD. (LIX)
1840,175,PEARL RIVER,ST. TAMMANY,LA,30.37,-89.75,(LIX)
1926,100,6 SSE MYRLEVILLE,MADISON,MS,32.63,-90.25,QUARTER SIZE HAIL IN THE KEARNEY PARK AREA. PICTURE VIA SOCIAL MEDIA. (JAN)
