Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1544,UNK,REIDSVILLE,TATTNALL,GA,32.09,-82.12,TREE DOWN ON COLLEGE AVENUE (CHS)
1645,UNK,1 SE LUDOWICI,LONG,GA,31.7,-81.73,TREE FELL ON POWER LINES AT THE 1500 BLOCK OF GEORGIA HIGHWAY 57 IN FRONT OF SMILEY ELEMENTARY SCHOOL. (CHS)
1645,UNK,HINESVILLE,LIBERTY,GA,31.85,-81.6,LARGE LIMB KNOCKED DOWN WHICH IS BLOCKING THE ENTRANCE TO A BUSINESS AND IS ON A POWER LINE. (CHS)
1705,UNK,2 NNE MIDWAY,LIBERTY,GA,31.83,-81.42,TREE DOWN ACROSS A POWER LINE AT THE INTERSECTION OF LIMRICK ROAD AND NORTH COASTAL HIGHWAY. (CHS)
1720,UNK,2 N SANDFLY,CHATHAM,GA,32.01,-81.08,TREE DOWN ON BONA BELLA AVENUE IN BETWEEN SKIDAWAY ROAD AND JAN STREET. (CHS)
1732,UNK,2 W VALDOSTA,LOWNDES,GA,30.85,-83.32,TREE DOWN AT BAYTREE RD AND NORMAN DRIVE (TAE)
1745,58,GARY,LAKE,IN,41.6,-87.34,MEASURED GUST TO 58 MPH AT GARY AIRPORT. (LOT)
1750,UNK,2 ESE PRITCHARDVILLE,BEAUFORT,SC,32.23,-80.94,WARNING POINT REPORTED TREE DOWN AT THE INTERSECTION OF MAY RIVER ROAD AND OLD MILLER ROAD. (CHS)
1755,UNK,1 NE SHELBYVILLE,ALLEGAN,MI,42.61,-85.62,DELAYED REPORT. NUMEROUS TREES AND BRANCHES DOWN AT ORCHARD HILLS GOLF COURSE. TIME APPROXIMATE FROM RADAR. (GRR)
1802,UNK,4 N GREENVILLE,MADISON,FL,30.53,-83.63,ONE TREE DOWN ON US HIGHWAY 221. TIME ESTIMATED BY RADAR. (TAE)
1802,UNK,2 N HILTON HEAD ISLAND,BEAUFORT,SC,32.22,-80.74,TREE DOWN AT THE 30 BLOCK OF GUMTREE ROAD. (CHS)
1810,UNK,4 E ABBEVILLE,HENRY,AL,31.56,-85.18,POWERLINE DOWN ON COUNTY ROAD 57 (TAE)
1813,UNK,COOSAWHATCHIE,JASPER,SC,32.59,-80.92,TWO TREES DOWN ON INTERSTATE 95 AT MILEMARKER 26 AND 33. (CHS)
1830,UNK,MARTIN,ALLEGAN,MI,42.54,-85.64,DELAYED REPORT. LARGE TREE UPROOTED AND LARGE BRANCHES DOWN IN YARD. TIME APPROXIMATE FROM RADAR. (GRR)
1835,UNK,4 NNW MORGAN,CALHOUN,GA,31.59,-84.62,LARGE TREE DOWN ON GA-151 NORTH OF MORGAN. (TAE)
1835,68,1 W SOUTH HAVEN,LMZ844,MI,42.4,-86.29,GUST MEASURED ON THE SOUTH HAVEN LIGHT. (GRR)
1849,UNK,2 N BREEDSVILLE,VAN BUREN,MI,42.37,-86.07,TREES DOWN NEAR GRAND JUNCTION. REPORT RELAYED BY WWMT. TIME ESTIMATED FROM RADAR. (GRR)
1851,59,2 WSW SAINT JOSEPH,LMZ043,MI,42.1,-86.52,(IWX)
1852,UNK,2 ENE WAYLAND,ALLEGAN,MI,42.69,-85.6,DELAYED REPORT: 3 TREES DOWN AT 137TH AND 6TH ST IN WAYLAND. TIME ESTIMATED FROM RADAR. (GRR)
1900,UNK,4 NE COTTONWOOD,HOUSTON,AL,31.09,-85.25,TREE DOWN ACROSS THE ROAD ON SEPTEMBER ROAD NEAR THE LOVETOWN AREA (TAE)
1905,UNK,SOUTH BEND,ST. JOSEPH,IN,41.68,-86.25,TREES AND POWERLINES DOWN NEAR CLEVELAND ROAD (IWX)
1910,UNK,3 NNW ALBANY,DOUGHERTY,GA,31.62,-84.19,POWERLINES DOWN ON THE 1800 BLOCK OF SCHLEY AVENUE. (TAE)
1925,UNK,2 WSW BRIDGEBORO,MITCHELL,GA,31.4,-84,TREE DOWN ON GA-112 BLOCKING ONE LANE OF TRAFFIC. TIME ESTIMATED BY RADAR. (TAE)
1926,UNK,2 S MILFORD,KOSCIUSKO,IN,41.38,-85.85,THERE WERE 3 TELEPHONE POLES SNAPPED OVER RAILROAD TRACKS...TIME ESTIMATED BY RADAR (IWX)
1941,UNK,DEWITT,CLINTON,MI,42.84,-84.57,LARGE TREE DOWN AND BLOCKING ROAD AT DILL AND BRIDGE IN DEWITT. (GRR)
1945,UNK,1 NNW FOLKSTON,CHARLTON,GA,30.86,-82.02,CHARLTON COUNTY 911/DISPATCH REPORTS A TREE DOWNED NEAR THE INTERSECTION OF ORANGE AND LINCOLN STREETS IN THE TOWN OF HOMELAND. TIME OF DAMAGE BASED ON RADAR DATA. (JAX)
1959,UNK,2 NNW PLATO,LAGRANGE,IN,41.67,-85.34,TREES DOWN ON E 175 N (IWX)
2000,UNK,4 E TAYLOR,BAKER,FL,30.43,-82.23,TREES DOWN ALONG CR-250. (JAX)
2000,UNK,CAL NEV ARI,CLARK,NV,35.32,-114.89,CAL-NEV-ARI BUSINESS REPORTS SEVERAL DOWNED TREES DUE TO WIND IN CAL-NEV-ARI. TIME ESTIMATED BASED ON RADAR. (VEF)
