Time,F-Scale,Location,County,State,Lat,Lon,Comments
2352,UNK,5 E WHEATON,TRAVERSE,MN,45.81,-96.39,(ABR)
2352,UNK,11 NE WHEATON,TRAVERSE,MN,45.92,-96.34,(ABR)
0000,UNK,6 S PEEVER,ROBERTS,SD,45.46,-96.96,POSSIBLE BRIEF TOUCHDOWN. (ABR)
0002,UNK,2 NW NORCROSS,GRANT,MN,45.89,-96.23,A WEAK TORNADO TOUCHED DOWN JUST WEST OF HWY 9 AND TRACKED INTERMITTENTLY EASTWARD FOR ABOUT 3 MILES TO NEAR 2 NE OF NORCROSS BY 713 PM CDT. THIS TORNADO BROKE DOWN SEV (FGF)
Time,Speed,Location,County,State,Lat,Lon,Comments
2135,UNK,WYNNEWOOD,GARVIN,OK,34.64,-97.16,POWER POLES AND NUMEROUS TREES DOWN IN WYNNEWOOD. QUARTER-SIZE HAIL ALSO IN TOWN. (OUN)
2249,63,2 E ABERDEEN,BROWN,SD,45.47,-98.44,(ABR)
2350,UNK,HERMAN,GRANT,MN,45.81,-96.14,TREE BRANCH THE SIZE OF A PERSONS BELLY BROKEN OFF (FGF)
2355,UNK,1 N PEEVER,ROBERTS,SD,45.56,-96.96,PICKUP WITH TRAILER TIPPED OVER ALONG I29 1 N OF PEEVER (ABR)
0030,UNK,7 ENE GRACEVILLE,TRAVERSE,MN,45.61,-96.3,12 INCH DIAMETER TREE BLOWN DOWN. WINDS ESTIMATED OVER 60 MPH. (ABR)
0030,UNK,8 NW GRACEVILLE,TRAVERSE,MN,45.65,-96.55,12 INCH DIAMETER TREE BLOWN DOWN. WINDS ESTIMATED OVER 60 MPH. (ABR)
0045,UNK,BIG STONE CITY,GRANT,SD,45.3,-96.46,MANY TREES UPROOTED... 25 FT EVERGREEN UPROOTED... POWER LINES DOWN... STRUCTURE DAMAGE (ABR)
0045,UNK,8 E WOLF LAKE,BECKER,MN,46.8,-95.19,TOP HALF OF TREE WITH GREEN LEAVES SNAPPED OFF (FGF)
0050,UNK,SPRINGFIELD,CLARK,OH,39.93,-83.8,TREES DOWNED (ILN)
0100,UNK,8 E ORTONVILLE,BIG STONE,MN,45.3,-96.28,12 -15 POWER POLES SNAPPED (ABR)
0114,76,APPLETON,SWIFT,MN,45.2,-96.02,(MPX)
0130,58,1 S CEREDO,WAYNE,WV,38.38,-82.55,KPKB ASOS. NO DAMAGE REPORTED AT PARKERSBURG AIRPORT. (RLX)
0130,58,3 SSE WILLIAMSTOWN,WOOD,WV,39.36,-81.43,KPKB ASOS. NO DAMAGE REPORTED AT PARKERSBURG AIRPORT. (RLX)
0135,UNK,MILAN,CHIPPEWA,MN,45.11,-95.91,POWER LINES DOWN. TIME ESTIMATED FROM RADAR. (MPX)
0138,UNK,MADISON,LAC QUI PARLE,MN,45.01,-96.19,LARGE PORTION OF ROOF RIPPED OFF BUILDING. TIME ESTIMATED FROM RADAR. (MPX)
0147,UNK,3 NE BEAVERCREEK,GREENE,OH,39.76,-84.03,LARGE TREES WERE SNAPPED ABOUT 25 FEET OFF OF THE GROUND. SHINGLES AND SIDING BLOWN OFF. (ILN)
0200,UNK,WILLMAR,KANDIYOHI,MN,45.12,-95.05,LARGE TREE LIMBS DOWN. (MPX)
0213,63,PAYNESVILLE,STEARNS,MN,45.38,-94.72,(MPX)
0215,UNK,KANDIYOHI,KANDIYOHI,MN,45.13,-94.93,SIX TO TEN INCH DIAMETER TREE BRANCHES DOWN AND POWER IS OUT OVER MUCH OF THE CITY. (MPX)
0235,UNK,COSMOS,MEEKER,MN,44.94,-94.7,LARGE TREES TOPPLED. TIME ESTIMATED FROM RADAR SIGNATURE. (MPX)
0245,UNK,8 N GROVE CITY,MEEKER,MN,45.27,-94.68,TURKEY BARNS DOWN,ROOF TORN OFF OF A HOUSE. (MPX)
0256,77,COSMOS,MEEKER,MN,44.94,-94.7,POWER POLES LEANING. (MPX)
0257,UNK,SILVER CREEK,WRIGHT,MN,45.31,-93.94,TREES TOPPLED. (MPX)
0300,UNK,STEWART,MCLEOD,MN,44.73,-94.49,POWER OUTAGE TO A FEW HOMES. (MPX)
0311,UNK,2 E SACRED HEART,RENVILLE,MN,44.78,-95.31,TRACTOR TRAILER BLOWN OVER ON HIGHWAY 212. (MPX)
0320,72,LESTER PRAIRIE,MCLEOD,MN,44.88,-94.04,(MPX)
0325,UNK,GLENCOE,MCLEOD,MN,44.77,-94.15,TWENTY TO TWENTY FIVE INCH DIAMETER TREES FELLED. (MPX)
0335,UNK,2 NE NEW GERMANY,CARVER,MN,44.9,-93.94,FIVE SHEDS DAMAGED..WITH TWO DESTROYED. THREE CORN BINS DAMAGED...ONE TURNED OVER...ONE WRAPPED AROUND TREE...BOTH UNFILLED. PARTIALLY FILLED THIRD BIN DAMAGED BY ONE O (MPX)
