Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2120,UNK,GREENVILLE,PITT,NC,35.6,-77.37,5 POWER POLES DOWN ON HIGHWAY 11 NEAR NORTH PITT HIGH SCHOOL (MHX)
2130,UNK,ROBERSONVILLE,MARTIN,NC,35.82,-77.25,TREE DOWN AND SHINGLES BLOWN OFF HOUSE (MHX)
2215,UNK,PANTEGO,BEAUFORT,NC,35.59,-76.66,CHAIR AND DOG HOUSE DESTROYED BY STRONG WINDS. (MHX)
2235,60,SCRANTON,HYDE,NC,35.47,-76.43,(MHX)
2300,UNK,13 SE CRESCENT CITY,FLAGLER,FL,29.29,-81.37,EMERGENCY MANAGEMENT RELAYED A REPORT OF A TREE DOWN AND SOME POWER OUTAGES IN THE LAKE DISSTON AREA. (JAX)
Time,Size,Location,County,State,Lat,Lon,Comments
2215,100,PANTEGO,BEAUFORT,NC,35.59,-76.66,PUBLIC REPORTED HAIL UP TO 1 INCH IN PANTEGO (MHX)
2235,175,SCRANTON,HYDE,NC,35.47,-76.43,(MHX)
