Time,F_Scale,Location,County,State,Lat,Lon,Comments
2233,UNK,4 NE WEBSTER STATE PARK,ROOKS,KS,39.44,-99.4,MULTIPLE REPORTS OF POSSIBLE TORNADO. CONDENSATION FUNNEL HALF WAY TO THE GROUND WITH SWIRLING DUST AT THE GROUND. (GID)
2311,UNK,22 NNE LIMON,LINCOLN,CO,39.56,-103.53,TORNADO WAS REPORTED AT COUNTY ROADS M AND 2 IN SOUTHWESTERN WASHINGTON COUNTY. NO DAMAGE REPORTED (BOU)
0040,UNK,1 SW HILDRETH,FRANKLIN,NE,40.33,-99.06,LANDSPOUT-TYPE TORNADO (GID)
0041,UNK,8 S WILCOX,FRANKLIN,NE,40.25,-99.17,TORNADO REPORTED 8S OF WILCOX TO DISPATCH (GID)
0041,UNK,5 SW MINDEN,KEARNEY,NE,40.45,-99.02,TORNADO REPORTED TO DISPATCH 4 TO 5 MILES SOUTH AND WEST OF MINDEN. (GID)
0305,UNK,3 NE TRUMBULL,HAMILTON,NE,40.71,-98.23,STORM CHASER REPORTS TORNADO ON THE GROUND (GID)
0314,UNK,2 W GILTNER,HAMILTON,NE,40.77,-98.19,TORNADO ON THE GROUND 2W OF GILTNER (GID)
0324,UNK,4 WSW GILTNER,HAMILTON,NE,40.75,-98.22,DELAYED REPORT OF BRIEF TORNADO. LOCATION ESTIMATED FROM RADAR DATA. (GID)
Time,Speed,Location,County,State,Lat,Lon,Comments
1220,60,9 NE SCENIC,PENNINGTON,SD,43.88,-102.42,(UNR)
1248,86,8 S WALL,PENNINGTON,SD,43.88,-102.24,PINNACLES RAWS (UNR)
1310,UNK,10 ESE WALL,PENNINGTON,SD,43.94,-102.05,CAMPER FLIPPED AT MILE MARKER 120 ON INTERSTATE 90. (UNR)
1400,70,6 E PHILIP,HAAKON,SD,44.05,-101.54,(UNR)
1635,60,8 S KADOKA,JACKSON,SD,43.72,-101.51,(UNR)
1657,UNK,7 NW REPUBLIC,REPUBLIC,KS,39.99,-97.92,6 TO 7 INCH DIAMETER TREE LIMBS BLOWN DOWN. (TOP)
1720,62,1 NE MIDLAND,HAAKON,SD,44.08,-101.14,(UNR)
