Time,F_Scale,Location,County,State,Lat,Lon,Comments
2215,UNK,3 NE WASHBURN,CARSON,TX,35.21,-101.54,TORNADO LASTED APPROXIMATELY 5 MINUTES. SPOTTER PROVIDED PHOTOGRAPHIC EVIDENCE. (AMA)
2253,UNK,5 SSE CLARENDON,DONLEY,TX,34.87,-100.86,DAMAGE TO A BARN (AMA)
2258,UNK,3 N LELIA LAKE,DONLEY,TX,34.94,-100.77,RESIDENT REPORTED PORTIONS OF A TREE...8 FT PRIVACY FENCE PANELS...AND IRRIGATION PIPE WERE LOFTED AND SPIRALED IN THE AIR AS TORNADO PASSED NEAR HER HOME. WITNESS REPO (AMA)
Time,Speed,Location,County,State,Lat,Lon,Comments
1945,58,SUMNER LAKE,DE BACA,NM,34.6,-104.38,(ABQ)
2014,75,13 SE TOLAR,ROOSEVELT,NM,34.3,-103.8,MELROSE RANGE RAWS. (ABQ)
2027,63,1 N CANNON AFB,CURRY,NM,34.39,-103.31,KCVS ASOS. (ABQ)
2040,63,2 SW DORA,ROOSEVELT,NM,33.92,-103.36,(ABQ)
2050,65,2 SSW MULESHOE,BAILEY,TX,34.2,-102.74,(LUB)
2055,66,3 NNW TEXICO,CURRY,NM,34.43,-103.07,KCVN AWOS. (ABQ)
2059,66,LAZBUDDIE,PARMER,TX,34.39,-102.61,SCHOOLNET AT LAZBUDDIE (LUB)
2110,58,1 NE AMHERST,LAMB,TX,34.02,-102.4,(LUB)
2112,64,FRIONA,PARMER,TX,34.64,-102.72,FRIONA HIGH SCHOOL SCHOOLNET (LUB)
2120,74,2 NE DIMMITT,CASTRO,TX,34.57,-102.29,(LUB)
2120,UNK,12 SSW VEGA,DEAF SMITH,TX,35.09,-102.51,CENTER PIVOTS BLOWN OVER WITH PEA SIZE HAIL. WINDS ESTIMATED BETWEEN 60 AND 70 MPH (AMA)
2125,UNK,4 S SUDAN,LAMB,TX,34.01,-102.53,POWER LINES DOWN AT 303 AND 37 (LUB)
2129,59,2 ESE WILDORADO,OLDHAM,TX,35.21,-102.21,VIA SCHOOLNET (AMA)
2130,62,4 S LEVELLAND,HOCKLEY,TX,33.52,-102.36,(LUB)
2130,66,1 NNW HEREFORD,DEAF SMITH,TX,34.84,-102.41,VIA SCHOOLNET (AMA)
2132,63,HART,CASTRO,TX,34.39,-102.11,HART ELEMENTARY SCHOOLNET (LUB)
2132,UNK,15 N VEGA,OLDHAM,TX,35.46,-102.43,A COUPLE OF TRUCKS WERE OVERTURNED ON US HIGHWAY 385. (AMA)
2144,68,14 SE BUFFALO LAKE,RANDALL,TX,34.76,-101.96,(AMA)
2157,64,3 NW AMARILLO,POTTER,TX,35.23,-101.86,(AMA)
2200,UNK,2 W TIMBERCREEK CANYON,RANDALL,TX,35.06,-101.85,*** 1 FATAL *** SEMI ROLL OVER AT MCAFEE RD AND WASHINGTON (AMA)
2200,UNK,3 W TIMBERCREEK CANYON,RANDALL,TX,35.06,-101.88,RADIO TOWER BLOWN DOWN...LYING OVER RAILDROAD TRACKS (AMA)
2200,77,2 NNW LAKE TANGLEWOOD,RANDALL,TX,35.08,-101.8,DAMAGE ALSO WAS REPORTED. (AMA)
2205,77,3 WNW LUBBOCK,LUBBOCK,TX,33.59,-101.92,(LUB)
2206,UNK,LUBBOCK,LUBBOCK,TX,33.58,-101.88,POWERLINES DOWN ON WOODROW ROAD (LUB)
2210,61,2 NE FRIONA,PARMER,TX,34.66,-102.7,(LUB)
2225,73,SILVERTON,BRISCOE,TX,34.47,-101.3,SILVERTON HS SCHOOLNET (LUB)
2226,60,CLAUDE,ARMSTRONG,TX,35.11,-101.36,(AMA)
2235,65,1 SE RALLS,CROSBY,TX,33.67,-101.37,(LUB)
2250,UNK,LUBBOCK,LUBBOCK,TX,33.58,-101.88,LRG TREE DOWN AND FENCE DAMAGE 2800 BLK GRINNELL NEAR DETROIT AVE (LUB)
2320,58,1 S NORTHFIELD,MOTLEY,TX,34.27,-100.6,(LUB)
2320,70,TELL,CHILDRESS,TX,34.38,-100.39,CARPORT DAMAGED (LUB)
2334,UNK,2 N WELLINGTON,COLLINGSWORTH,TX,34.88,-100.21,A FIFTH WHEELER TRAILER WAS FLIPPED OVER WHILE BEING PULLED BY A PICKUP AT THE INTERSECTION OF U.S. HIGHWAY 83 AND HIGHWAY 203. 8 TO 12 INCH DIAMETER TREE LIMBS DOWN ON (AMA)
2355,58,2 SW CANADIAN,HEMPHILL,TX,35.89,-100.4,(AMA)
0020,UNK,CROWELL,FOARD,TX,33.98,-99.72,PWR LINES DOWN,WINDOWNS BLOWN IN,TIN ROOFS PEELED BACK. RELAYED VIA NWS/LUBBOCK (OUN)
0025,UNK,3 WSW ELK CITY,BECKHAM,OK,35.39,-99.46,POWER LINES DOWNED ON MERRITT ROAD JUST NORTH OF I-40 MILE MARKER 34 (OUN)
0110,UNK,2 E COLONY,WASHITA,OK,35.35,-98.63,SEVERAL TREES WERE BLOWN DOWN AND SHINGLES WERE REMOVED FROM THE ROOF OF A RESIDENCE. TIME ESTIMATED FROM RADAR. (OUN)
Time,Size,Location,County,State,Lat,Lon,Comments
2129,100,BOYS RANCH,OLDHAM,TX,35.51,-102.25,(AMA)
