Time,F-Scale,Location,County,State,Lat,Lon,Comments
1420,UNK,ELDON,CHEROKEE,OK,35.93,-94.84,EMERGENCY MANAGER FLEW TRACK OF TORNADO IN SOUTHEAST CHEROKEE COUNTY WITH KOTV...STARTING NEAR CARTERS LANDING AND ENDING NORTHEAST OF ELDON A SHORT DISTANCE. PATH WIDT (TSA)
1805,UNK,4 E ERICSON,WHEELER,NE,41.78,-98.6,TORNADO DAMAGE TO TWO BUILDINGS INCLUDING A WOOD FRAME BUILDING. THE ROOF WAS TORN OFF WITH PARTS SCATTERED ABOUT IN ALL DIRECTIONS. (LBF)
1855,UNK,9 NNE BARTLETT,WHEELER,NE,42,-98.48,REPORTED WEAK FUNNEL BRIEFLY MADE CONTACT WITH THE GROUND. (LBF)
1927,UNK,1 S VERDIGRE,KNOX,NE,42.58,-98.04,BRIEF TOUCH DOWN. NO DAMAGE. (OAX)
1935,UNK,1 N SANTEE,KNOX,NE,42.85,-97.85,ROPE TORNADO. BRIEF TOUCHDOWN. (OAX)
1940,UNK,2 N SANTEE,BON HOMME,SD,42.87,-97.85,ROPE TORNADO CROSSING THE RIVER (FSD)
2111,UNK,5 N GHENT,LYON,MN,44.59,-95.89,TORNADO ON GROUND. SPOTTER 3 MILES NORTH OF GHENT LOOKING NORTH. (FSD)
2226,UNK,2 SW BROWNTON,MCLEOD,MN,44.71,-94.38,(MPX)
2232,UNK,2 NE BISCAY,MCLEOD,MN,44.85,-94.25,CURRENTLY ON THE GROUND. (MPX)
2311,UNK,1 WNW FAIRBANKS,VAN BUREN,AR,35.45,-92.29,NWS SURVEY TEAM IS CONTINUING THIS SURVEY. (LZK)
1023,UNK,1 ESE PORTLAND,SAN PATRICIO,TX,27.87,-97.31,NWS STORM SURVEY CONCLUDED A TORNADO TOUCHED DOWN NEAR LOST CREEK DRIVE AND MOVED NORTH THROUGH THE PORTLAND COUNTRY CLUB PRODUCING MAINLY TREE AND FENCE DAMAGE. THE TO (CRP)
1039,UNK,1 N PORTLAND,SAN PATRICIO,TX,27.89,-97.33,DAMAGE TO HOMES ON THE NORTH SIDE OF PORTLAND. FENCES AND TREE LIMBS DOWN. (CRP)
1044,UNK,GREGORY,SAN PATRICIO,TX,27.92,-97.29,DAMAGE TO COTTON GIN NEAR GREGORY ALONG WITH POWERLINES DOWN. (CRP)
1050,UNK,5 NW INGLESIDE,SAN PATRICIO,TX,27.92,-97.26,NWS STORM SURVEY CONCLUDED A TORNADO TOUCHED DOWN IN A FIELD SOUTH OF HIGHWAY 361 ABOUT A MILE SOUTHEAST OF GREGORY. THE TORNADO FLIPPED OVER A FIREWORKS STAND AND DAMA (CRP)
1120,UNK,4 NNW INGLESIDE,SAN PATRICIO,TX,27.92,-97.23,NWS STORM SURVEY CONCLUDED A TORNADO TOUCHED DOWN IN AN OPEN FIELD SOUTH OF HIGHWAY 361 ABOUT TWO MILES SOUTHEAST OF GREGORY. THE TORNADO CROSSED HIGHWAY 361 DAMAGING A (CRP)
Time,Speed,Location,County,State,Lat,Lon,Comments
1200,60,11 W COLUMBUS,CHEROKEE,KS,37.17,-95.04,WINDS ESTIMATED AT 50 TO 60 MILES PER HOUR. (SGF)
1214,UNK,WEIR,CHEROKEE,KS,37.31,-94.77,8 INCH TREE SNAPPED...ROOF OFF OF BUILDING (SGF)
1425,UNK,6 SE TAHLEQUAH,CHEROKEE,OK,35.85,-94.89,TREE DAMAGE ON EAST SIDE OF TENKILLER LAKE. POSSIBLE TORNADO. TIME ESTIMATED BY RADAR. (TSA)
