Time,F-Scale,Location,County,State,Lat,Lon,Comments
1444,UNK,3 SW HUNTINGBURG,DUBOIS,IN,38.27,-86.99,EF-0 TORNADO...ESTIMATED WINDS 80 MPH...PATH LENGTH 0.1 MILES...WIDTH 25 YDS...OUTBUILDING DESTROYED AND DEBRIS SCATTERED FOR A QUARTER MILE. (LMK)
1453,UNK,5 NE HUNTINGBURG,DUBOIS,IN,38.35,-86.89,EF-1 TORNADO...ESTIMATED WINDS 90 MPH...PATH LENGTH 1.9 MI...WIDTH 100 YDS...NUMEROUS OUTBUILDINGS DAMAGED AND SMALL GRAIN HOPPER TOPPLED. DOZENS OF TREES DOWNED. (LMK)
1540,UNK,MADISON,JEFFERSON,IN,38.76,-85.46,EF-0 TORNADO TOUCHED DOWN AT MADISON COUNTY AIRPORT. DAMAGE WAS CONFINED TO IMS LN. THE DAMAGE PATH WAS 0.3 MILES LONG AND 60 YARDS WIDE. A LARGE DUMPSTER WAS MOVED 35 (LMK)
1600,UNK,FLOYDS KNOBS,FLOYD,IN,38.31,-85.87,EF-1 TORNADO TOUCHED DOWN ON EAST RILEY RD IN FLOYDS KNOBS AND DESTROYED A GARAGE. THE TORNADO CONTINUED EAST ALONG BINFORD ROAD WHERE MULTIPLE TREES WERE DOWN. THE TOR (LMK)
1606,UNK,1 NNE CLARKSVILLE,CLARK,IN,38.33,-85.76,EF-0 TORNADO FIRST TOUCHED DOWN AT THE WAL-MART PARKING LOT AT VETERANS PARKWAY NEAR I-65. A VEHICLE WAS TURNED OVER ON I-65. THE TORNADO SKIPPED TO A SUBDIVISION EAST (LMK)
1612,UNK,2 N ST. MATTHEWS,JEFFERSON,KY,38.28,-85.64,EF-1 TORNADO WITH WIND SPEED ESTIMATED AT 95 MPH. PATH LENGTH WAS 4.2 MILES AND PATH WIDTH WAS 250 YARDS. THE TORNADO TOUCHED DOWN NEAR INTERSECTION OF I-264 AND BROWNS (LMK)
1619,UNK,2 WNW PEWEE VALLEY,OLDHAM,KY,38.32,-85.52,CONTINUATION OF JEFFERSON COUNTY TORNADO INTO OLDHAM COUNTY. TRACK LENGTH 1.8 MILES IN OLDHAM COUNTY THROUGH ORCHARD GRASS HILLS...ENDING AT THE NORTHERN TIP OF CLORE L (LMK)
1620,UNK,1 NNW FERN CREEK,JEFFERSON,KY,38.17,-85.6,AN NWS STORM SURVEY CONFIRMED AN EF-1 TORNADO WITH WINDS OF 95-100 MPH TOUCHED DOWN JUST TO THE NORTH OF THE INTERSECTION OF STONY BROOK DR AND HURSTBOURNE PKWY. THE TO (LMK)
1712,UNK,4 NNE MIDWAY,SCOTT,KY,38.2,-84.66,EF1 TORNADO DESTROYED TWO BARNS AND DAMAGED ONE. MANY TREES SNAPPED...UPROOTED... AND BLOWN DOWN. FENCES DESTROYED. (LMK)
1800,UNK,3 NE DUMAS,TIPPAH,MS,34.67,-88.8,TORNADO SIGHTED IN THE DUMAS PINE GROVE AREA NEAR HIGHWAY 4. (MEG)
