Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1530,UNK,SALE CREEK,HAMILTON,TN,35.38,-85.11,MULTIPLE TREES AND POWER LINES DOWN ACROSS THE NORTHWEST PORTION OF HAMILTON COUNTY. NINE HOUSES DAMAGED. (MRX)
1703,UNK,1 N BELLE MEADE,DAVIDSON,TN,36.11,-86.86,LARGE TREE BLOCKING NORTHBOUND HARDING PIKE AT DAVIDSON ROAD. TIME ESTIMATED BASED ON RADAR. (OHX)
2118,UNK,SPALDING,MACON,GA,32.29,-84.01,A TREE WAS BLOWN OVER NEAR THE INTERSECTION OF SPAULDING RD AND TRAVELERS REST RD IN MONTEZUMA (FFC)
2120,UNK,HOUSTON LAKE WOODS,HOUSTON,GA,32.5,-83.67,*** 1 INJ *** A TREE WAS BLOWN OVER A ROADWAY CAUSING A 3 CAR ACCIDENT WITH 1 MINOR INJURY ON HWY 127 (FFC)
2121,UNK,HENDERSON,HOUSTON,GA,32.34,-83.79,POWERLINES KNOCKED DOWN AT GA HWY 41 AND HWY 26 (FFC)
2235,UNK,1 NE IRWINTON,WILKINSON,GA,32.82,-83.17,1 TREE REPORTED DOWN ON PARKER ST IN IRWINTON (FFC)
Time,Size,Location,County,State,Lat,Lon,Comments
1729,100,PEGRAM,CHEATHAM,TN,36.1,-87.06,DIME TO QUARTER SIZE HAIL COVERING THE GROUND (OHX)
2230,100,12 S WINNETT,PETROLEUM,MT,46.83,-108.35,NICKEL TO QUARTER SIZED HAIL REPORTED. (GGW)
