Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0243,UNK,10 SSE ENGLEWOOD,CHARLOTTE,FL,26.84,-82.27,CHARLOTTE COUNTY SHERIFFS OFFICE RELAYED REPORTS OF 2 DOWNED BANYAN TREES BLOCKING GREEN DOLPHIN DRIVE IN PLACIDA. RADAR ESTIMATED TIME OF 1043 PM EDT. (TBW)
Time,Size,Location,County,State,Lat,Lon,Comments
2342,100,3 SW KERRVILLE,KERR,TX,30.01,-99.17,(EWX)
0420,100,NORTH CROSSETT,ASHLEY,AR,33.17,-91.94,DELAYED REPORT (JAN)
0738,100,VERONA,LEE,MS,34.19,-88.72,QUARTER SIZE HAIL IN VERONA (MEG)
0745,100,FULTON,ITAWAMBA,MS,34.26,-88.4,(MEG)
0812,175,E RED BAY,FRANKLIN,AL,34.44,-88.14,AMBULANCE/RESCUE TEAM REPORTED HAIL COVERING GROUND JUST EAST OF RED BAY ON HWY24. LARGEST HAIL SIZE GOLF BALL. TIME ESTIMATED BASED ON RADAR. (HUN)
0815,150,FAIRVIEW,ITAWAMBA,MS,34.37,-88.32,(MEG)
0955,100,ABILENE,TAYLOR,TX,32.45,-99.73,(SJT)
