Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1435,UNK,1 SW WOODVILLE,LEON,FL,30.31,-84.26,TREE DOWN AT SUNFLOWER AND ELGIN BLOCKING THE ROAD. (TAE)
1615,UNK,5 WNW PANAMA CITY AIRPO,BAY,FL,30.19,-85.75,TREE BLOCKING BAYSHORE DR. (TAE)
1630,UNK,PANAMA CITY BEACH,BAY,FL,30.21,-85.85,LARGE PINE TREE TOPPLED. RELAYED BY WJHG-TV. (TAE)
1730,UNK,2 S BONIFAY,HOLMES,FL,30.76,-85.68,TREE BLOCKING THOMAS DR. (TAE)
1818,UNK,5 E GENEVA MUNI AIRPORT,GENEVA,AL,31.05,-85.79,SVRL TREES DOWN (TAE)
1910,UNK,SHADEVILLE,WAKULLA,FL,30.2,-84.31,TREE BLOWN DOWN ON POWER LINES AND BLOCKING A ROAD. (TAE)
1910,UNK,1 E PIEDMONT,GREENVILLE,SC,34.71,-82.45,TREE DOWN ON JOHNSON LANE. (GSP)
1930,UNK,3 S GREENVILLE,GREENVILLE,SC,34.8,-82.36,2 TREES FELL ON POWERLINES AT RENEWABLE WATER RESOURCES (GSP)
1933,UNK,TALLAHASSEE,LEON,FL,30.44,-84.28,THE COT NEWS TWITTER FEED REPORTED 6 TREES DOWN IN TALLAHASSEE. (TAE)
1935,UNK,1 NW LAKE GRIFFIN,LAKE,FL,28.86,-81.86,SPOTTER REPORTED MULTIPLE DOWNED TREES AND BRANCHES IN FRUITLAND PARK. TREES WERE ABOUT 8 INCHES IN DIAMETER. (MLB)
1955,UNK,5 S SANTOS,MARION,FL,29.03,-82.08,STATE WARNING POINT RELAYED A REPORT OF TREES DOWN AND DAMAGE TO SEVERAL MOBILE HOMES IN THE BELLEVIEW AREA. THE TIME GIVEN WAS BASED ON RADAR. (JAX)
2005,UNK,OCALA,MARION,FL,29.19,-82.13,THE CAMELOT CHATEAU ASSISTED LIVING FACILITY WAS DAMAGED WHEN A TREE WENT THROUGH THE ROOF. THE TIME IS BASED ON RADAR. (JAX)
2018,58,4 SSE TAMPA,HILLSBOROUGH,FL,27.91,-82.45,MESONET STATION 4 SSE TAMPA /CW6730/ REPORTED A 58 MPH WIND GUST OFF DAVIS ISLAND. PETER O'KNIGHT AIRPORT /KTPF/ REPORTED A 38 MPH GUST WITH THE SAME STORM. (TBW)
2027,UNK,1 S GIBSONTON,HILLSBOROUGH,FL,27.83,-82.37,PUBLIC REPORTED DAMAGE VIA TWITTER TO THE AWNING AND SHEET METAL PEELED BACK ON THE ROOF OF AN ADDITION TO A MANUFACTURED HOME IN GIBSONTON. TIME ESTIMATED FROM RADAR. (TBW)
2028,UNK,6 ESE WOOLWINE,PATRICK,VA,36.75,-80.19,ONE TREE DOWN ON ROUTE 57 NEAR THE GOOSE MARKET LOOP (RNK)
2031,UNK,2 W ABBEVILLE,ABBEVILLE,SC,34.18,-82.41,TREE DOWN ON HIGHWAY 28 BYPASS ON WEST SIDE OF ABBEVILLE. TREES ALSO DOWN ON TRAIL DRIVE...ROCK HILL RD...AND OLD CALHOUN FALLS RD. (GSP)
2040,UNK,CHESAPEAKE,KANAWHA,WV,38.22,-81.54,TREE DOWN OVER I77S (RLX)
2045,UNK,2 ENE TAMPA,HILLSBOROUGH,FL,27.97,-82.46,PICTURE SENT OF A TREE KNOCKED OVER ON A HOUSE IN TAMPA. TIME ESTIMATED BY RADAR. (TBW)
2050,UNK,3 WSW PINCH,KANAWHA,WV,38.39,-81.53,TREE DOWN IN BIG CHIMNEY AT 4700 PENNSYLVANIA AVE. (RLX)
2055,UNK,1 W CHAMPION,FAYETTE,PA,40.08,-79.4,TREES AND WIRES DOWN (PBZ)
2059,UNK,DONEGAL,WESTMORELAND,PA,40.11,-79.38,TREES DOWN (PBZ)
2100,UNK,6 W HONEA PATH,ANDERSON,SC,34.45,-82.5,TREE IN ROADWAY ON BETHANY CHURCH ROAD. TREES ALSO DOWN ON SC HWY 252 NEAR HWY 413 AND ON LAWSON RD. (GSP)
2114,UNK,4 E MOON LAKE ESTATES,PASCO,FL,28.31,-82.54,PASCO COUNTY EMERGENCY MANAGEMENT RELAYED REPORTS OF AT LEAST TWO DOWNED TREES IN THE MOON LAKE AREA...WITH A POTENTIAL LIGHTNING FIRE TO A SHED. TIME ESTIMATED FROM RA (TBW)
2129,UNK,LATROBE,WESTMORELAND,PA,40.31,-79.38,TREES AND WIRES DOWN (PBZ)
2131,UNK,MOORESVILLE,IREDELL,NC,35.58,-80.81,TREE LIMBS DOWN ON A POWER LINE (GSP)
2131,UNK,5 ENE WALNUT COVE,STOKES,NC,36.32,-80.06,ONE TREE DOWN ON BRICKYARD ROAD (RNK)
2133,UNK,SPRING HILL,HERNANDO,FL,28.44,-82.56,BAY NEWS 9 RELAYED PICTURES OF TREES DOWNED ONTO A CAR IN SPRING HILL. RADAR ESTIMATED TIME. (TBW)
2140,UNK,TURNER,ANDROSCOGGIN,ME,44.26,-70.26,TREES DOWN ON WILSON POND ROAD. (GYX)
2150,UNK,STATESVILLE,IREDELL,NC,35.79,-80.89,TREE DOWN ON SHILOH ROAD. (GSP)
2150,70,1 WSW ROUNDUP,MUSSELSHELL,MT,46.44,-108.56,THUNDERSTORM WIND GUSTS BROUGHT DOWN LARGE TREE BRANCHES. (BYZ)
2158,UNK,5 W STONEVILLE,ROCKINGHAM,NC,36.48,-80,ONE TREE DOWN ON NORTH CAROLINA ROUTE 770 CLOSE TO THE INTERSECTION OF NICK ROAD (RNK)
2159,UNK,2 NNE BRYAN HILL MANOR,INDIANA,PA,40.67,-79.12,UTILITY LINE DOWN IN RAYNE TOWNSHIP (PBZ)
2202,UNK,5 ENE SANDY RIDGE,STOKES,NC,36.53,-80.04,ONE TREE DOWN ON AMOS TOWN ROAD (RNK)
2210,UNK,HARMONY,IREDELL,NC,35.96,-80.77,TREE DOWN ON EAGLES MILL RD. (GSP)
2228,UNK,2 WSW ATWOOD,ARMSTRONG,PA,40.74,-79.3,60 TREES REPORTED DOWN JUST SOUTH OF RURAL VALLEY BOROUGH NEAR THE STREETS OF REEFER HOLLOW ROAD AND SPRING ROAD (PBZ)
2332,UNK,3 SSE THICKETTY,CHEROKEE,SC,34.97,-81.71,TREE ACROSS ROADWAY. (GSP)
2338,UNK,1 ENE GAFFNEY,CHEROKEE,SC,35.08,-81.64,*** 1 FATAL *** TREE FELL ON INDIVIDUAL NEAR INTERSECTION OF CHEROKEE AVENUE AND FOURTH STREET IN GAFFNEY AS THE STORMS CAME THROUGH. SEVERAL OTHER TREES FELL AS LINE O (GSP)
2350,UNK,GROVER,CLEVELAND,NC,35.17,-81.45,SEVERAL TREES DOWN ACROSS SOUTHERN PART OF COUNTY. (GSP)
2355,UNK,1 NW WILLIAMSBURG,WHITLEY,KY,36.75,-84.18,TREES WERE BLOWN DOWN ALONG CROLEY BEND ROAD AND RED BIRD ROAD. (JKL)
0005,UNK,2 NNW EDGAR,CARBON,MT,45.49,-108.86,UP TO 6 INCH DIAMETER TREE LIMBS DOWNED ON COUNTY ROAD. (BYZ)
0009,UNK,1 NNE BARTON,WHITLEY,KY,36.95,-84.12,TREE WAS BLOWN DOWN NEAR MILE MARKER 28 OF INTERSTATE 75. (JKL)
0020,UNK,CASAR,CLEVELAND,NC,35.51,-81.62,TREES DOWN ACROSS NORTHERN PART OF COUNTY NEAR CASAR. OTHER TREES DOWN NEAR POLKVILLE. (GSP)
0020,UNK,WORTHINGTON,ARMSTRONG,PA,40.84,-79.63,THREE TREES DOWN AND DAMAGE TO A MOBILE HOME IN THE BOROUGH (PBZ)
0025,64,14 SE WARM SPRINGS,NYE,NV,38.19,-116.42,WARM SPRING SUMMIT CEMP SITE. (LKN)
0035,UNK,1 NNW COWANSVILLE,ARMSTRONG,PA,40.9,-79.59,TREES DOWN IN SUGAR CREEK TOWNSHIP (PBZ)
0041,UNK,PIGEONROOST,CLAY,KY,37.11,-83.81,ONE TREE DOWN ON CURRY BRANCH ROAD (JKL)
0044,66,6 SW WINNEMUCCA,HUMBOLDT,NV,40.9,-117.81,(LKN)
0050,59,MOUNTAIN HOME AFB,ELMORE,ID,43.05,-115.87,KMUO ASOS (BOI)
0051,UNK,1 ENE SEXTONS CREEK,CLAY,KY,37.32,-83.77,ONE TREE DOWN AT THE INTERSECTION OF HIGHWAY 1350 AND HIGHWAY 577 (JKL)
0100,UNK,NNE COLLETTSVILLE,CALDWELL,NC,35.93,-81.66,1 TREE DOWN ON ABINGTON RD NEAR HWY 90 (GSP)
0100,60,19 NE COWLEY,CARBON,MT,45.1,-108.22,HILLSBORO RAWS...TIME ESTIMATED FROM RADAR AT ABOUT 7PM. (BYZ)
0115,UNK,COLLETTSVILLE,CALDWELL,NC,35.93,-81.66,TREE DOWN ON POWER LINE AT COLLETTSVILLE RD (GSP)
0125,UNK,HOUSTON,BREATHITT,KY,37.45,-83.52,3 TREES FELL OFF HILLSIDE ONTO HIGHWAY 30 AS A RESULT OF HIGH WINDS AND EXCESSIVE RAINFALL. (JKL)
0150,UNK,5 SE WILBAR,WILKES,NC,36.22,-81.25,ONE TREE DOWN AND COMPLETELY BLOCKING NORTH CAROLINA ROUTE 16 BETWEEN SHINGLE GAP ROAD AND PLEASANT HOME CHURCH ROAD (RNK)
0151,60,JEROME,JEROME,ID,42.73,-114.52,KJER ASOS (BOI)
0153,UNK,DAYSBORO,WOLFE,KY,37.79,-83.38,ONE TREE DOWN ON REXVILLE ROAD (JKL)
0153,60,TWIN FALLS,TWIN FALLS,ID,42.56,-114.46,KTWF ASOS (BOI)
0154,UNK,1 NW LANSING,ASHE,NC,36.52,-81.52,ONE TREE DOWN ON SOUTH BIG HORSE CREEK ROAD BETWEEN LANSING AND TUCKERDALE (RNK)
0200,UNK,GRASSY CREEK,MORGAN,KY,37.87,-83.35,ONE TREE DOWN AT THE INTERSECTION OF HIGHWAY 705 AND HIGHWAY 460 (JKL)
0200,UNK,5 WSW PORTSMOUTH,SCIOTO,OH,38.71,-83.08,SEVERAL TREES AND LARGE BRANCHES DOWN. MINOR STRUCTURAL DAMAGE AND DAMAGE TO AN UNFINISHED PORTION OF A ROOF. (ILN)
0213,UNK,SHOSHONE,LINCOLN,ID,42.94,-114.4,2 WILLOW TREES 1 1/2 FOOT IN DIAMETER WERE DOWNED BY WIND GUST AND EST. 500 DOLLORS IN DAMAGE. (PIH)
0213,61,RICHFIELD,LINCOLN,ID,43.05,-114.15,WIND GUSTS TO 61 MPH. (PIH)
0330,UNK,2 NE MONTELLO,ELKO,NV,41.28,-114.17,WIND DAMAGE FROM A THUNDERSTORM MICROBURST FLIPPED A MEDIUM SIZE HORSE TRAILER...BENT 1.25 INCH METAL RODS AROUND A HORSE CORRAL...RIPPED SECTIONS OF SIDING FROM TRAILE (LKN)
0430,64,5 SW RUBY VALLEY,ELKO,NV,40.73,-115.25,RUBY VALLEY RAWS. (LKN)
0435,59,1 SW WENDOVER,TOOELE,UT,40.73,-114.03,WENDOVER AIRPORT AWOS (SLC)
0436,UNK,2 E HOCKING HILLS STATE,HOCKING,OH,39.42,-82.52,ONE TREE DOWN ON ILESBORO ROAD (ILN)
0447,62,18 NW RYE PATCH RESERVO,PERSHING,NV,40.67,-118.56,REPORTED AT MAJUBA RAWS SITE. PROBABLE TIME OF PEAK GUST BETWEEN 9 AND 930 PM AS THHUNDERSTORM MOVED OVERHEAD. ALSO REPORTED 0.58 INCH OF RAIN IN LESS THAN 1 HOUR. (REV)
0450,64,11 W KNOLLS,TOOELE,UT,40.73,-113.5,I-80 AT MILE POST 29 (SLC)
0452,UNK,2 E LOGAN,HOCKING,OH,39.53,-82.36,ONE TREE DOWN ON SCOUT ROAD (ILN)
0455,61,15 NNE KNOLLS,TOOELE,UT,40.91,-113.15,DUGWAY MESONET - DITTLE KNOLL (SLC)
0600,64,13 WNW DUGWAY,TOOELE,UT,40.28,-112.98,DUGWAY MESONET - LOWER CEDAR MOUNTAIN (SLC)
Time,Size,Location,County,State,Lat,Lon,Comments
1610,100,BULLHEAD,CORSON,SD,45.77,-101.08,MEMBER OF PUBLIC SUBMITTED FACEBOOK REPORT WITH A PICTURE OF QUARTER SIZED HAIL. (ABR)
1952,100,4 S GARDNERVILLE,DOUGLAS,NV,38.88,-119.74,TRAINED STORM SPOTTER REPORTED 1 INCH HAIL AND VERY HEAVY RAINFALL. (REV)
2048,275,3 SE CHARLESTON,KANAWHA,WV,38.32,-81.6,REPORTS OF BASEBALL SIZED HAIL ON S. PARK RD. IN KANAWHA CITY. (RLX)
2055,150,17 SSE GRASS RANGE,FERGUS,MT,46.8,-108.67,PING PONG SIZE HAIL FALLING ON HIGHWAY 191 NEAR MILE MARKER 29. (TFX)
2100,125,16 SSW WINNETT,PETROLEUM,MT,46.79,-108.48,MOSTLY PEA SIZED HAIL WITH SOME QUARTER AND HALF DOLLAR SIZED. BRIEF HEAVY RAIN. (GGW)
2140,300,9 NNE ROUNDUP,MUSSELSHELL,MT,46.57,-108.47,SIGNIFICANT CROP DAMAGE FROM HAIL. LARGEST HAILSTONES ESTIMATED TO BE 3.00 INCHES IN DIAMETER...WHICH IS SLIGHTLY LARGER THAN BASEBALL SIZE. HAIL DRIFTS WERE STILL 4 IN (BYZ)
2240,100,18 N POMPEYS PILLAR,YELLOWSTONE,MT,46.26,-107.95,(BYZ)
