Time,F-Scale,Location,County,State,Lat,Lon,Comments
1453,UNK,1 SW KLONDIKE,CAMERON,LA,30.02,-92.64,A WEAK TORNADO TOUCHED DOWN ALONG HIGHWAY 14 AND 717 NEAR KLONDIKE...RIPPED PART OF A METAL ROOF OFF A BARN...SNAPPED A COUPLE OF TELEPHONE POLES AND TREES. THIS TORNAD (LCH)
1530,UNK,2 ESE RAYNE,ACADIA,LA,30.23,-92.23,PUBLIC REPORTED FLOOR SHAKING AND FREIGHT TRAIN SOUND (LCH)
2210,UNK,GRAND BAY,MOBILE,AL,30.48,-88.34,PUBLIC REPORT OF A TORANDO TOUCHDOWN NEAR GRAND BAY,AL. ALSO PRODUCED TREE DAMAGE. (MOB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1350,UNK,3 N SULPHUR,CALCASIEU,LA,30.27,-93.36,POWER LINES BLOWN DOWN. (LCH)
1400,60,10 E GRAND LAKE,CAMERON,LA,30.03,-93.1,(LCH)
1404,63,4 WNW GRAND LAKE,CAMERON,LA,30.05,-93.33,(LCH)
1500,UNK,JENNINGS,JEFFERSON DAVIS,LA,30.22,-92.66,A TREE WAS BLOWN ONTO A HOUSE ON SHANNON DRIVE AND POWER LINES WERE DOWNED. (LCH)
1510,UNK,LYONS POINT,ACADIA,LA,30.09,-92.38,POWER POLES WERE BLOWN DOWN. (LCH)
1530,75,LAFAYETTE,LAFAYETTE,LA,30.22,-92.03,KATC ESTIMATED 75 MPH WIND GUST ON THE SOUTH SIDE OF LAFAYETTE WITH THE BOW ECHO. (LCH)
1545,60,LAFAYETTE,LAFAYETTE,LA,30.22,-92.03,PUBLIC REPORTED WINDS OF 50 TO 60 MPH ALONG AMBASSADOR CAFFREY BOULEVARD (LCH)
1615,UNK,PARKS,ST. MARTIN,LA,30.22,-91.83,SEVERAL LARGE LIMBS SNAPPED. SMALL METAL STORAGE SHEDS DISPLACED. (LCH)
1620,UNK,GROSSE TETE,IBERVILLE,LA,30.41,-91.44,TREE BLOWN DOWN ALONG WITH POWER LINE. (LIX)
1640,UNK,8 E PLAQUEMINE,IBERVILLE,LA,30.28,-91.11,ONE TREE WAS BLOWN DOWN IN THE ST GRARBIEL AREA. (LIX)
1710,UNK,7 SSW WALKER,LIVINGSTON,LA,30.39,-90.91,SHERIFFS OFFICE REPORTED SEVERAL TREES DOWN IN SOUTHWEST PORTION OF PARISH IN THE VICINITY OF HIGHWAY 16 AND 1033. (LIX)
1735,UNK,PONCHATOULA,TANGIPAHOA,LA,30.44,-90.44,SEVERAL TREES BLOWN DOWN. TIME BASED ON RADAR. (LIX)
1815,UNK,5 NNE ABITA SPRINGS,ST. TAMMANY,LA,30.54,-90,SHERRIFS OFFICE REPORTED SEVERAL TREES BLOWN DOWN IN NORTH AND NORTHEAST PORTION OF PARISH FROM NORTH OF COVINGTON TO NEAR BUSH. (LIX)
1835,UNK,PONCHATOULA,TANGIPAHOA,LA,30.44,-90.44,SEVERAL TREES BLOWN DOWN. (LIX)
1835,UNK,4 NW PICAYUNE,PEARL RIVER,MS,30.57,-89.73,SEVERAL TREES AND POWER LINES DOWN VICINITY OF HIGHWAY 43 AND PINE GROVE ROAD (LIX)
1910,UNK,1 N WIGGINS,STONE,MS,30.87,-89.14,SEVERAL TREES BLOWN OVER IN HIGH THUNDERSTORM WINDS. (MOB)
1950,UNK,15 N KILN,HANCOCK,MS,30.63,-89.43,TREES DOWN AND BARNS DAMAGED NEAR NECAISE CROSSING (LIX)
2124,UNK,1 S POARCH,ESCAMBIA,AL,31.1,-87.53,TREES BLOWN DOWN BY THUNDERSTORM WINDS ACROSS INTERSTATE 65 BETWEEN MILE MARKERS 54 AND 55. (MOB)
2148,UNK,APPLETON,ESCAMBIA,AL,31.22,-87.12,SEVERAL TREES BLOWN DOWN DUE TO SEVERE THUNDERSTORM WINDS. (MOB)
2236,67,1 ESE DOWNTOWN MOBILE,GMZ630,AL,30.68,-88.02,MEASURED AT USS ALABAMA. (MOB)
