Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1840,UNK,3 NE ST. JOSEPH,TENSAS,LA,31.95,-91.21,TREES AND POWER LINES WERE DOWNED IN THE LAKE BRUIN AND LA HIGHWAY 606 AREA (JAN)
1925,UNK,5 ESE BATON ROUGE,EAST BATON ROUGE,LA,30.42,-91.05,SEVERAL TREES KNOCKED DOWN AND A FEW GARARGE DOORS DAMAGED BY THUNDERSTORM WIND GUSTS IN SOUTHEAST PORTION OF BATON ROUGE. (LIX)
2035,UNK,4 WSW PATTISON,CLAIBORNE,MS,31.86,-90.94,TREES WERE DOWNED ALONG PINE GROVE ROAD (JAN)
2042,UNK,7 SE SEDALIA,UNION,SC,34.53,-81.64,MULITPLE TREES DOWN IN LEE CEMETARY. (GSP)
2055,60,BATESVILLE,INDEPENDENCE,AR,35.77,-91.62,POWER OUT IN THE CITY (LZK)
2059,UNK,4 NE SEDALIA,UNION,SC,34.64,-81.66,A FEW TREES DOWN ON SARDIS ROAD. (GSP)
2106,UNK,UNION CHURCH,JEFFERSON,MS,31.68,-90.79,TREE DOWN ALONG HWY 28 (JAN)
2110,UNK,5 N UNION,UNION,SC,34.8,-81.62,SEVERAL TREES DOWN ON VAUGHN ROAD. (GSP)
2122,UNK,ENOREE,SPARTANBURG,SC,34.66,-81.97,TREE BLOWN DOWN ACROSS AIRPORT ROAD. (GSP)
2155,UNK,UTICA,HINDS,MS,32.1,-90.62,TREE DOWN ACROSS A LEARNED ROAD (JAN)
2215,UNK,3 N LEARNED,HINDS,MS,32.24,-90.55,TREES DOWN BETWEEN EDWARDS AND LEARNED. (JAN)
2305,UNK,SCIPIO,PITTSBURG,OK,35.05,-95.96,SMALL TREE LIMBS DOWN. (TSA)
2345,UNK,MCALESTER,PITTSBURG,OK,34.93,-95.77,TREE LIMBS DOWN. (TSA)
0037,58,10 WNW ALBUQUERQUE,BERNALILLO,NM,35.15,-106.79,KAEG AWOS. (ABQ)
Time,Size,Location,County,State,Lat,Lon,Comments
2205,100,2 SW WILLOW,DALLAS,AR,34.11,-92.77,(LZK)
2245,100,1 W OWASSO,TULSA,OK,36.27,-95.87,(TSA)
2255,100,3 E SCIPIO,PITTSBURG,OK,35.05,-95.9,QUARTER SIZE HAIL ON THE INDIAN NATION TURNPIKE. (TSA)
2315,100,LAKE HAMILTON,GARLAND,AR,34.43,-93.09,QUARTER SIZED HAIL AT LAKE HAMILTON. (LZK)
2322,100,6 N MCALESTER,PITTSBURG,OK,35.02,-95.77,QUARTER HAIL IN SHADY GROVE. (TSA)
2352,100,STUART,HUGHES,OK,34.9,-96.1,(OUN)
0010,125,6 SE HOLDENVILLE,HUGHES,OK,35.02,-96.32,COVERED THE GROUND (OUN)
0052,100,TRYON,LINCOLN,OK,35.88,-96.96,(OUN)
