Time,F_Scale,Location,County,State,Lat,Lon,Comments
1510,UNK,9 NW CROCKETT,HOUSTON,TX,31.41,-95.56,POSSIBLE TORNADO REPORTED NEAR HOUSTON COUNTY LAKE (HGX)
1522,UNK,15 SE CROCKETT,TRINITY,TX,31.16,-95.28,TRAINED SPOTTER REPORTED TORNADO PASSED THROUGH PASTURE BEHIND HOME. (HGX)
1522,UNK,13 SE CROCKETT,HOUSTON,TX,31.18,-95.3,PUBLIC REPORT OF TORNADO DAMAGE ON 287 WITH A DESTROYED BUILDING. (HGX)
1540,UNK,15 ENE LOVELADY,TRINITY,TX,31.21,-95.21,BRIEF TOUCHDOWN OF AN EF-0 TORNADO WAS OBSERVED BY LAW ENFORCEMENT NEAR THE SCENE OF THE EARLIER EF-3 TORNADO ALONG HIGHWAY 287. SOME DEBRIS WAS LOFTED BUT LITTLE TO NO (HGX)
1816,UNK,BEAUMONT,JEFFERSON,TX,30.09,-94.14,(LCH)
1843,UNK,3 E PITKIN,VERNON,LA,30.94,-92.89,NWS STORM SURVEY TEAM CONFIRMS AN EF 0 TORNADO TOUCHDOWN THREE MILES EAST OF THE TOWN OF PITKIN. THE TORNADO PRODUCED A DAMAGE PATH TWO MILES LONG AND 200 YARDS WIDE. T (LCH)
1845,UNK,TIOGA,RAPIDES,LA,31.38,-92.43,*** 1 INJ *** NWS STORM SURVEY CONFIRMED AN EF 2 TORNADO TOUCHDOWN IN THE TOWN OF TIOGA. THE TORNADO PRODUCED A DAMAGE PATH FOUR MILES LONG AND 1/2 MILE WIDE. THE TORNA (LCH)
1850,UNK,ALEXANDRIA,RAPIDES,LA,31.29,-92.46,NWS STORM SURVEY CONFIRMS AN EF 2 TORNADO TOUCHDOWN IN THE CITY OF ALEXANDRIA. THE TORNADO PRODUCED A DAMAGE PATH 2 MILES LONG AND 200 YARDS WIDE. LARGE PIECES OF ROOF (LCH)
1919,UNK,10 SW JONESVILLE,CATAHOULA,LA,31.52,-91.95,ONE MOBILE HOME DESTROYED WITH DAMAGE TO OTHER MOBILE HOMES AND SHEDS. TWO DOORS WERE BLOWN OFF A WAREHOUSE AND A PORCH WAS BLOWN OVER A MOBILE HOME. TREES AND LARGE LI (JAN)
1930,UNK,10 SW JONESVILLE,CATAHOULA,LA,31.52,-91.95,ONE MOBILE HOME DESTROYED WITH DAMAGE TO OTHER MOBILE HOMES AND SHEDS. TWO DOORS WERE BLOWN OFF A WAREHOUSE AND A PORCH WAS BLOWN OVER A MOBILE HOME. TREES AND LARGE LI (JAN)
2015,UNK,7 SE VILLE PLATTE,ST. LANDRY,LA,30.62,-92.2,STORM CHASER REPORTS A BRIEF TORNADO TOUCHDOWN NEAR LEDOUX. (LCH)
