Time,F_Scale,Location,County,State,Lat,Lon,Comments
2248,UNK,3 E DENVER,DENVER,CO,39.73,-104.9,TORNADO TOUCHED DOWN AROUND 448 PM IN EAST DENVER NEAR QUEBEC AND 6TH AVE. IT THEN MOVED EAST-NORTHEAST ACROSS THE LOWRY CAMPUS INTO THE WEST PART OF AURORA. THE TORNAD (BOU)
0003,UNK,6 SSW PANORA,GUTHRIE,IA,41.62,-94.42,(DMX)
0037,UNK,3 N HIRSCHVILLE,DUNN,ND,47.11,-102.56,VERY BRIEF TOUCHDOWN. FUNNEL CLOUD WITH DUST BEING KICKED UP UNDERNEATH. (BIS)
1045,UNK,15 WSW HAWK SPRINGS,GOSHEN,WY,41.71,-104.54,STORM CHASERS OBSERVED A NARROW ROPE TORNADO OVER OPEN COUNTRY IN FAR SOUTHWEST GOSHEN COUNTY LASTING 3 MINUTES FROM 445-448 PM ON JUNE 25. (CYS)
Time,Speed,Location,County,State,Lat,Lon,Comments
1718,60,7 NNE ROCKYPOINT,CROOK,WY,44.99,-105.05,(UNR)
1737,UNK,3 SW MILL CREEK,JONES,MS,31.66,-89,TREE FELL ONTO THE FIRE STATION IN THE MYRICK COMMUNITY. (JAN)
1740,UNK,7 NNE ROCKYPOINT,CROOK,WY,44.99,-105.05,ABOUT 30 TREES UPROOTED... HEAVY FARM EQUIPMENT ROLLED OVER LARGE HATSTACK LEVELED. (UNR)
1840,UNK,1 NNW WOODLAND SPRINGS,GWINNETT,GA,34.03,-83.91,A MEMBER OF THE PUBLIC REPORTED A FEW TREES DOWN ALONG DACULA ROAD AND AUBURN ROAD. (FFC)
1845,UNK,SUMRALL,LAMAR,MS,31.42,-89.55,TREES SCATTERED AROUND THE COUNTY. SOME WERE BLOWN DOWN IN SUMRALL AND SOME BLOWN DOWN IN THE OLOH COMMUNITY. (JAN)
1845,62,MARIETTA,COBB,GA,33.95,-84.55,MARIETTA ASOS RECORDED A GUST OF 62 MPH ASSOCIATED WITH SEVERE WARNED STORM IN THE AREA. (FFC)
1846,UNK,3 S MOUNT OLIVE,COVINGTON,MS,31.71,-89.65,TREES WERE BLOWN DOWN ALONG WATER WELL ROAD. TREES WERE BLOWN DOWN ALONG ELM ROAD AND BOOTH LANE OFF OF DAN EASTERLING ROAD. A TREE WAS BLOWN DOWN ONTO A POWERLINE ON B (JAN)
1850,UNK,HAYESVILLE,CLAY,NC,35.05,-83.82,COUPLE TREES DOWN. (MRX)
1900,UNK,5 NE DUNLAP,SEQUATCHIE,TN,35.42,-85.32,TREES AND POWER LINES DOWN ALONG HWY 127 NEAR THE SEQUATCHIE / BLEDSOE COUNTY LINE. (MRX)
1901,UNK,BREMEN,HARALSON,GA,33.72,-85.15,JAMES O NEIL CHRYSLER DODGE JEEP IN BREMEN REPORTED QUARTER SIZE HAIL AT THEIR LOCATION ALONG HIGHWAY 27. (FFC)
1910,UNK,8 NE PRENTISS,JEFFERSON DAVIS,MS,31.68,-89.78,TREES DOWN ON HIGHWAY 541. REPORTED BY EMERGENCY MANAGEMENT (JAN)
1914,UNK,LAKEMONT,RABUN,GA,34.78,-83.42,FEW TREES DOWN AND PEA SIZED HAIL IN LAKEMONT (GSP)
1925,UNK,2 SSE THOMSON,MCDUFFIE,GA,33.44,-82.49,SEVERAL TREES DOWN. ONE INCH HAIL ALSO REPORTED. (CAE)
1930,UNK,4 E PRENTISS,JEFFERSON DAVIS,MS,31.6,-89.8,NUMEROUS TREES DOWN ON GRANDBY ROAD. REPORTED BY EMERGENCY MANAGEMENT (JAN)
1936,UNK,1 NNW ELLIOTT,GRENADA,MS,33.7,-89.76,POWERLINE WAS BLOWN DOWN. (JAN)
1939,UNK,2 W GAINESVILLE,ALACHUA,FL,29.67,-82.37,SEVERAL TREES DOWN IN THE CITY OF GAINESVILLE. TIME ESTIMATED BY RADAR. (JAX)
1944,UNK,MAGEE,SIMPSON,MS,31.87,-89.73,A FEW TREES WERE BLOWN DOWN. (JAN)
1951,UNK,FINLEY,DYER,TN,36.03,-89.48,A TREE WAS BLOWN DOWN IN THE TOWN OF FINLEY. (MEG)
1954,UNK,3 NW ALCOVY MOUNTAIN,WALTON,GA,33.77,-83.79,A TREE AND POWER LINES WERE BLOWN DOWN AT HWY 138 AND NUNNALLY FARM RD. (FFC)
1954,UNK,1 SSE MOCCASIN CREEK ST,RABUN,GA,34.83,-83.58,TREES DOWN ON E WILDCAT (GSP)
1956,UNK,4 NW MONTICELLO,LAWRENCE,MS,31.59,-90.16,A FEW TREES DOWN ON CUB BROWN ROAD AND BENSON ROAD. (JAN)
2000,UNK,1 ESE FIVE FORKS,GWINNETT,GA,33.88,-84.05,A TREE WAS BLOWN DOWN ON A HOUSE ON NATHAN COURT IN LILBURN. (FFC)
2000,UNK,DUNLAP,SEQUATCHIE,TN,35.37,-85.39,NUMEROUS TREES DOWN COUNTYWIDE. (MRX)
2000,UNK,2 E CHEROKEE,JACKSON,NC,35.47,-83.28,EOC REPORT RELAYED VIA SOCIAL MEDIA OF MULTIPLE TREES AND LINES DOWN ON EBCI LAND IN NORTHERN JACKSON COUNTY. (GSP)
2004,UNK,TOCCOA,STEPHENS,GA,34.58,-83.32,SEVERAL 4 INCH DIAMETER LIMBS DOWN...ALSO PEA SIZE HAIL. (GSP)
