Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1300,60,BLUE RAPIDS,MARSHALL,KS,39.68,-96.66,TIME ESTIMATED (TOP)
1300,UNK,BLUE RAPIDS,MARSHALL,KS,39.68,-96.66,SEVERAL ONE INCH TREE LIMBS DOWN. SIX TO EIGHT INCH DIAMETER TREE SNAPPED. POWER OUTAGES REPORTED IN THE CITY. (TOP)
1940,UNK,7 E WEIR,CHEROKEE,KS,37.31,-94.64,10 TO 12 INCH DIAMETER LIMBS BROKEN (SGF)
1950,UNK,FARMINGTON,VAN BUREN,IA,40.64,-91.74,ONE TREE DOWN AND ONE POWER POLE DOWN. RAINFALL OF 1.75 INCHES. (DVN)
2050,UNK,3 WNW NAPERVILLE,DUPAGE,IL,41.78,-88.21,DAMAGE REPORTED AT OUTDOOR EVENT NEAR RT 59 AND INTERSTATE 88. NUMEROUS TENTS FLIPPED WITH TENT LEGS SNAPPED. CONSTRUCTION TRAILERS FLIPPED. DELAYED REPORT. (LOT)
2120,UNK,1 N ROGERS,HENNEPIN,MN,45.2,-93.55,POWER LINES DOWN (MPX)
2130,UNK,2 SW ANDERSON MILL,TRAVIS,TX,30.43,-97.82,DELAYED REPORT FROM YESTERDAY. HIGH WINDS BLEW DOWN 4 MATURE TREES AND SNAPPED NUMEROUS LIMBS. (EWX)
2131,UNK,LONG POOL,POPE,AR,35.53,-93.15,A NUMBER OF TREES WERE BLOWN DOWN. (LZK)
2210,UNK,2 NNE FORDLAND,WEBSTER,MO,37.18,-92.93,TREES DOWN (SGF)
2239,UNK,3 SSW SHAVANO PARK,BEXAR,TX,29.54,-98.58,SMALL TREE LIMBS DOWN (EWX)
2242,66,JENKS,TULSA,OK,36.02,-95.97,RIVERSIDE AIRPOST ASOS MEASURED 66 MPH WIND GUST. (TSA)
