Time,F_Scale,Location,County,State,Lat,Lon,Comments
0022,UNK,4 N VALLEY VIEW,COOKE,TX,33.54,-97.17,SPOTTER REPORT TORNADO ON GROUND 4 MILES NORTH OF VALLEY VIEW. RAIN-WRAPPED TORNADO (FWD)
Time,Speed,Location,County,State,Lat,Lon,Comments
1227,UNK,1 SSW OZARK,FRANKLIN,AR,35.47,-93.84,HWY 23 BLOCKED DUE TO FALLEN TREES. LOCATION ESTIMATED VIA RADAR. (TSA)
1303,UNK,CLARKSVILLE,JOHNSON,AR,35.47,-93.47,SEVERAL TREES REPORTED DOWN THROUGHOUT JOHNSON COUNTY. ESTIMATED WIND SPEED 60-65 MPH. (LZK)
1318,UNK,LAMAR,JOHNSON,AR,35.44,-93.39,LARGE TREE LIMB REPORTED DOWN. (LZK)
1405,62,2 SSW MINCO,GRADY,OK,35.29,-97.96,(OUN)
1414,77,CHICKASHA,GRADY,OK,35.04,-97.95,(OUN)
1415,UNK,1 W NICHOLS HILLS,OKLAHOMA,OK,35.55,-97.56,10 POWER POLES DOWN. MAY AVE BETWEEN 63RD AND WILSHIRE (OUN)
1424,59,1 N NICHOLS HILLS,OKLAHOMA,OK,35.56,-97.54,CASSIDY SCHOOL PENN AND BRITTON. (OUN)
1428,70,6 S OKLAHOMA CITY,OKLAHOMA,OK,35.38,-97.51,SE 44TH/ I-35 (OUN)
1548,UNK,KELLYVILLE,CREEK,OK,35.94,-96.21,TREE DOWN AND BARN BADLY DAMAGED (TSA)
1550,64,3 E OKEMAH,OKFUSKEE,OK,35.43,-96.25,(TSA)
1606,UNK,HENRYETTA,OKMULGEE,OK,35.44,-95.98,LARGE TREE LIMBS DOWN (TSA)
1610,60,CALVIN,HUGHES,OK,34.97,-96.25,50-60 MPH GUST (OUN)
1610,68,4 W HECTORVILLE,OKMULGEE,OK,35.84,-96,(TSA)
1615,UNK,5 NNE GERTY,HUGHES,OK,34.9,-96.25,REPORT OF ROOF BLOWN OFF AND TREE DAMAGE. (OUN)
1620,UNK,HITCHITA,MCINTOSH,OK,35.52,-95.75,LARGE TREE LIMBS DOWN (TSA)
1634,UNK,CHECOTAH,MCINTOSH,OK,35.47,-95.52,LARGE TREE LIMBS DOWN (TSA)
1653,UNK,6 WNW HULBERT,CHEROKEE,OK,35.97,-95.24,TREES UPROOTED (TSA)
1725,UNK,SALLISAW,SEQUOYAH,OK,35.46,-94.79,LARGE TREE LIMBS DOWN (TSA)
