Time,F_Scale,Location,County,State,Lat,Lon,Comments
1350,UNK,4 E MAGEE,SIMPSON,MS,31.87,-89.66,WOMACK RD NEAR HWY 28 TREES DOWN. PICTURE POSTED ON SOCIAL MEDIA. (JAN)
1400,UNK,5 NNW MIZE,SMITH,MS,31.93,-89.6,ROOF DAMAGE AT A HOME ON COUNTY RD 110. (JAN)
1413,UNK,4 WSW RALEIGH,SMITH,MS,32,-89.59,1 HOME ON COUNTRY RD 540 2A HAS ROOF DAMAGE AND TREES DOWN ON THEIR CAR. (JAN)
2358,UNK,1 WNW COUNTRY CLUB ESTA,ST. CLAIR,AL,33.48,-86.3,A BRIEF WEAK TORNADO SPUN UP ALONG THE SHORES OF LOGAN MARTIN LAKE NEAR CROPWELL. SEVERAL BOATHOUSES WERE DAMAGED OR DESTROYED AND NUMEROUS TREES WERE SNAPPED OR UPROOT (BMX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1223,UNK,6 E WESSON,COPIAH,MS,31.71,-90.3,BARN TOTALLY DESTROYED ALONG ANDERSON ROAD. SOME TREE DEBRIS. POSSIBLE TORNADO. (JAN)
1255,UNK,GEORGETOWN,COPIAH,MS,31.87,-90.16,TREES WERE BLOWN DOWN IN THE GEORGETOWN AREA. REPORT VIA SOCIAL MEDIA. (JAN)
1330,UNK,2 W BUDE,FRANKLIN,MS,31.46,-90.88,HIGHWAY 556 SOUTH OF HIGHWAY 98 IS BLOCKED DUE TO TREES IN THE ROAD. (JAN)
1355,UNK,GEORGETOWN,COPIAH,MS,31.87,-90.16,TREES WERE BLOWN DOWN IN THE GEORGETOWN AREA. REPORT VIA SOCIAL MEDIA. (JAN)
2224,UNK,CLINTON,HINDS,MS,32.34,-90.33,POWERLINES DOWNED ON SPRINGHILL RD IN CLINTON. TWO SEMIS ENTANGLED IN LINES WHEN THEY FELL ON I-20. (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
