Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2033,59,6 NE NOGALES,SANTA CRUZ,AZ,31.43,-110.86,59 MPH GUST REPORTED BY THE KOLS ASOS SITE. (TWC)
2255,67,38 SSE WENDOVER,TOOELE,UT,40.23,-113.75,(SLC)
0100,72,20 SE WENDOVER,TOOELE,UT,40.53,-113.75,(SLC)
0115,68,2 ENE WENDOVER,TOOELE,UT,40.75,-113.99,WENDOVER POINT OF ENTRY- WPOE. (SLC)
0129,63,NORTH LAS VEGAS,CLARK,NV,36.27,-115.14,THE ASOS AT THE NORTH LAS VEGAS AIRPORT RECORDED A PEAK WIND GUST OF 63 MPH ASSOCIATED WITH A THUNDERSTORM. (VEF)
0130,61,N WENDOVER,TOOELE,UT,40.74,-114.02,I-80 AT MILE POST 1. UT32. (SLC)
0130,62,2 SE SALT LAKE CITY,SALT LAKE,UT,40.76,-111.9,I-15 AT 500S WESTBOUND- GATEWAY SENSOR. UT20. (SLC)
0145,UNK,5 SSW LAS VEGAS,CLARK,NV,36.11,-115.19,THUNDERSTORM WINDS CAUSED A HEAVY CONSTRUCTION BARRICADE TO BLOW INTO A CAR CAUSING SIGNIFICANT BODY DAMAGE. (VEF)
0150,62,2 NNE BOUNTIFUL,DAVIS,UT,40.9,-111.85,BOUNTIFUL BENCH- ROGU1. (SLC)
0236,UNK,4 NNW LAS VEGAS,CLARK,NV,36.22,-115.17,SEVERAL TREE LIMBS 2-3 INCHES IN DIAMETER WERE BROKEN OFF SEVERAL TREES. THE DOOR OF A BUSINESS WAS COMPLETELY BLOWN IN DUE TO THE WINDS. THIS LOCATION IS APPROXIMATELY (VEF)
0600,74,3 NNE CALLAO,TOOELE,UT,39.95,-113.7,DPG20 - CALLAO 4530FT (SLC)
0620,61,23 NE IBAPAH,TOOELE,UT,40.28,-113.7,DPG26 - WEST SALT FLATS 4237 FT (SLC)
0655,59,10 W KNOLLS,TOOELE,UT,40.73,-113.47,DPG17 - I80 4125 FT (SLC)
0815,65,9 N LAKESIDE,BOX ELDER,UT,41.33,-112.85,GNI GUNNISON ISLAND 4242 FT (SLC)
0952,58,14 SW GUNLOCK,WASHINGTON,UT,37.15,-113.96,BADU1 BADGER SPRING 3990 FT (SLC)
Time,Size,Location,County,State,Lat,Lon,Comments
2022,100,3 SSW GREEN VALLEY,PIMA,AZ,31.81,-111.04,SPOTTER REPORTS QUARTER SIZED HAIL SOUTH OF GREEN VALLEY. (TWC)
0130,100,SHELLEY,BINGHAM,ID,43.38,-112.12,(PIH)
