Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0030,UNK,ST. LOUIS,ST. LOUIS CITY,MO,38.64,-90.24,NUMEROUS REPORTS OF POWER LINES DOWN IN ST. LOUIS CITY. A FEW POWER POLES WERE ALSO DAMAGED. (LSX)
0035,UNK,CAHOKIA,ST. CLAIR,IL,38.56,-90.18,A COUPLE OF ELECTRONIC MESSAGE BOARDS WERE BLOWN OVER NEAR CAHOKIA ON 255. (LSX)
0040,60,ST. LOUIS,ST. LOUIS CITY,MO,38.64,-90.24,OBSERVED ON THE SLU CAMPUS. SPOTTER REPORTED THAT SOME LAMP POSTS WERE VISIBLY ROCKING. (LSX)
0047,UNK,ST. LOUIS,ST. LOUIS CITY,MO,38.64,-90.24,1.5 TO 2 FT DIAMETER TREE SNAPPED NEAR THE SLU CAMPUS. SPOTTER REPORTS THAT THE TREE WAS NOT ROTTEN INSIDE. (LSX)
0048,UNK,4 W CRESTLINE,CHEROKEE,KS,37.18,-94.77,4 FOOT DIAMETER TREE DOWN... HAIL DAMAGE TO HOUSE SIDING... APPEARS TO BE STRAIGHT LINE WINDS WITH DAMAGE POINTING TOWARD THE NORTHEAST. TIME BASED ON RADAR ESTIMATE. L (SGF)
0123,UNK,4 E ALTON,MADISON,IL,38.9,-90.08,12-INCH TREE LIMBS DOWN IN EAST ALTON NEAR SHADY LANE AND OAKLEY. REPORT RELAYED BY AMATEUR RADIO OPERATOR. (LSX)
0130,63,5 SSE HASKELL,MUSKOGEE,OK,35.75,-95.64,(TSA)
0149,UNK,5 W VINITA,CRAIG,OK,36.65,-95.25,STRONG THUNDERSTORM WIND DESTROYED OUTBUILDINGS...AND UPROOTED TREES. TIME ESTIMATED BASED ON RADAR. (TSA)
Time,Size,Location,County,State,Lat,Lon,Comments
0033,200,ST. LOUIS,ST. LOUIS CITY,MO,38.64,-90.24,HAILSTONES WERE FOUND NEAR THE I44 AND I55 INTERCHANGE IN SOUTH ST. LOUIS CITY AFTER SOME MELTING HAD ALREADY OCCURRED. SEVERAL PICTURES WERE POSTED TO SOCIAL MEDIA INC (LSX)
0045,175,GRANITE CITY,MADISON,IL,38.71,-90.13,(LSX)
0110,125,4 E ALTON,MADISON,IL,38.9,-90.08,HAIL FELL IN EAST ALTON. SPOTTER POSTED A PICTURE TO SOCIAL MEDIA. LOCATION APPROXIMATE. (LSX)
