Time,F_Scale,Location,County,State,Lat,Lon,Comments
2112,UNK,1 NNE READINGTON,HUNTERDON,NJ,40.58,-74.73,EF1 TORNADO CONFIRMED IN READINGTON AND BRANCHBURG TOWNSHIPS (PHI)
Time,Speed,Location,County,State,Lat,Lon,Comments
1218,UNK,2 ENE COLDEN,ERIE,NY,42.66,-78.66,TREE DOWN ON IRISH ROAD BETWEEN FINCH AND HAYES HOLLOW ROADS (BUF)
1235,UNK,3 SSE SHELDON,WYOMING,NY,42.7,-78.4,TREES AND WIRES DOWN ON PERRY ROAD (BUF)
1316,UNK,2 S NAPLES,ONTARIO,NY,42.59,-77.4,TREE ON POWERLINE NEAR INTERSECTION OF ROUTES 21 AND 245 (BUF)
1330,UNK,3 SE CANASERAGA,ALLEGANY,NY,42.43,-77.73,TREES AND WIRES DOWN (BUF)
1553,UNK,DEPOSIT,BROOME,NY,42.06,-75.43,TREE DOWNED ON WIRES (BGM)
1630,UNK,7 SE FISHS EDDY,DELAWARE,NY,41.89,-75.07,MULTIPLE AREAS OF SNAPPED AND UPROOTED TREES (BGM)
1640,UNK,ROSCOE,SULLIVAN,NY,41.93,-74.92,TREE DOWN ON WIRES (BGM)
1644,UNK,ELLICOTTVILLE,CATTARAUGUS,NY,42.27,-78.67,TREES AND WIRES DOWN (BUF)
1650,UNK,LIBERTY,SULLIVAN,NY,41.8,-74.75,TREES AND WIRES DOWN FROM ROSCOE TO LIBERTY TO MONTICELLO. (BGM)
1650,UNK,2 W ASHVILLE,CHAUTAUQUA,NY,42.08,-79.41,TREE ACROSS ROUTE 474 IN BLOCKVILLE (BUF)
1710,UNK,FALLSBURG,SULLIVAN,NY,41.73,-74.62,TREES AND WIRES DOWN (BGM)
1718,UNK,1 NNW CUBA,ALLEGANY,NY,42.23,-78.28,TREES AND WIRES DOWN (BUF)
1728,UNK,OLEAN,CATTARAUGUS,NY,42.08,-78.43,TREES AND WIRES DOWN (BUF)
1744,UNK,BENDOLPH,MARION,WV,39.47,-80.19,LARGE TREE UPROOTED ON DIANA ROAD. (PBZ)
1750,UNK,4 SE FREWSBURG,CHAUTAUQUA,NY,42.02,-79.09,TREE DOWN ON POWERLINE ON DODGE ROAD (BUF)
1753,UNK,2 NNW MOUNT CHESTNUT,BUTLER,PA,40.91,-79.99,MULTIPLE TREES AND WIRES DOWN AND COLLAPSED RESIDENTIAL PORCH ON OLD RT 422 IN FRANKLIN TWP (PBZ)
1815,UNK,TIONA,WARREN,PA,41.75,-79.07,TREES DOWN ON FRONT STREET (CTP)
1818,UNK,CYCLONE,MCKEAN,PA,41.82,-78.58,TREES DOWN ALONG ROUTE 646 IN KEATING TOWNSHIP. (CTP)
1828,UNK,1 SSW HOOKSTOWN,BEAVER,PA,40.58,-80.48,ONE TREE DOWN ON RT 30 NEAR HOOKSTOWN. (PBZ)
1839,UNK,BLOOMSBURG,COLUMBIA,PA,41,-76.46,TREES AND WIRES DOWN. (CTP)
1840,UNK,PAWLING,DUTCHESS,NY,41.56,-73.6,TREE DOWNED ONTO A BUILDING (ALY)
1845,UNK,HORSEHEADS,CHEMUNG,NY,42.17,-76.83,TREES AND WIRES DOWN. (BGM)
1905,UNK,ELMIRA,CHEMUNG,NY,42.09,-76.81,TREES ABD WIRES DOWN. (BGM)
1906,62,MONROETON,BRADFORD,PA,41.72,-76.47,NON CERTIFIED WEATHER EQUIPMENT. (BGM)
1906,UNK,SAYRE,BRADFORD,PA,41.99,-76.52,MULTIPLE TREES DOWN. (BGM)
1910,UNK,BETHEL PARK,ALLEGHENY,PA,40.32,-80.04,MULTIPLE TREES AND WIRES DOWN IN BETHEL PARK. (PBZ)
1913,UNK,MONROE,BRADFORD,PA,41.71,-76.48,TREES DOWN. (BGM)
1916,UNK,ALBIN,FREDERICK,VA,39.23,-78.21,SEVERAL LARGE TREES SNAPPED AND UPROOTED IN AREA. SOME INTO HOMES. CARPORT WIND DAMAGE. (LWX)
1916,UNK,LEAK RUN,ALLEGHENY,PA,40.45,-79.79,TREES DOWN AT COTTONWOOD DR AND HEARTWOOD DR (PBZ)
1917,UNK,ANNVILLE,LEBANON,PA,40.33,-76.51,TREES DOWN AND BARN ROOF REMOVED. (CTP)
1919,UNK,SANDY HOOK,FAIRFIELD,CT,41.42,-73.28,TREE DOWN ON EDGEWOOD ROAD (OKX)
1924,60,3 NE CASTLE ROCK,DOUGLAS,CO,39.41,-104.81,(BOU)
1937,UNK,WAYNE,PASSAIC,NJ,40.95,-74.25,NUMEROUS TREES DOWN (OKX)
1937,UNK,BRIDGEPORT,FAIRFIELD,CT,41.19,-73.2,MULTIPLE TREES AND WIRES DOWN AROUND TOWN (OKX)
1938,UNK,1 NE REMBRANT,INDIANA,PA,40.7,-79,MULTIPLE TREES DOWN THROUGHOUT CENTRAL INDIANA COUNTY (PBZ)
1940,UNK,BINGHAMTON,BROOME,NY,42.1,-75.91,TREE DOWN ON GRAND BLVD AND TREES DOWN IN VESTAL (BGM)
1945,UNK,HYDE,CLEARFIELD,PA,41.01,-78.47,TREES DOWN IN LAWRENCE TWP. (CTP)
1955,UNK,3 WNW TUNKHANNOCK,WYOMING,PA,41.56,-76,SPORATIC TREE DAMAGE TUNKHANNOCK TO MEHOOPANY. (BGM)
1957,UNK,LOCK HAVEN,CLINTON,PA,41.14,-77.45,TREES DOWN IN LOCK HAVEN...SOME 20 INCHES IN DIAMETER. (CTP)
1958,UNK,WOODBRIDGE,NEW HAVEN,CT,41.35,-73.01,TREES AND WIRES DOWN AT INTERSECTION OF SEYMOUR AND NEWTON ROAD. (OKX)
2000,UNK,COLLINSBURG,WESTMORELAND,PA,40.22,-79.77,TREES DOWN (PBZ)
