Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1944,UNK,2 NNE MILTON,ROCK,WI,42.81,-88.93,LARGE TREE LIMBS AND BRANCHES DOWN BY THUNDERSTORM WINDS NEAR THE INTERSECTION OF HWY 26 AND COUNTY LINE ROAD. TIMING UPDATED BASED ON RADAR. (MKX)
1955,UNK,4 SSW FORT ATKINSON,JEFFERSON,WI,42.87,-88.87,MULTIPLE TREES DOWN...SOME COVERING A ROAD NEAR LAKE KOSHKONONG. (MKX)
2005,UNK,N MILTON,ROCK,WI,42.78,-88.95,TWO TREES DOWNED BY THUNDERSTORM WIND GUSTS NEAR COUNTY LINE ROAD. (MKX)
2231,UNK,3 WNW COMPASS LAKE,WASHINGTON,FL,30.6,-85.44,ONE HOME SUSTAINED SIGNIFICANT ROOF DAMAGE FROM WIND ON TUMBLE CREEK ROAD. (TAE)
2240,UNK,5 NW HATTIESBURG,FORREST,MS,31.36,-89.37,POWER LINE DOWN ON EATONVILLE ROAD NEAR JONES COUNTY LINE...REPORTED BY HATTIESBURG EOC (JAN)
2255,UNK,7 S WEST HATTIESBURG,LAMAR,MS,31.22,-89.37,TREE DOWN AT RD HARTFIELD RD AND MORGAN LANE. (JAN)
2305,UNK,1 NE SANFORD,COVINGTON,MS,31.5,-89.41,TREE DOWN ACROSS BETHEL CHURCH RD. (JAN)
2310,UNK,5 W PURVIS,LAMAR,MS,31.14,-89.49,SCATTERED TREES DOWN IN LAMAR COUNTY...REPORTED BY LAMAR SO (JAN)
2315,UNK,4 W WEST HATTIESBURG,LAMAR,MS,31.32,-89.44,TREE DOWN ACROSS POMPANO DR/MACKEREL DRIVE IN WEST HATTIESBURG. (JAN)
2335,UNK,2 S SUMRALL,LAMAR,MS,31.38,-89.55,TREE DOWN ACROSS OLOH RD (JAN)
Time,Size,Location,County,State,Lat,Lon,Comments
