Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1220,UNK,PINETOWN,BEAUFORT,NC,35.61,-76.91,TREES DOWN WITH TWO CARS DAMAGED FROM A CANOE BECOMING AIRBORNE (MHX)
1730,UNK,SANDYSTON TWP,SUSSEX,NJ,41.21,-74.82,A FEW TREES DOWN. (PHI)
1739,UNK,3 SSW DINGMANS FERRY,PIKE,PA,41.18,-74.91,PEOPLE TRAPPED ON ROADWAY DUE TO TREES DOWN ON RT 209. (BGM)
1745,UNK,WALPACK TWP,SUSSEX,NJ,41.12,-74.91,TREES DOWN. (PHI)
1800,UNK,CHENANGO FORKS,BROOME,NY,42.23,-75.87,TREES REPORTED DOWN DUE TO STRONG WIND (BGM)
1815,UNK,ANDOVER,SUSSEX,NJ,40.99,-74.74,TREES DOWN. (PHI)
1818,UNK,SOUTH NEW BERLIN,CHENANGO,NY,42.53,-75.39,TREES AND WIRES DOWN. (BGM)
1820,UNK,5 SW MOUNTAIN PARK,WILKES,NC,36.33,-80.9,TREE AND POWERLINES DOWN ON MINING RIDGE CHURCH RD. (RNK)
1832,UNK,2 NW RUTHERFORDTON,RUTHERFORD,NC,35.39,-81.99,A FEW TREES BLOWN DOWN ON THE NORTHWEST SIDE OF TOWN. (GSP)
1840,UNK,MC DONOUGH,CHENANGO,NY,42.5,-75.77,TREES AND WIRES DOWN. (BGM)
1841,UNK,4 NE NORTH WILKESBORO,WILKES,NC,36.2,-81.09,ONE TREE DOWN ON HIGHWAY 268 EAST NEAR AIRPORT ROAD. (RNK)
1850,UNK,1 SSE BOONVILLE,YADKIN,NC,36.21,-80.7,LARGE TREE DOWN BLOCKING US 601. (RNK)
1855,UNK,SMITHVILLE CENTER,CHENANGO,NY,42.4,-75.72,TREES AND WIRES DOWN (BGM)
1856,UNK,5 ENE SWANSONVILLE,PITTSYLVANIA,VA,36.75,-79.5,POWERLINES DOWN ON ROUTE 703/IRISH RD. (RNK)
1905,UNK,3 ENE ARCOLA,HALIFAX,NC,36.29,-77.94,TREES DOWN BLOCKING DRIVE ON ARCOLA ROAD. TIME ESTIMATED BY RADAR. (RAH)
1905,UNK,4 SSW DEPOSIT,BROOME,NY,42.01,-75.46,TREES DOWN. BOTTOM OF HILL FROM OQUAGA LAKE. (BGM)
1907,UNK,BASSETT,HENRY,VA,36.77,-79.98,LARGE TREE DOWN ON CEDAR HILL DRIVE. (RNK)
1915,UNK,3 SW CHATHAM,PITTSYLVANIA,VA,36.78,-79.44,TREE DOWN ON A POWER LINE ALONG IRISH ROAD (RNK)
1935,UNK,LAWTON,SUSQUEHANNA,PA,41.78,-76.07,TREES DOWN JUST WEST OF LAWTON (BGM)
1943,UNK,NEW BALTIMORE,GREENE,NY,42.45,-73.79,MULTIPLE TREES DOWN (ALY)
2007,UNK,5 NNW TURBEVILLE,HALIFAX,VA,36.69,-79.06,TREE DOWN ON OAK LEVEL ROAD. (RNK)
