Time,F_Scale,Location,County,State,Lat,Lon,Comments
2238,UNK,1 W ELK CITY,MONTGOMERY,KS,37.29,-95.92,FACEBOOK VIDEO OF A BRIEF TORNADO WEST OF ELK CITY (ICT)
Time,Speed,Location,County,State,Lat,Lon,Comments
1630,UNK,WARE,HAMPSHIRE,MA,42.25,-72.25,TREE DOWN ON WIRES ON CRESCENT STREET (BOX)
1644,UNK,PETERSHAM,WORCESTER,MA,42.48,-72.18,TREE DOWN ACROSS ROUTE 32 (BOX)
1831,UNK,3 N NASHVILLE,NASH,NC,36.01,-77.95,ONE TREE DOWN ON BEULAH RD. (RAH)
1930,UNK,9 NE DORCHESTER,BERKELEY,SC,33.22,-80.28,WARNING POINT REPORTED TREES DOWN AT THE INTERSECTION OF POPLAR HILL ROAD AND HIGHWAY 176. TIME ESTIMATED BASED ON RADAR. (CHS)
1935,UNK,3 NNE PATTERSONVILLE,SCHENECTADY,NY,42.93,-74.05,POWERLINES DOWN IN GLENVILLE. (ALY)
1955,60,2 NW PAMLICO BEACH,BEAUFORT,NC,35.42,-76.63,IN ADDITION THEY HAD NICKEL SIZE HAIL. (MHX)
2025,UNK,1 S IRON MOUNTAIN,DICKINSON,MI,45.81,-88.07,2-3 INCH BRANCHES BROKEN. ALSO SMALL HAIL. (MQT)
2056,UNK,6 SE JAMESTOWN,BERKELEY,SC,33.22,-79.62,TREE DOWN REPORTED ON 2100 BLOCK OF SHULERVILLE ROAD. (CHS)
2110,UNK,3 NE CHANNING,DICKINSON,MI,46.17,-88.06,CORRECTS PREVIOUS TSTM WND DMG REPORT FROM 3 NE CHANNING. SMALL BRANCHES AND LEAVES WERE OBSERVED ON M-95 FROM JUST NORTH OF CHANNING THROUGH NEAR SILVER LAKE. SMALL TR (MQT)
2136,UNK,5 S HARDEEVILLE,JASPER,SC,32.21,-81.07,SOUTH CAROLINA HIGHWAY PATROL REPORTED TREE DOWN AT THE INTERSECTION OF LEVY ROAD AND FREEDOM PARKWAY. TIME ESTIMATED BASED ON RADAR. (CHS)
2237,UNK,1 E ELK CITY,MONTGOMERY,KS,37.29,-95.9,TREES DOWN AT 5250 AND HIGHWAY 160. A FUNNEL WAS ALSO OBSERVED. (ICT)
2300,UNK,3 WNW WILL ROGERS AIRPO,OKLAHOMA,OK,35.41,-97.65,2 POWER POLES DOWN 2 BLOCKS EAST OF COUNCIL AND HWY 152 (OUN)
