Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1245,UNK,JACKSONVILLE,MORGAN,IL,39.73,-90.23,2 INCH DIAMETER BRANCHES DOWN. SWOP REPORT. (ILX)
1320,UNK,NILWOOD,MACOUPIN,IL,39.4,-89.81,POWER POLE BROKEN OFF AT BASE. POWER OUT TO TOWN OF NILWOOD. (LSX)
1340,UNK,RAYMOND,MONTGOMERY,IL,39.32,-89.57,GUTTER WAS TORN OFF A NEIGHBORHOOD HOUSE AND A TREE LIMB DOWN. (LSX)
1354,60,1 N IRVING,MONTGOMERY,IL,39.22,-89.41,SEVERAL TWO TO THREE INCH LIMBS DOWN. (LSX)
1355,UNK,STAUNTON,MACOUPIN,IL,39.01,-89.79,MACCOUPIN S.O. REPORTED TREES DOWN IN STAUNTON. REPORT CALLED INTO E911 CENTER AT 905 A.M. (LSX)
1410,UNK,SORENTO,BOND,IL,39,-89.57,LARGE TREES OVER ROADWAYS. TIME ESTIMATED FROM RADAR. (LSX)
1410,UNK,LITCHFIELD,MONTGOMERY,IL,39.18,-89.66,POWER LINES AND TREES DOWN IN LITCHFIELD... REPORTED BY ILLINOIS STATE DISTRICT 11. (LSX)
1416,UNK,WITT,MONTGOMERY,IL,39.26,-89.35,POWER LINES AND TREES REPORTED DOWN IN WITT... REPORTED ILLINOIS STATE DISTRICT 11. (LSX)
1418,UNK,COFFEEN,MONTGOMERY,IL,39.09,-89.39,POWER LINES AND TREES DOWN IN COFFEEN. (LSX)
1436,UNK,MULBERRY GROVE,BOND,IL,38.92,-89.27,LARGE OAK TREE BLOCKING ROUTE 140. (LSX)
1442,UNK,5 E RAMSEY,FAYETTE,IL,39.14,-89.02,TREES AND POWER LINES DOWN BETWEEN RAMSEY AND WRIGHTS CORNER. (LSX)
1452,UNK,3 E VANDALIA,FAYETTE,IL,38.98,-89.05,TREES DOWN JUST NORTH OF BLUFF CITY... EAST OF VANDALIA. (LSX)
