Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1700,UNK,SURRENCY,APPLING,GA,31.72,-82.2,TREE AND POWERLINE REPORTED DOWN IN SURRENCY. (JAX)
1723,UNK,5 NE NEWBERRY,NEWBERRY,SC,34.34,-81.56,PUBLIC REPORTED A TREE DOWN ON HOUSE ALONG MOUNT BETHEL GARMANY ROAD. (CAE)
1835,UNK,GREENWOOD,GREENWOOD,SC,34.19,-82.15,TREES AND POWERLINES DOWN AT THE INTERSECTION OF HIGH STREET AND WEST CAMBRIDGE AVENUE JUST WEST OF DOWNTOWN GREENWOOD. (GSP)
1910,UNK,4 NW DARIEN,MCINTOSH,GA,31.42,-81.48,SEVERAL TREES DOWN NEAR INTERSECTION OF COX RD AND HWY 251. (CHS)
1915,UNK,5 NNW COUNTRY CLUB ESTA,GLYNN,GA,31.28,-81.51,TREES AND POWERLINES WERE REPORTED DOWN ON HIGHWAY 99. (JAX)
1923,UNK,4 W SUMTER,SUMTER,SC,33.95,-80.46,SHERIFF DISPATCH REPORTED TREES DOWN ALONG CHERRYVALE DRIVE. (CAE)
1932,UNK,7 NNW LINCOLNTON,LINCOLN,GA,33.89,-82.53,SHERIFF DISPATCH REPORTED TREES DOWN ALONG HIGHWAY 79 NEAR TABERNACLE CHURCH ROAD. (CAE)
1940,UNK,3 SW SCHLATER,LEFLORE,MS,33.61,-90.39,SOME TIN WAS BLOWN OFF A SHED. (JAN)
1951,59,5 NNE FAIRFIELD,JUAB,UT,39.33,-112.05,SEVIER RESERVOIR SENSOR (SLC)
2002,UNK,5 NNE SPRINGFIELD,EFFINGHAM,GA,32.43,-81.33,TREES AND POWER LINES DOWN BLOCKING OLD DIXIE HWY (CHS)
2010,UNK,4 E WOODBINE,CAMDEN,GA,30.95,-81.66,TREE LIMB REPORTED DOWN NEAR INTERSTATE 95 AND EXIT 14. TIME OF EVENT BASED ON RADAR. (JAX)
2017,UNK,GUYTON,EFFINGHAM,GA,32.34,-81.39,PUBLIC REPORTED A 2 FOOT DIAMETER TREE LIMB DOWNED AND ABOUT 10 MINUTES OF DIME SIZE HAIL IN GUYTON. (CHS)
2050,UNK,2 NW PELION,LEXINGTON,SC,33.8,-81.27,PELION COOPERATIVE OBSERVER REPORTED A FEW SHINGLES WERE BLOWN OFF BY THE STRONG WINDS. (CAE)
2100,UNK,5 WSW DUNGENESS,CAMDEN,GA,30.71,-81.54,TREE REPORTED DOWN ON OSBOURN ROAD. TIME ESTIMATED FROM RADAR. (JAX)
2108,59,3 E MONROE,SEVIER,UT,38.63,-112.06,SIGNAL PEAK RAWS (SLC)
