Time,F_Scale,Location,County,State,Lat,Lon,Comments
1755,UNK,5 NW FORT PIERCE INLET,ST. LUCIE,FL,27.52,-80.36,CBS 12 PALM BEACH RELAYED VIDEO REPORT FROM PUBLIC OF ONE MINUTE TORNADO TOUCHDOWN NEAR INTERSECTION OF INDRIO RD. AND US 1. NO KNOWN DAMAGE. ESTIMATED EF0. (MLB)
Time,Speed,Location,County,State,Lat,Lon,Comments
1858,UNK,1 NNW HARDEEVILLE,JASPER,SC,32.3,-81.08,LAW ENFORCEMENT REPORTED A TREE DOWN ON LOUISA JONES ROAD. DOT WAS NOTIFIED. TIME WAS ESTIMATED FROM RADAR DATA. (CHS)
1933,UNK,CARNIGAN,MCINTOSH,GA,31.43,-81.39,THE MCINTOSH WARNING POINT RELAYED A REPORT OF A POWER LINE DOWN. (CHS)
2325,58,BIG SANDY,CHOUTEAU,MT,48.18,-110.11,58 MPH WIND GUSTS MEASURED IN BIG SANDY. (TFX)
0132,UNK,7 E TUCSON,PIMA,AZ,32.24,-110.82,TREE DOWN ON CORNER OF HARRISON AND BROADWAY (TWC)
0149,60,4 SSW LANDUSKY,PHILLIPS,MT,47.83,-108.64,ALSO HEAVY RAIN AND FREQUENT LIGHTNING (GGW)
0348,58,2 W JORDAN,GARFIELD,MT,47.33,-106.95,(GGW)
Time,Size,Location,County,State,Lat,Lon,Comments
1830,100,3 W DEER LODGE,POWELL,MT,46.39,-112.8,(MSO)
1838,175,8 WSW HELENA,LEWIS AND CLARK,MT,46.55,-112.17,HEAVY RAIN WITH STORM. (TFX)
1854,100,2 SSE BUTTE,SILVER BOW,MT,45.98,-112.52,(MSO)
2030,100,1 N PARADOX,MONTROSE,CO,38.38,-108.95,LEAVES OFF TREES ALONG WITH MINOR FLOODING... FROM 230 PM TO 3 PM (GJT)
2135,100,1 N PARADOX,MONTROSE,CO,38.38,-108.95,LEAVES OFF TREES ALONG WITH MINOR FLOODING... FROM 230 PM TO 3 PM (GJT)
