Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1912,UNK,3 SSW LEXINGTON,FAYETTE,KY,38.01,-84.49,DISPATCH REPORTS LARGE TREE LIMBS DOWN NEAR THE INTERSECTION OF ALUMNI DR. AND TURKEY FOOT RD. (LMK)
1928,UNK,LEXINGTON,FAYETTE,KY,38.04,-84.46,REPORT VIA TWITTER OF TREE DOWN ON POWER LINES ON STANDISH WAY OFF OF VERSAILLES RD. (LMK)
2015,UNK,PARIS,BOURBON,KY,38.21,-84.26,DISPATCH REPORTS TREES AND POWER LINES DOWN ACROSS THE CITY ALONG WITH POWER OUTAGES (LMK)
2030,UNK,6 S HILLSBORO,HIGHLAND,OH,39.12,-83.6,ONE TREE DOWN NEAR BUCKLEY ROAD AND ROUTE 247 (ILN)
2115,UNK,MANCHESTER,ADAMS,OH,38.69,-83.61,LARGE TREE LIMBS DOWN (ILN)
2120,UNK,3 S WILLIS,WASHTENAW,MI,42.11,-83.57,SEVERAL WILLOW TREES AND POWERLINE POLES DOWN. (DTX)
2245,UNK,MOUNT VERNON,KNOX,OH,40.39,-82.48,ONE TREE REPORTED DOWN BY THUNDERSTORM WINDS. (CLE)
2300,UNK,NASHVILLE,HOLMES,OH,40.6,-82.11,ONE TREE REPORTED DOWN BY THUNDERSTORM WINDS. (CLE)
2330,UNK,BERLIN,HOLMES,OH,40.55,-81.81,FOUR TREES REPORTED DOWN BY THUNDERSTORM WINDS IN AND AROUND BERLIN (CLE)
2332,UNK,10 SW CLEVELAND,CUYAHOGA,OH,41.38,-81.81,LARGE LIMBS DOWN ON GOLF COURSE (CLE)
0000,UNK,5 NW CANTON,STARK,OH,40.86,-81.44,ONE TREE REPORTED DOWN BY THUNDERSTORM WINDS. (CLE)
0000,UNK,2 S FAIRLAWN,SUMMIT,OH,41.1,-81.62,TWO LARGE LIMBS DOWN IN COPLEY. (CLE)
0015,UNK,AKRON,SUMMIT,OH,41.08,-81.52,THREE TREES DOWN. (CLE)
0701,UNK,2 SE LAWNDALE,CLEVELAND,NC,35.4,-81.54,LARGE TREE DOWN ON POWER LINE ALONG BALL PARK ROAD. (GSP)
Time,Size,Location,County,State,Lat,Lon,Comments
