Time,F_Scale,Location,County,State,Lat,Lon,Comments
1839,UNK,2 NW LAKE GENEVA,Clay,FL,29.8,-82.03,A TORNADO WAS CONFIRMED ON THE GROUND BY A JAX NWS EMPLOYEE IN LAKE BROOKLYN. (JAX)
1905,UNK,2 NW LAKE GENEVA,CLAY,FL,29.8,-82.03,A TORNADO WAS CONFIRMED ON THE GROUND BY A JAX NWS EMPLOYEE IN LAKE BROOKLYN. (JAX)
1905,UNK,5 NNW LAKE GENEVA,Bradford,FL,29.84,-82.05,A TORNADO WAS CONFIRMED ON THE GROUND BY CLAY COUNTY EMERGENGY MANAGEMENT. (JAX)
1920,UNK,1 NNW KINGSLEY,Clay,FL,29.98,-82.01,BRADFORD COUNTY SHERIFFS OFFICE REPORTED AN UNCONFIRMEND TORNADO TOUCHDOWN NEAR CAMP BLANDING THAT MOVED NORTHBOUND AT APPROXIMATELY 30 MPH TOWARDS STARKE. THE TORNADO (JAX)
2005,UNK,4 W HORNS,CRAWFORD,GA,32.68,-84.08,MULTIPLE STRUCTURES DAMAGED ALONG WITH TREES AND POWER LINES DOWN ON FLINT RIVER ESTATES RD ON HWY 128 WEST OF ROBERTA. (FFC)
2230,UNK,2 SW SARASOTA,SARASOTA,FL,27.31,-82.57,PUBLIC VIDEO SHOWS A WATERSPOUT MOVE ASHORE NEAR LIDO BEACH AS A BRIEF TORNADO BEFORE DISSIPATING. TIME ESTIMATED BY RADAR. (TBW)
0317,UNK,1 W BRANCHVILLE,ORANGEBURG,SC,33.25,-80.83,TORNADO TOUCHED DOWN NEAR EDWARD ST AND TRAVELED ABOUT 1 MILE NORTHWARD TO CALHOUN ST CAUSING MINOR DAMAGE TO TREES. (CAE)
0328,UNK,3 S ROWESVILLE,ORANGEBURG,SC,33.33,-80.85,A SECOND TORNADO TOUCHDOWN OCCURRED ALONG THE PATH OF THE STORM BEGINNING ON HOLLYHOCK RD. THIS TORNADO PRODUCED NON-CONTINUOUS DAMAGE TO TREES AS IT MOVED NORTHWARD TH (CAE)
0348,UNK,1 WNW ORANGEBURG,ORANGEBURG,SC,33.5,-80.88,A THIRD TORNADO TOUCHDOWN OCCURRED NEAR THE CITY OF ORANGEBURG... SC ON BROOKSIDE DRIVE AND PINEHILL ROAD. THIS TORNADO CAUSED NON-CONTINUOUS DAMAGE TO LARGE TREES AS I (CAE)
0822,UNK,6 SSE EASTOVER,RICHLAND,SC,33.81,-80.64,THE TORNADO TOUCHED DOWN NEAR JOE COLLINS ROAD... UPROOTING SEVERAL TREES ALONG THE ROAD. IT CONTINUED NORTHWARD TO REYNOLDS ROAD CAUSING A LARGE HARDWOOD TREE TO UPROO (CAE)
Time,Speed,Location,County,State,Lat,Lon,Comments
Time,Size,Location,County,State,Lat,Lon,Comments
