Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0135,60,DICKENS,DICKENS,TX,33.62,-100.84,REPORTED AT COUNTY JAIL (LUB)
1135,62,1 W KINGFISHER,KINGFISHER,OK,35.86,-97.95,(OUN)
Time,Size,Location,County,State,Lat,Lon,Comments
2115,100,1 E MOBERLY,RANDOLPH,MO,39.42,-92.42,(EAX)
0115,150,4 S SPUR,DICKENS,TX,33.42,-100.86,(LUB)
0118,100,29 N TORRINGTON,GOSHEN,WY,42.49,-104.18,HAIL RANGED FROM DIME SIZE TO QUARTER SIZE. THE OBSERVER CALLED JUST AFTER THE HAIL ENDED. (CYS)
0134,100,29 N TORRINGTON,GOSHEN,WY,42.49,-104.18,SOME OF THE HAIL WAS PEA SIZE. MOST WAS PENNY TO QUARTER SIZE. (CYS)
0135,150,2 S DICKENS,DICKENS,TX,33.59,-100.84,REPORTED BY STATE TROOPER (LUB)
0208,125,13 NW QUANAH,HARDEMAN,TX,34.43,-99.9,(OUN)
0215,150,12 S PADUCAH,COTTLE,TX,33.84,-100.3,REPORTED BY ASSISTANT FIRE CHIEF (LUB)
0215,175,8 S GOULD,HARMON,OK,34.55,-99.77,(OUN)
0235,150,9 N PADUCAH,COTTLE,TX,34.15,-100.3,(LUB)
0630,100,4 E STEPHAN,HYDE,SD,44.25,-99.37,MOSTLY NICKLES WITH A FEW STONES THE SIZE OF QUARTERS (ABR)
1000,100,SOUTH HUTCHINSON,RENO,KS,38.03,-97.94,(ICT)
1025,100,3 E HEADRICK,JACKSON,OK,34.63,-99.08,(OUN)
1033,100,6 SE LAWTON,COMANCHE,OK,34.54,-98.35,(OUN)
1049,100,4 NE CRYSTAL SPRINGS,COPIAH,MS,32.03,-90.31,MOSTLY DIME SIZE WITH A FEW QUARTER SIZE. (JAN)
1126,150,3 ENE PORT GIBSON,CLAIBORNE,MS,31.97,-90.94,PING PONG BALL SIZE HAIL REPORTED ALONG ROMOLA RD. RIPPED LEAVES OFF TREES. (JAN)
1136,100,WRIGHTSVILLE,PULASKI,AR,34.6,-92.22,(LZK)
