Time,F-Scale,Location,County,State,Lat,Lon,Comments
1343,UNK,2 NNW NAPLES,COLLIER,FL,26.17,-81.81,RESIDENT OF AMBASSADOR CLUB CONDOS IN THE 1900 BLOCK OF GULF SHORE BLVD NORTH OBSERVED A WATERSPOUT MOVING ONSHORE. PICTURES RECEIVED INDICATE MINOR DAMAGE TO ROOFING A (MFL)
2305,UNK,ALLIANCE,BOX BUTTE,NE,42.1,-102.87,ONE RAIL CAR TURNED OVER AT THE RAILYARD ON THE SOUTH SIDE OF ALLIANCE FROM POSSIBLE TORNADO. (CYS)
Time,Speed,Location,County,State,Lat,Lon,Comments
2030,78,3 SW HWY JCT 170 AND 12,HOT SPRINGS,WY,43.67,-108.38,(RIW)
2330,70,1 NNE FAITH,MEADE,SD,45.03,-102.02,(UNR)
0131,60,2 N WHITE DEER,CARSON,TX,35.46,-101.17,QUARTER SIZE HAIL AND 60 MPH WINDS REPORTED NORTH OF WHITE DEER (AMA)
0217,65,12 E TUBBS CORNER,CRANE,TX,31.38,-102.41,(MAF)
Time,Size,Location,County,State,Lat,Lon,Comments
1355,100,NAPLES,COLLIER,FL,26.14,-81.8,(MFL)
1740,100,HOLLYWOOD,BROWARD,FL,26.03,-80.17,A TRAINED WEATHER SPOTTER REPORTED QUARTER SIZED HAIL 1 TO 2 MILES SOUTHEAST OF THE DRIFTWOOD ESTATES NEAR HOLLYWOOD BLVD AND SOUTH 28TH AVE (MFL)
1942,100,3 ENE DEVILS TOWER JUNC,CROOK,WY,44.52,-104.63,NICKEL TO QUARTER SIZE HAIL (UNR)
2154,100,2 S OELRICHS,FALL RIVER,SD,43.15,-103.23,HAIL COVERING THE GROUND (UNR)
0055,100,PANHANDLE,CARSON,TX,35.35,-101.38,QUATER AND PENNY SIZE HAIL REPORTED IN PANHANDLE (AMA)
0131,100,2 N WHITE DEER,CARSON,TX,35.46,-101.17,QUARTER SIZE HAIL AND 60 MPH WINDS REPORTED NORTH OF WHITE DEER (AMA)
0150,125,6 NE TUBBS CORNER,CRANE,TX,31.44,-102.54,MAINLY QUARTER SIZE HAIL,FEW HALF DOLLAR SIZE (MAF)
0217,200,12 E TUBBS CORNER,CRANE,TX,31.38,-102.41,GOLFBALL TO 2 INCH SIZE HAIL. (MAF)
0311,150,1 S CRANE,CRANE,TX,31.38,-102.35,(MAF)
0336,125,10 SE CRANE,UPTON,TX,31.29,-102.23,(MAF)
0720,100,4 WNW OKARCHE,KINGFISHER,OK,35.75,-98.04,(OUN)
