Time,F_Scale,Location,County,State,Lat,Lon,Comments
2129,UNK,3 NNW FLEMINGSBURG,FLEMING,KY,38.46,-83.76,BRIEF TOUCHDOWN OF AN EF0 TORNADO WITH WINDS UP TO 80 MPH OCCURRED ON A FARM ALONG HWY 11. A SMALL FARM BUILDING WAS DESTROYED AND ANOTHER HAD WINDOWS BLOWN OUT. A FEW (JKL)
2130,UNK,3 NW RED DESERT,SWEETWATER,WY,41.68,-108.16,BRIEF TOUCHDOWN ON TIPTON BUTTE...BETWEEN RED DESERT ROAD AND TIPTON ROAD. (RIW)
2243,UNK,4 SE MCCURTAIN,LE FLORE,OK,35.11,-94.91,A TORNADO SNAPPED SEVERAL TREES...UPROOTED TREES...AND DAMAGED A BARN. (TSA)
Time,Speed,Location,County,State,Lat,Lon,Comments
1855,UNK,RINEYVILLE,HARDIN,KY,37.75,-85.97,PORTION OF A FENCE BLOWN DOWN AND SEVERAL TREES BLOWN DOWN. CORRECTED TIME. (LMK)
1905,UNK,COXS CREEK,NELSON,KY,37.9,-85.47,A TREE DOWN ALSO SOME LARGE LIMBS DOWN. (LMK)
1920,UNK,1 N SAVANNAH,CHATHAM,GA,32.06,-81.08,TREES AND POWER LINES WERE BLOWN DOWN AT THE INTERSECTION OF EAST PARK AVENUE AND PAULSEN STREET IN SAVANNAH. ESTIMATED MAXIMUM WIND GUST 40-50 MPH. (CHS)
1928,UNK,1 S BARDSTOWN,NELSON,KY,37.79,-85.46,ROOF BLOWN OFF A BOURBON WAREHOUSE. (LMK)
1954,UNK,2 SE TEAYS VALLEY,PUTNAM,WV,38.42,-81.9,BROKEN TREE LIMBS WERE REPORTED. (RLX)
1955,UNK,RINEYVILLE,HARDIN,KY,37.75,-85.97,PORTION OF A FENCE BLOWN DOWN AND SEVERAL TREES BLOWN DOWN. (LMK)
2010,UNK,1 SE POCA,PUTNAM,WV,38.47,-81.8,SMALL TREE LIMBS DOWN DUE TO WIND GUSTS. (RLX)
2020,UNK,2 WSW COLLINSVILLE,LAUDERDALE,MS,32.48,-88.87,A FEW TREES WERE DOWNED ON HIGHWAY 494...WITH ONE KNOCKING DOWN A POWER POLE. (JAN)
2020,UNK,SUNSET BAY,CHAUTAUQUA,NY,42.56,-79.13,TREE DOWN ON BEACH COTTAGE ON LOLA DRIVE (BUF)
2030,UNK,LEXINGTON,FAYETTE,KY,38.04,-84.46,SEVERAL TREES DOWN ACROSS THE CITY OF LEXINGTON. (LMK)
2035,UNK,6 SW LIBERTY,AMITE,MS,31.1,-90.87,SMALL PINE TREE SNAPPED/SPLIT...SHED DESTROYED...AND SHINGLES OFF ROOF OF RESIDENCE ON MS HIGHWAY 569 SOUTH. (LIX)
2035,UNK,7 ENE TIONESTA,FOREST,PA,41.54,-79.33,NUMEROUS TREES DOWN ALONG GERMAN HILL ROAD IN THE CRYSTAL SPRINGS AREA...TIME ESTIMATED BY SOURCE AND RADAR (PBZ)
2044,UNK,WHATELY,FRANKLIN,MA,42.44,-72.63,TREE AND WIRES DOWN ON NORTH STREET (BOX)
2055,UNK,CRESTON,WIRT,WV,38.95,-81.27,SPOTTER REPORTED A TREE DOWN ON RT 5 NEAR CRESTON... TIME ESTIMATED FROM RADAR (RLX)
2100,UNK,DEERFIELD,FRANKLIN,MA,42.54,-72.61,TREE DOWN ON RIVER ROAD (BOX)
2105,UNK,3 SSE ELMA,ERIE,NY,42.81,-78.61,TREE DOWN AT 1221 JAMISON ROAD (BUF)
2110,UNK,1 NE PEA RIDGE,CABELL,WV,38.42,-82.31,TREE DOWN ON POWER LINES NEAR INTERSECTION OF ROSALIND AND ARACOMA ROAD... TIME ESTIMATED FROM RADAR. (RLX)
2110,UNK,ANNAMORIAH,CALHOUN,WV,38.93,-81.22,TREE DOWN AT A RESIDENCE IN ANNAMORIAH (RLX)
2110,UNK,3 W KANE,MCKEAN,PA,41.66,-78.87,TREES DOWN (CTP)
2110,UNK,SPENCERPORT,MONROE,NY,43.19,-77.81,TREE DOWN (BUF)
2120,UNK,REYNOLDSVILLE,BATH,KY,38.19,-83.82,A FEW TREES DOWN ALONG HWY 36 BETWEEN OWINGSVILLE AND SHARPSBURG. (JKL)
2129,64,RENO,WASHOE,NV,39.54,-119.82,RENO AIRPORT KRNO ASOS PEAK GUST WITH SOUTHERLY DIRECTION OF 170 (REV)
2130,UNK,TREZEVANT,CARROLL,TN,36.01,-88.62,VIEWER SENT IN PHOTO OF A LIMB THAT FELL THROUGH A WINDSHIELD OF A TRUCK. (MEG)
2130,UNK,2 SW INDORE,CLAY,WV,38.33,-81.17,LOTS OF SMALL TREE LIMBS ACROSS THE ROAD. (RLX)
2130,UNK,2 NNW FLEMINGSBURG,FLEMING,KY,38.45,-83.75,TREES DOWN AND UPROOTED ALONG HIGHWAY 11. A SMALL BUILDING WAS DESTROYED. (JKL)
2130,UNK,1 S LAFAYETTE,MCKEAN,PA,41.78,-78.68,TREES AND WIRES DOWN BLOCKING PINE RUN ROAD. (CTP)
2131,UNK,13 S CLARKSVILLE,MONTGOMERY,TN,36.37,-87.35,TREES DOWN ON RYES CHAPEL ROAD IN SOUTHERN MONTGOMERY COUNTY (OHX)
2138,UNK,5 NE BUFFALO,PUTNAM,WV,38.66,-81.92,A FEW BIG TREES DOWN IN THE MANILA RIDGE AREA. TIME ESTIMATED FROM RADAR. (RLX)
2140,UNK,RENO,WASHOE,NV,39.54,-119.82,5000 PEOPLE REPORTED POWER OUTAGES IN WASHOE COUNTY WITH MOST IN SOUTH RENO. (REV)
2154,UNK,FRIENDSHIP,ALLEGANY,NY,42.21,-78.14,TWO TREES DOWN (BUF)
2208,UNK,CONCORD,LEWIS,KY,38.69,-83.49,A FEW TREES DOWN ACROSS KENTUCKY ROUTE 8. TIME ESTIMATED FROM RADAR. (ILN)
2210,UNK,SHINGLEHOUSE,POTTER,PA,41.97,-78.19,TREES DOWN ON ELEVEN MILE ROAD. (CTP)
2213,UNK,1 S GREENBRIER,ROBERTSON,TN,36.41,-86.8,TREE DOWN ON HYGEIA ROAD SOUTH OF GREENBRIER (OHX)
2215,UNK,S PARIS,HENRY,TN,36.3,-88.31,SHERIFF DEPT REPORTED A TREE DOWN ON ROUTON TRUCK STOP ROAD JUST SOUTH OF PARIS. (MEG)
2220,UNK,4 NE VANCEBURG,SCIOTO,OH,38.63,-83.26,LARGE TREE DOWN ON US RTE 52 IS COMPLETELY BLOCKING THE ROAD. (ILN)
2224,UNK,WELLSVILLE,ALLEGANY,NY,42.12,-77.95,TREE AND WIRES DOWN (BUF)
2230,UNK,MOUNDSVILLE,MARSHALL,WV,39.92,-80.74,TREES DOWN ON 12TH ST (PBZ)
2240,UNK,ROSEMOUNT,SCIOTO,OH,38.79,-82.97,A LARGE TREE WAS REPORTED DOWN ON ROSEMOUNT HILL ROAD. TIME ESTIMATED BY RADAR. (ILN)
2301,UNK,3 SSE STOCKDALE,SCIOTO,OH,38.92,-82.83,TREES AND POWER LINES DOWN AT WHITE GRAVEL AND DEWEY ROADS NORTH OF MINFORD. TIME ESTIMATED FROM RADAR. (ILN)
2305,65,10 N DICKINSON,DUNN,ND,47.02,-102.79,(BIS)
2310,UNK,6 WNW NEWMAN,WARREN,MS,32.26,-90.79,MULTIPLE TREES DOWN AND POWER OUTAGES NEAR HWY 27 SOUTHEAST OF VICKSBURG. (JAN)
2312,UNK,TAYLORSTOWN,WASHINGTON,PA,40.17,-80.38,MULTIPLE TREES DOWN. STRONGEST WINDS LASTED 1-2 MINS. (PBZ)
2314,UNK,2 NNE EDWARDS,HINDS,MS,32.36,-90.59,A COUPLE TREES DOWN NEAR INTERSETION OF HWY 22 AND ANDERSON RD. (JAN)
2315,UNK,1 NE EDGEWOOD,SANTA FE,NM,35.07,-106.18,*** 1 INJ *** BARN COMPLETELY DESTROYED BY STRONG WINDS ALONG QUAIL TRAIL. PARAMEDICS ON SCENE. (ABQ)
