Time,F-Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2220,66,1 NE BELGRADE,GALLATIN,MT,45.79,-111.16,(TFX)
2230,UNK,3 ESE WILLOW RANCH,MODOC,CA,41.89,-120.31,TREE LIMBS TO 3" DIAMETER BROKEN. REPORTED BY SPOTTER MO32 (MFR)
2237,58,13 ESE EMPIRE,PERSHING,NV,40.5,-119.12,MEASURED AT BLUEWING MOUNTAIN RAWS (REV)
2345,UNK,9 N ROGUE RIVER,JACKSON,OR,42.56,-123.17,.5" HAIL,2" DIAMETER BRANCHES BROKEN,WIDESPREAD BRANCH DEBRIS. REPORTED BY SPOTTER JA98 (MFR)
0059,58,8 E MADELINE,LASSEN,CA,41.05,-120.32,AT BLUE DOOR RAWS. EL. 5615FT. OCCURRED DURING PREVIOUS HOUR. (REV)
0129,65,22 SW FORT SMITH,CARBON,MT,45.1,-108.22,(BYZ)
0153,UNK,3 ESE WILLOW RANCH,MODOC,CA,41.89,-120.31,TREE TOPPLED AT LONE PINE SCHOOL ON SHORE OF GOOSE LAKE AT STATE LINE. REPORTED BY SPOTTER MO32 (MFR)
0345,UNK,WEISER,WASHINGTON,ID,44.25,-116.97,LARGE TREE LIMBS REPORTED DOWN AND POWER OUTAGES AT WEISER. (BOI)
0401,60,HERMISTON,UMATILLA,OR,45.83,-119.28,(PDT)
0405,UNK,1 NW HERMISTON,UMATILLA,OR,45.84,-119.3,ROCKY HEIGHTS ELEMENTARY SCHOOL HAD ROOFING MATERIAL,METAL FLASHING AND INSULATION PEELED BACK ON THE ROOF ON THE SOUTH SIDE OF THE GYMNASIUM BY THUNDERSTORM WINDS. HE (PDT)
0442,62,PASCO,FRANKLIN,WA,46.25,-119.13,(PDT)
0500,59,10 N PASCO,FRANKLIN,WA,46.4,-119.13,(PDT)
0617,UNK,TILLER,DOUGLAS,OR,42.93,-122.95,DIME SIZE HAIL WITH A THUNDERSTORM BETWEEN 300 AND 330 PM MONDAY 4/23. ANOTHER WINDY STORM CAME THROUGH AROUND 530 PM AND OAK TREE WAS BLOWN DOWN ONTO A VEHICLE. THIS O (MFR)
Time,Size,Location,County,State,Lat,Lon,Comments
0130,100,FOSSIL,WHEELER,OR,45,-120.21,HAIL DAMAGE TO RECREATIONAL VEHICLE IN FOSSIL. (PDT)
0200,100,CLARNO,WASCO,OR,44.91,-120.47,PUBLIC REPORTED HAIL UP TO 1 INCH IN DIAMETER AND WINDS OF 40 TO 50 MPH. (PDT)
