Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
2153,70,8 SW KIMBALL,KIMBALL,NE,41.15,-103.77,(CYS)
2200,UNK,7 SW KIMBALL,KIMBALL,NE,41.16,-103.75,POWER LINES DOWN (CYS)
2203,UNK,GRAMERCY,ST. JAMES,LA,30.06,-90.7,WINDOWS BLOWN OUT OF A DOLLAR GENERAL STORE. MULTIPLE TREES UPROOTED IN GRAMERCY. (LIX)
2325,60,1 WSW HOLABIRD,HYDE,SD,44.52,-99.62,A FEW SMALL BRANCHES DOWN - NO MAJOR DAMAGE. (ABR)
0009,65,ILIFF,LOGAN,CO,40.76,-103.07,BRANCHES OF 2 TO 4 INCHES SNAPPED. (BOU)
0015,UNK,STERLING,LOGAN,CO,40.65,-103.21,TREE DAMAGE ALONG WITH POWER LINES DOWN IN AND AROUND STERLING. (BOU)
0405,UNK,CLAYTON,RABUN,GA,34.88,-83.4,TREES AND POWER LINES DOWN IN AND IMMEDIATELY AROUND CLAYTON. ONE TREE FELL ON A VEHICLE. TWO STREETS MENTIONED WITH TREES AND POWER LINES DOWN WERE MAIN STREET AND SAV (GSP)
0443,UNK,DUCK KEY,MIDDLE KEYS IN MO,FL,24.78,-80.92,THE DUCK KEY CWOP STATION MEASURED A 40 KNOT OR 46 MPH WIND GUST FROM A THUNDERSTORM PASSING THROUGH. (KEY)
0505,70,11 SE TRYON,MCPHERSON,NE,41.45,-100.79,ESTIMATED 60 T0 70 MPH WIND GUSTS. WIND GUSTS LASTED UNTIL 1230 AM CDT BEFORE SUBSIDING. LOCATION IS 4 MILES SOUTH AND 1 MILE EAST OF RINGOLD. (LBF)
0505,UNK,11 SE TRYON,MCPHERSON,NE,41.45,-100.79,LOTS OF TREE BRANCHS DOWN...SOME 8 INCHES IN DIAMETER. DAMAGE TO WIND BREAK. LOCATION IS 4 MILES SOUTH AND 1 MILE EAST OF RINGOLD. (LBF)
Time,Size,Location,County,State,Lat,Lon,Comments
2315,100,3 N HOLABIRD,HYDE,SD,44.57,-99.61,QUARTER SIZED HAIL AND WINDS UP TO 60 MPH. SMALL BRANCHES DOWN. (ABR)
2334,125,4 SW PADRONI,LOGAN,CO,40.73,-103.22,STERLING RESERVOIR (BOU)
0049,175,10 N OTIS,WASHINGTON,CO,40.29,-102.96,(BOU)
0107,100,12 NE OTIS,WASHINGTON,CO,40.27,-102.8,(BOU)
0220,175,WRAY,YUMA,CO,40.08,-102.23,MOSTLY DIME TO QUARTER SIZE. SOME GOLF BALL. (GLD)
