Time,F_Scale,Location,County,State,Lat,Lon,Comments
1045,UNK,2 WNW PEWEE VALLEY,OLDHAM,KY,38.32,-85.52,AN EF-1 TORNADO TRACKED 8.3 MILES ACROSS OLDHAM COUNTY WITH A MAXIMUM PATH WIDTH OF 300 YARDS. THE TORNADO MOSTLY DID DAMAGE TO THE UPPER HALVES OF SEVERAL TREES ALONG (LMK)
Time,Speed,Location,County,State,Lat,Lon,Comments
1017,UNK,3 ENE WEST POINT,BULLITT,KY,38.01,-85.9,DELAYED REPORT...SEVERAL TREES DOWNED AND TENTS DISAPPEARED AT KNOB CREEK GUN RANGE. TIME ESTIMATED BASED ON RADAR. (LMK)
1033,59,4 NW OKOLONA,JEFFERSON,KY,38.18,-85.74,59 MPH WIND GUST AT KSDF ASOS AT 633 AM EDT. (LMK)
1048,UNK,2 ENE CRESTWOOD,OLDHAM,KY,38.35,-85.45,ROOF DAMAGE AND TREES DOWN IN CRESTWOOD... KY. (LMK)
1051,60,2 SSE BUCKNER,OLDHAM,KY,38.36,-85.42,NWS EMPLOYEE ESTIMATED 60 MPH WIND GUSTS. (LMK)
1104,UNK,CAMPBELLSBURG,HENRY,KY,38.53,-85.21,SMALL BARN DAMAGED NEAR CAMPBELLSBURG... KY. (LMK)
1113,UNK,5 SSW BRIGHT,DEARBORN,IN,39.16,-84.9,TREE DOWN. TIME ESTIMATED FROM RADAR DATA. (ILN)
1127,UNK,NNE WARSAW,GALLATIN,KY,38.79,-84.89,SIGNIFICANT DAMAGE TO HOMES... POWER LINES... NUMEROUS TREES DOWN... POSSIBLE TORNADO. TIME ESTIMATED FROM RADAR DATA. (ILN)
1135,UNK,2 E WARSAW,SWITZERLAND,IN,38.79,-84.85,LOSS OF SOME SHINGLES AND PARTIAL UPLIFT OF METAL ROOF COVERING. (ILN)
1139,UNK,3 SSW BEAVERLICK,BOONE,KY,38.85,-84.72,TREE DOWN. TIME ESTIMATED FROM RADAR. (ILN)
1150,UNK,1 ESE ERLANGER,KENTON,KY,39,-84.57,MULTIPLE TREES SNAPPED... SIDING... SOFIT DAMAGE... ROOF DAMAGE... CHIMNEY CAPS BLOWN OFF... HVAC COMPRESSOR BLOWN ON SIDE... WINDOW BLOWN IN. TIME ESTIMATED FROM RADAR (ILN)
1155,UNK,5 SSE COVINGTON,CAMPBELL,KY,39.01,-84.47,TREES UPROOTED ALONG THE AA HIGHWAY. TIME ESTIMATED FROM RADAR. (ILN)
1156,UNK,3 SW SPRINGBORO,WARREN,OH,39.53,-84.27,ONE TREE WAS UPROOTED AND TWO OTHERS SNAPPED. SHINGLES FROM A NEIGHBORS HOME WERE BLOWN OFF. (ILN)
Time,Size,Location,County,State,Lat,Lon,Comments
1352,100,BELVIEW,REDWOOD,MN,44.61,-95.33,(MPX)
1405,100,RENVILLE,RENVILLE,MN,44.79,-95.21,(MPX)
1430,100,1 ENE MONONA,DANE,WI,43.06,-89.31,(MKX)
1523,100,2 W SACRED HEART,RENVILLE,MN,44.78,-95.39,NUMEROUS REPORTS OF HAIL ACROSS WESTERN RENVILLE COUNTY. (MPX)
