Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1830,UNK,SABBATH DAY POINT,WARREN,NY,43.67,-73.52,MULTIPLE TREES DOWN (ALY)
1832,UNK,HULETTS LANDING,WASHINGTON,NY,43.64,-73.51,LARGE NUMBER OF TREES DOWN AT POST MASTERS HOUSE. (ALY)
1850,UNK,DRESDEN CENTER,WASHINGTON,NY,43.63,-73.45,TREES AND WIRES DOWN. (ALY)
1900,UNK,2 SW SHELBURNE FALLS,CHITTENDEN,VT,44.35,-73.24,LARGE WILLOW TREE DOWN (BTV)
1906,UNK,2 S FAIR HAVEN,RUTLAND,VT,43.57,-73.27,TREE DOWN ON SWAMP ROAD (BTV)
1936,UNK,MIDDLETOWN SPRINGS,RUTLAND,VT,43.49,-73.11,TREE DOWN ON ROUTE 133 (BTV)
2000,UNK,POULTNEY,RUTLAND,VT,43.52,-73.24,8 INCH DIAMETER TREE LIMB DOWN (BTV)
2005,UNK,1 SSE OXFORD,OXFORD,ME,44.11,-70.48,SEVERAL TREES DOWN ON RABBIT VALLEY ROAD AND ON KING STREET. (GYX)
2017,UNK,1 NNW POLAND,ANDROSCOGGIN,ME,44.08,-70.4,TREE ON WIRES ON BROWN ROAD (GYX)
2040,UNK,2 N ITHACA,TOMPKINS,NY,42.47,-76.5,SEVERAL TREES DOWN ON ROUTE 89 (BGM)
2120,UNK,1 SSE SHAKERS,ALBANY,NY,42.72,-73.8,TREES AND WIRES DOWN - POWER OUTAGES (ALY)
2137,UNK,ATHENS,SOMERSET,ME,44.92,-69.67,TREE DOWN AND TRANSFORMER IN THE ROAD IN ATHENS (GYX)
2155,UNK,2 W PARKS,DUNDY,NE,40.04,-101.77,THREE INCH TREE BRANCHES SNAPPED. DIME SIZED HAIL. (GLD)
2157,UNK,1 WNW ALBANY,ALBANY,NY,42.66,-73.81,TREES DOWN ON LENOX AND EUCLID AVENUE. TIME ESTIMATED BY RADAR (ALY)
2235,UNK,3 NNE URBANA,DALLAS,MO,37.88,-93.15,REPORT OF ONE LARGE TREE DOWN ACROSS A ROAD...AND SEVERAL BRANCHES BROKEN. REPORT VIA TWITTER. (SGF)
0025,UNK,CENTER BARNSTEAD,BELKNAP,NH,43.33,-71.25,TREES AND WIRES DOWN. TIME ESTIMATED (GYX)
0220,UNK,HAVRE,HILL,MT,48.54,-109.68,WIND BLEW OVER A TREE...WHICH FELL ON A VEHICLE. A CAMPER WAS BLOWN OVER. TIME OF EVENT IS ESTIMATED. (TFX)
Time,Size,Location,County,State,Lat,Lon,Comments
1853,100,COHOCTON,STEUBEN,NY,42.5,-77.5,(BGM)
1918,125,PRATTSBURG,STEUBEN,NY,42.52,-77.28,(BGM)
1929,100,SWARTWOOD,CHEMUNG,NY,42.23,-76.62,(BGM)
1942,100,1 N CAYUTA,SCHUYLER,NY,42.3,-76.7,(BGM)
1949,100,LAKEMONT,YATES,NY,42.52,-76.92,(BGM)
1955,100,HECTOR,SCHUYLER,NY,42.5,-76.87,(BGM)
2002,175,NEWFIELD,TOMPKINS,NY,42.37,-76.58,(BGM)
2118,100,1 SE BOGHT CORNERS,ALBANY,NY,42.78,-73.73,(ALY)
2134,100,MONROE,BRADFORD,PA,41.71,-76.48,(BGM)
2200,100,1 W ALBANY,ALBANY,NY,42.66,-73.8,(ALY)
2215,100,8 NW BASSETT,ROCK,NE,42.66,-99.65,(LBF)
2307,100,3 NNW BLACK LAKE,SULLIVAN,NY,41.69,-74.88,(BGM)
2355,100,3 S NEMO,LAWRENCE,SD,44.15,-103.5,(UNR)
0300,100,3 NW MIDLAND,KLAMATH,OR,42.16,-121.87,HAIL BETWEEN 1/2" AND 1" COVERED THE GROUND TO 1" DEEP. HAIL DURATION 10 MINUTES. OBSERVER LOCATION 4 MILES SW OF HWYS 99 OR 140 OR 66 INTERSECTION. (MFR)
