Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
0141,UNK,MONEY,LEFLORE,MS,33.65,-90.21,TREE DOWN ACROSS A BRIDGE IN MONEY (JAN)
0312,UNK,1 SE DENMARK,LAFAYETTE,MS,34.31,-89.34,TREES AND POWERLINES DOWN. (MEG)
Time,Size,Location,County,State,Lat,Lon,Comments
0030,175,3 ESE GOODWILL,WEST CARROLL,LA,32.75,-91.51,HAIL AS LARGE AS GOLFBALLS REPORTED BETWEEN PIONEER AND GOODWILL. HAIL DOWNED TREE BRANCHES IN THE AREA. (JAN)
0141,100,MONEY,LEFLORE,MS,33.65,-90.21,(JAN)
0205,100,5 NW GRENADA,GRENADA,MS,33.83,-89.87,(JAN)
0715,175,SALEM,SALINE,AR,34.63,-92.57,(LZK)
0727,175,2 NNE SUNSHINE,GARLAND,AR,34.49,-93.22,(LZK)
0742,175,HOT SPRINGS,GARLAND,AR,34.49,-93.05,(LZK)
