Time,F_Scale,Location,County,State,Lat,Lon,Comments
1850,UNK,2 SSE WESTPORT,OLDHAM,KY,38.46,-85.46,EF-1 TORNADO BRIEFLY TOUCHED DOWN IN NORTHERN OLDHAM COUNTY. DAMAGE INCLUDED A BARN... SEVERAL OUTBUILDINGS... AND SEVERAL SNAPPED LARGE HARDWOOD TREE LIMBS AND TWO WHO (LMK)
1942,UNK,1 E NEW COLUMBUS,OWEN,KY,38.46,-84.62,AN EF0 TORNADO DAMAGED TREES AND HOMES IN EASTERN OWEN COUNTY. WIND SPEEDS WERE ESTIMATED AT 80 MPH. (ILN)
1945,UNK,6 NW SADIEVILLE,SCOTT,KY,38.46,-84.6,MOSTLY TREE DAMAGE DONE FROM OWEN COUTNY LINE TO 4 N SADIEVILLE (LMK)
1948,UNK,1 N STAMPING GROUND,SCOTT,KY,38.28,-84.69,THE TORNADO BEGAN AS A EF-0 WITH 80 MPH WINDS AS IT SNAPPED AND UPROOTED MULTIPLE TREES AND CAUSED MINOR SIDING DAMAGE. IT THEN TRAVELED EASTWARD AND STRENGTHENED TO 10 (LMK)
2009,UNK,3 SW CYNTHIANA,HARRISON,KY,38.36,-84.33,AN EF-1 TORNADO WITH MAXIMUM WINDS OF 110 MPH TOUCHED DOWN ABOUT 3 MILES SW OF CYNTHIANA AND LIFTED ABOUT 2 MILES SOUTH OF THE CITY. PATH LENGTH WAS ALMOST 2 MILES WITH (LMK)
2012,UNK,PARIS,BOURBON,KY,38.2,-84.26,*** 1 INJ *** AN EF-1 TORNADO WITH MAXIMUM WINDS OF 100 MPH TOUCHED DOWN ONE HALF MILE SOUTH OF PARIS AND LIFTED 1.25 MILES NORTHEAST OF PARIS. SEVERAL HOMES SUSTAINED (LMK)
2035,UNK,1 WNW SHARPSBURG,BATH,KY,38.21,-83.94,AN EF-1 TORNADO WITH PEAK WINDS OF 90 MPH TOUCHED DOWN ABOUT 0.6 MILES NW OF SHARPSBURG AND LIFTED ABOUT 0.7 MILES NORTH OF THE CITY. PATH LENGTH WAS ABOUT 0.6 MILES WI (JKL)
2053,UNK,1 NE OLYMPIA SPRINGS,BATH,KY,38.07,-83.66,AN EF-1 TORNADO WITH PEAK WINDS ESTIMATED AT 90 MPH TOUCHED DOWN 0.9 MILES NE OF OLYMPIA SPRINGS AND DISSIPATED 1.0 MILES NNE OF OLYMPIA SPRINGS. THE TORNADO HAD A PATH (JKL)
2235,UNK,2 SE CLOVERDALE,PUTNAM,IN,39.5,-86.77,DAMAGE SURVEY REVEALED BRIEF EF0 TORNADO CAUSING DAMAGE TO A COUPLE TREES. THE TORNADO WAS SIGHTED BY EMERGENCY MANAGER OBSERVING SWIRLING CORN STALKS IN THE AIR. (IND)
0244,UNK,3 WSW GULNARE,PIKE,KY,37.61,-82.59,AN EF-1 TORNADO WITH PEAK WINDS ESTIMATED AT 90 MPH TOUCHED DOWN ABOUT 2.6 MILES SOUTHWEST OF GULNARE AND DISSIPATED APPROXIMATELY 2.6 MILES SOUTHWEST OF GULNARE. THE T (JKL)
0245,UNK,2 SE JOSEPHINE,RALEIGH,WV,37.6,-81.2,EF2 TORNADO NEAR ODD. ESTIMATED MAXIMUM WIND SPEED 125 MPH. MAXIMUM PATH WIDTH 150 YARDS . PATH LENGTH 3.22 MILES (RLX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1306,UNK,1 N FLORA,CLAY,IL,38.69,-88.48,6 POWERPOLES... POWERLINES... AND TREES DOWN NORTH OF FLORA. FROM FLORA TO THE WEST POWER IS OUT. (ILX)
1440,60,1 SW FRANCISCO,GIBSON,IN,38.32,-87.46,WIND GUST ESTIMATED 60 MPH. SMALL HAIL COVERING THE GROUND TO THE POINT WHERE INDIVIDUALS ARE USING SNOW SHOVELS TO REMOVE IT FROM THE SIDEWALKS. (PAH)
1840,UNK,CHARLESTOWN,CLARK,IN,38.45,-85.67,HAM RELAYED REPORTS OF AN 18 INCH IN DIAMETER TREE DOWN IN A YARD AS WELL AS OTHER TREES DOWN IN THE AREA. MULTIPLE POWER OUTAGES WITH ESTIMATED 60MPH WINDS AND PEA SIZ (LMK)
1854,UNK,2 NE LA GRANGE,OLDHAM,KY,38.42,-85.35,MULTIPLE TREES DOWN (LMK)
1940,UNK,SWITZER,FRANKLIN,KY,38.25,-84.75,SEVERAL TREES DOWN NEAR SWITZER AND BALD KNOB. POWERLINES DOWN NEAR SWITZER TOO. (LMK)
1940,UNK,STAMPING GROUND,SCOTT,KY,38.27,-84.69,REPORT OF BARNS DOWN TREES DOWN AND HOMES DAMAGED ON STONETOWN ROAD (LMK)
1940,UNK,NEW COLUMBUS,OWEN,KY,38.46,-84.64,SVRL LG TREES DOWN SE PART OF COUNTY (ILN)
1948,UNK,CORINTH,GRANT,KY,38.5,-84.56,ONE TREE DOWN (ILN)
1956,70,MAYSVILLE,MASON,KY,38.64,-83.75,PEA SIZE HAIL ALSO REPORTED. (ILN)
1956,UNK,MAYSVILLE,MASON,KY,38.64,-83.75,DOWN POWER LINES AND ROOF DAMAGE ON MAPLE LEAF ROAD. (ILN)
2009,UNK,CYNTHIANA,HARRISON,KY,38.39,-84.3,BARNS AND SMALL BUILDINGS BLOWN DOWN IN THE WORNALL LANE AREA AS WELL AS SEVERAL TREES DOWN (LMK)
2012,UNK,PARIS,BOURBON,KY,38.21,-84.26,NUMEROUS POWER LINES AND POWER POLES DOWN ACROSS THE CITY WITH POWER OUT CITYWIDE (LMK)
2015,UNK,1 N MORELAND,LINCOLN,KY,37.51,-84.82,DOWNED TREES BLOCKING MAYME LANE (LMK)
2030,UNK,SHARPSBURG,BATH,KY,38.2,-83.93,TREES DOWN WITH A ROAD CLOSED NEAR SHARPSUBRG. ALSO BARN ROOFS WERE REPORTED TO HAVE BEEN BLOWN OFF. (JKL)
2048,UNK,FRIENDSHIP,SCIOTO,OH,38.7,-83.09,TREES DOWN (ILN)
2054,UNK,3 NE OLYMPIA SPRINGS,BATH,KY,38.09,-83.63,MULTIPLE TREES WERE BLOWN DOWN ONTO MUDLICK ROAD ABOUT HALFWAY BETWEEN OLYMPIA SPRINGS AND SALT LICK. (JKL)
2100,UNK,4 WNW LOAD,GREENUP,KY,38.57,-83.03,SEVERAL LARGE LIMBS DOWN DUE TO STRONG GUSTY WINDS. (RLX)
2105,UNK,HUNTINGTON,HUNTINGTON,IN,40.88,-85.5,TWO EIGHT INCH DIAMETER TREE LIMBS DOWN AND 4 METAL ROOF SHEETS AND INSULATION BLOWN OFF A FACTORY BUILDING AT FLAXMILL AND US-24 BYPASS. (IWX)
2110,UNK,FRANKLIN FURNACE,SCIOTO,OH,38.61,-82.85,TREES DOWN (ILN)
2138,UNK,3 WNW WATERLOO,LAWRENCE,OH,38.72,-82.53,ROOF COMPLETELY REMOVED FROM MOBILE HOME. (RLX)
2142,UNK,2 SSE GAGE,GALLIA,OH,38.77,-82.38,MOBILE HOME ROOF WAS PARTIALLY LIFTED OFF IN PATRIOT OH. TIME ESTIMATED FROM RADAR (RLX)
2143,UNK,2 W COALTON,GREENUP,KY,38.38,-82.82,TREES DOWN IN THE INDUSTRIAL PARK. (RLX)
2145,UNK,3 S BEVERLY,BELL,KY,36.89,-83.53,LARGE TREE DOWN NEAR HIGHWAY 2011 ON OLD HOUSE BRANCH ROAD. (JKL)
2145,UNK,HAZARD,PERRY,KY,37.25,-83.2,A LARGE TREE LIMB WAS BLOWN DOWN ONTO A VEHICLE IN DOWNTOWN HAZARD. THE TIME OF THE EVENT IS ESTIMATED FROM RADAR. (JKL)
2215,60,3 SSE CULLODEN,LINCOLN,WV,38.37,-82.05,STRONG GUSTY WINDS TO 60 MPH AND ONE INCH HAIL. (RLX)
