Time,F_Scale,Location,County,State,Lat,Lon,Comments
2045,UNK,27 NE HAMER,FREMONT,ID,44.2,-111.82,CONCERNED CITIZEN LOCATED 1 MILE SOUTH OF HAMER OBSERVED A TORNADO -- AND FUNNEL CLOUDS -- DISTANT TO THE NORTHWEST. (PIH)
2047,UNK,5 ESE DUBOIS,CLARK,ID,44.15,-112.14,DEBRIS BEING LIFTED. TORNADO ROPE-LIKE IN APPEARANCE AND 5 ESE OF DUBOIS. (PIH)
Time,Speed,Location,County,State,Lat,Lon,Comments
2030,UNK,KINGSLAND,CAMDEN,GA,30.79,-81.66,911 CALL CENTER REPORTED POWERLINES DOWN IN THE KINGSLAND VICINITY. (JAX)
2115,UNK,DUKE,JACKSON,OK,34.67,-99.58,CARPORT AND FENCE DAMAGE (OUN)
2220,UNK,6 E ALPINE,CLARK,AR,34.22,-93.28,A TREE WAS BLOWN DOWN NEAR HIGHWAY 8 EAST OF ALPINE. (LZK)
0110,73,3 ENE COLLINSTON,CACHE,UT,41.78,-112.02,SR 30 SENSOR UT30 (SLC)
0115,73,18 ESE LAKESIDE,BOX ELDER,UT,41.07,-112.59,HAT ISLAND SENSOR HATUT (SLC)
0120,60,6 NNE BRIGHAM CITY,CACHE,UT,41.58,-111.97,SHERWOOD HILLS SENSOR SWH (SLC)
0130,58,5 SSW BRIGHAM CITY,BOX ELDER,UT,41.44,-112.06,WILLARD POE UTWLD SENSOR (SLC)
0145,60,11 NW HOOPER,WEBER,UT,41.3,-112.27,GREAT SALT LAKE MINERALS SENSOR GSLM (SLC)
0236,74,4 N MILDRED,PRAIRIE,MT,46.73,-104.97,THIS IS A CORRECTION TO THE 9 PM REPORT FROM YESTERDAY EVENING. (GGW)
0300,74,10 SE FALLON,PRAIRIE,MT,46.73,-104.97,(GGW)
0315,70,5 WNW WIBAUX,WIBAUX,MT,47.03,-104.29,POWER FLICKERING ON AND OFF. (GGW)
0315,69,6 WSW GLENDIVE,DAWSON,MT,47.09,-104.83,SUSTAINED WINDS OF 45 TO 50. (GGW)
0335,67,GLENDIVE,DAWSON,MT,47.11,-104.71,(GGW)
0349,83,2 W BLOOMFIELD,DAWSON,MT,47.42,-104.96,(GGW)
0627,60,NOONAN,DIVIDE,ND,48.89,-103.01,WIND ESTIMATED TO BE AT LEAST 60 MPH. (BIS)
Time,Size,Location,County,State,Lat,Lon,Comments
1852,125,8 N DANIEL,SUBLETTE,WY,42.99,-110.07,(RIW)
2124,100,CASTLE DALE,EMERY,UT,39.22,-111.02,(SLC)
2155,175,2 N MACKS INN,FREMONT,ID,44.52,-111.32,(PIH)
2214,175,2 N MACKS INN,FREMONT,ID,44.52,-111.32,(PIH)
2245,175,5 ESE BLANDING,SAN JUAN,UT,37.6,-109.4,(GJT)
2248,200,EAST CARBON,CARBON,UT,39.54,-110.41,PUBLIC REPORT TO LOCAL BROADCAST MEDIA (SLC)
2250,100,7 N VERNAL,UINTAH,UT,40.55,-109.53,HAIL ACCUMULATION TWO INCHES DEEP ON HIGHWAY 191. ALSO MINOR FLOODING OCCURRED ACROSS HIGHWAY 191. (GJT)
2319,175,DUCHESNE,DUCHESNE,UT,40.18,-110.39,(SLC)
0030,100,8 NNE FORT DUCHESNE,UINTAH,UT,40.39,-109.8,(GJT)
0035,100,2 NW YELLOW JACKET,MONTEZUMA,CO,37.55,-108.75,DAMAGE TO GARDEN AND ORCHARD. ALSO ESTIMATED 50 PLUS MPH WINDS WHICH SNAPPED OFF 4 INCH DIAMETER TREE LIMBS. (GJT)
0055,175,2 WNW VERNAL,UINTAH,UT,40.46,-109.57,(GJT)
0352,100,2 SSE RIVERTON,FREMONT,WY,43.01,-108.4,(RIW)
