Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1610,UNK,1 NNW CHEVY CHASE,MONTGOMERY,MD,39,-77.08,TREE DOWN ON MD 185 AT I-495 (LWX)
0020,UNK,PITTSBURGH,ALLEGHENY,PA,40.44,-79.98,TREE AND WIRES DOWN ON TOP OF AN UNOCCUPIED CAR (PBZ)
0054,62,3 NNW MARION CENTER,INDIANA,PA,40.81,-79.07,(PBZ)
0056,UNK,PITTSBURGH,ALLEGHENY,PA,40.44,-79.98,TREE AND WIRES DOWN (PBZ)
0110,UNK,MURRYSVILLE,WESTMORELAND,PA,40.44,-79.66,TREES DOWN AROUND MURRSYVILLE... SEWICKLEY TOWNSHIP... MANOR... DERRY TOWNSHIP... GREENSBURG... SALEM TOWNSHIP... HEMP TOWNSHIP (PBZ)
0130,UNK,WAYNESBURG,GREENE,PA,39.9,-80.19,TREES DOWN BLOCKING RT 21 (PBZ)
0140,UNK,BERLIN,SOMERSET,PA,39.92,-78.95,TREES REPORTED DOWN. (CTP)
0145,UNK,BLUE KNOB,BLAIR,PA,40.35,-78.55,TREES AND WIRES REPORTED DOWN NEAR BLUE KNOB. (CTP)
0200,UNK,1 S MOORESVILLE,HUNTINGDON,PA,40.62,-77.96,WINDS CAUSED A BARN COLLAPSE THAT KILLED FOUR CALVES IN WEST TOWNSHIP. (CTP)
0206,UNK,BRUCETON MILLS,PRESTON,WV,39.66,-79.64,MULTIPLE TREES AND WIRES DOWN (PBZ)
0212,UNK,FRIENDSVILLE,GARRETT,MD,39.66,-79.41,MULTIPLE TREES AND WIRES DOWN ON 2000 BLOCK OF WHITE ROCK RD (PBZ)
0215,UNK,HUNTINGDON,HUNTINGDON,PA,40.5,-78.01,TREES REPORTED DOWN COUNTYWIDE. (CTP)
0218,59,3 NNE ACCIDENT,GARRETT,MD,39.67,-79.3,MEASURED AT THE NORTHERN GARRETT HIGH SCHOOL (PBZ)
0224,UNK,KINGWOOD,PRESTON,WV,39.47,-79.68,MULTIPLE TREES AND WIRES DOWN (PBZ)
0235,UNK,1 NW HANCOCK,WASHINGTON,MD,39.71,-78.19,TREE DOWN BLOCKING ONE LANE OF EB I-70 (LWX)
0255,UNK,MERCERSBURG,FRANKLIN,PA,39.83,-77.9,TREES REPORTED DOWN ACROSS SOUTHWESTERN FRANKLIN COUNTY. (CTP)
0256,60,1 NE MAUGANSVILLE,WASHINGTON,MD,39.71,-77.73,(LWX)
0256,UNK,WAYNESBORO,FRANKLIN,PA,39.75,-77.58,A SHED WAS KNOCKED OVER BY STRAIGHT-LINE WINDS. (CTP)
0302,68,2 SW FLINT,FREDERICK,MD,39.65,-77.47,(LWX)
0308,UNK,CABIN JOHN,MONTGOMERY,MD,38.97,-77.17,TREE AND WIRES DOWN ON MACARTHUR BOULEVARD NEAR 81ST STREET. (LWX)
0308,UNK,KEEDYSVILLE,WASHINGTON,MD,39.49,-77.7,TREE DOWN MD 845 AND ANTIETAM DR (LWX)
0315,UNK,GORE,FREDERICK,VA,39.26,-78.34,TREE DOWN 280 SAND MINE RD (LWX)
0323,58,2 SE WINCHESTER,FREDERICK,VA,39.15,-78.15,(LWX)
0325,UNK,WOODSBORO,FREDERICK,MD,39.53,-77.31,TREES DOWN (LWX)
0330,UNK,2 NW STEPHENS CITY,FREDERICK,VA,39.12,-78.25,TREES DOWN 4500 BLK OF MIDDLE RD (LWX)
0330,UNK,3 NE UNIONTOWN,CARROLL,MD,39.62,-77.09,TREE DOWN ON A HOUSE ON TYRONE RD (LWX)
0331,UNK,2 WNW MOUNT AIRY,FREDERICK,MD,39.39,-77.19,TREES DOWN (LWX)
0333,UNK,2 ENE WINCHESTER,CITY OF WINCHESTE,VA,39.18,-78.14,TREE DOWN 2300 BLK RT 7 (LWX)
0333,58,2 ENE LOVETTSVILLE,LOUDOUN,VA,39.29,-77.6,(LWX)
0335,60,WESTMINSTER,CARROLL,MD,39.58,-77.01,60MPH GUST MEASURED AT EOC. NUMEROUS TREES AND POWER LINES REPORTED DOWN ACROSS THE COUNTY. (LWX)
0350,UNK,1 SE GERMANTOWN,MONTGOMERY,MD,39.17,-77.25,TREE ON HOUSE. OCCUPANTS TRAPPED. (LWX)
0353,UNK,ASHBURN,LOUDOUN,VA,39.04,-77.48,SEVERAL REPORTS OF TREES DOWN IN THE AREA (LWX)
0355,61,GAITHERSBURG,MONTGOMERY,MD,39.14,-77.22,(LWX)
0355,UNK,1 SE HIGHLAND,HOWARD,MD,39.17,-76.94,10 REPORTS OF TREES DOWN AROUND THE COUNTY. SEVERAL CAME FROM BROWNS BRIDGE RD AREA. (LWX)
0355,UNK,COCKEYSVILLE,BALTIMORE,MD,39.48,-76.63,SEVERAL REPORTS OF TREES DOWN IN THE COCKEYSVILLE AREA (LWX)
0400,UNK,GREAT FALLS,FAIRFAX,VA,39.01,-77.29,NUMEROUS TREES DOWN ACROSS GREAT FALLS (LWX)
0402,UNK,CLOVERLY,MONTGOMERY,MD,39.1,-76.98,TREE ON POWER LINES WITH POLE DOWN ON CAPE MAY ROAD. (LWX)
0405,58,1 NNE DULLES INTERNATIO,LOUDOUN,VA,38.96,-77.45,(LWX)
0405,UNK,2 NNE CONGRESSIONAL MAN,MONTGOMERY,MD,39.02,-77.16,TREE DOWN BLOCKING SEVEN LOCKS ROAD. (LWX)
0405,UNK,1 ESE WHITE MARSH,BALTIMORE,MD,39.38,-76.45,TREE DOWN ON MD43 WB AT I-95 (LWX)
0410,UNK,1 NNE FORT MEADE,ANNE ARUNDEL,MD,39.13,-76.74,MULTIPLE TREES DOWN NEAR FORT MEADE (LWX)
0412,UNK,LITTLE FALLS,DISTRICT OF COLUM,DC,38.93,-77.11,TREE DOWN BLOCKING CANAL ROAD NORTHWEST NEAR CHAIN BRIDGE. (LWX)
0414,59,1 W GLEN BURNIE,ANNE ARUNDEL,MD,39.16,-76.62,(LWX)
0420,UNK,1 NE ANNANDALE,FAIRFAX,VA,38.84,-77.2,TREE DOWN BLOCKING PORTION OF ANNANDALE RD NEAR WAYNE RD (LWX)
0420,UNK,FAIRVIEW,DELAWARE,PA,39.87,-75.35,3 LARGE TREES SNAPPED OR UPROOTED (PHI)
0421,66,1 S REAGAN NATIONAL AIR,ARLINGTON,VA,38.85,-77.03,(LWX)
0424,64,1 S US CAPITOL,DISTRICT OF COLUM,DC,38.87,-77.01,(LWX)
0428,72,1 E MORNINGSIDE,PRINCE GEORGES,MD,38.83,-76.87,(LWX)
0430,UNK,2 WSW HILLSMERE SHORES,ANNE ARUNDEL,MD,38.92,-76.53,MULTIPLE TREES DOWN 3500 BLOCK OF LOCH HAVEN DRIVE (LWX)
0437,UNK,3 N DUNKIRK,CALVERT,MD,38.76,-76.66,TREE DOWN NEAR ROUTE 4 AND 260 INTERSECTION (LWX)
0455,UNK,SAINT MICHAELS,TALBOT,MD,38.79,-76.23,TREES DOWN IN ST.MICHAELS... CORDOVA AND ROYAL OAK FROM THUNDERSTORM WIND GUSTS. (PHI)
Time,Size,Location,County,State,Lat,Lon,Comments
