Time,F_Scale,Location,County,State,Lat,Lon,Comments
Time,Speed,Location,County,State,Lat,Lon,Comments
1925,UNK,1 NE JANESVILLE,ROCK,WI,42.69,-89,TREES AND BRANCHES DOWN INCLUDING ONE LARGE UPROOTED TREE. (MKX)
1940,UNK,2 NNE STEPHENSON,MENOMINEE,MI,45.44,-87.6,A FEW TREES BLOWN DOWN AND A COUPLE OF LARGE BRANCHES SNAPPED OFF HEALTHY TREES. (MQT)
2146,UNK,SALEM,KENOSHA,WI,42.55,-88.11,ONE LARGE TREE UPROOTED AND SOME SHINGLES REMOVED FROM THE ROOF OF A HOME. (MKX)
2211,60,PEARL CITY,STEPHENSON,IL,42.27,-89.83,SMALL TREE BRANCHES DOWN IN TOWN WITH SIDEWAYS RAIN AT TIMES...REPORT SENT TO NWS FACEBOOK PAGE. (DVN)
2230,UNK,1 SW FORRESTON,OGLE,IL,42.12,-89.59,FLATTENED CORN ALONG TOWNLINE ROAD. FROM WTVO ROCKFORD. (LOT)
2300,UNK,3 WSW ROCKFORD,WINNEBAGO,IL,42.26,-89.12,TREE DOWN ON POWERLINES (LOT)
2350,60,CARLSBAD,EDDY,NM,32.4,-104.24,TRAINED SPOTTER REPORTED WIND GUSTS OF 50-60 MPH IN CARLSBAD. (MAF)
0126,60,7 N NETAWAKA,BROWN,KS,39.7,-95.72,ESTIMATED WIND GUSTS AT CASINO. (TOP)
0328,UNK,WESTON,PLATTE,MO,39.41,-94.9,TWO TREES ON HOMES AND THREE INTERSECTIONS BLOCKED BY TREES. (EAX)
1045,70,OSAGE CITY,OSAGE,KS,38.63,-95.83,WIND GUST ESTIMATED AT 70 MPH. TOO DARK TO SEE ANY DAMAGE AT THIS TIME. PEA TO DIME SIZE HAIL ALSO REPORTED. (TOP)
1046,UNK,OSAGE CITY,OSAGE,KS,38.63,-95.83,DISPATCH REPORTS TREES AND POWER LINES DOWN IN OSAGE CITY. (TOP)
1156,60,1 W EUREKA,GREENWOOD,KS,37.82,-96.3,(ICT)
Time,Size,Location,County,State,Lat,Lon,Comments
2340,100,STELLA,RICHARDSON,NE,40.23,-95.77,(OAX)
0013,100,8 NW VERMILLION,MARSHALL,KS,39.8,-96.37,(TOP)
0030,100,5 WSW DRAKESVILLE,DAVIS,IA,40.77,-92.57,(DMX)
0042,150,CENTRALIA,NEMAHA,KS,39.73,-96.13,TIME ESTIMATED OFF RADAR. (TOP)
0043,125,7 S SUN CITY,BARBER,KS,37.28,-98.91,(DDC)
0053,175,ELDRIDGE,SCOTT,IA,41.64,-90.57,(DVN)
0110,100,ESE BATAVIA,JEFFERSON,IA,40.99,-92.17,MOSTLY NICKEL SIZE WITH A FEW QUARTER SIZE. (DVN)
0126,100,4 N NETAWAKA,BROWN,KS,39.66,-95.72,(TOP)
0150,100,NNE HORTON,BROWN,KS,39.66,-95.52,SPOTTER SAW A FEW QUARTER SIZE HAILSTONES ON HIS PATIO. THIS IS A DELAYED REPORT. (TOP)
0200,100,COLUMBUS JUNCTION,LOUISA,IA,41.28,-91.36,(DVN)
0229,100,NNE HORTON,BROWN,KS,39.66,-95.52,(TOP)
0230,150,MUSCATINE,MUSCATINE,IA,41.42,-91.07,FROM SOCIAL MEDIA. (DVN)
