Time,F_Scale,Location,County,State,Lat,Lon,Comments
0106,UNK,13 W MOSCOW,STEVENS,KS,37.33,-101.44,BRIEF TOUCHDOWN (DDC)
Time,Speed,Location,County,State,Lat,Lon,Comments
0715,58,GREAT BEND,BARTON,KS,38.36,-98.81,(ICT)
Time,Size,Location,County,State,Lat,Lon,Comments
2253,100,WALSH,BACA,CO,37.39,-102.28,(PUB)
2254,100,10 SW DUMAS,MOORE,TX,35.76,-102.09,HAIL COVERING THE ROAD TEN TO FIFTEEN MILES SOUTHWEST OF DUMAS (AMA)
2310,100,MASTERSON,MOORE,TX,35.64,-101.96,PENNY TO QUARTER SIZE HAIL. WALL CLOUD ON HIGHWAY 354 AT FARM TO MARKET ROAD 2202. (AMA)
2345,250,8 SSE FRITCH,CARSON,TX,35.53,-101.55,(AMA)
0012,100,8 NW RICHFIELD,MORTON,KS,37.35,-101.89,(DDC)
0020,200,7 W PANHANDLE,CARSON,TX,35.35,-101.5,REPORT FROM TWITTER (AMA)
0022,175,5 NW WHITE DEER,CARSON,TX,35.48,-101.24,(AMA)
0048,175,BORGER,HUTCHINSON,TX,35.66,-101.4,(AMA)
0048,275,11 SSW BIG BOW,STANTON,KS,37.42,-101.64,(DDC)
0051,250,WHITE DEER,CARSON,TX,35.43,-101.17,REPORT OF GOLF BALL TO TENNIS BALL SIZE HAIL (AMA)
0102,200,5 S KINGSMILL,GRAY,TX,35.42,-101.06,MEASURED 1.92 INCHES (AMA)
0110,150,10 S LORENZO,CROSBY,TX,33.53,-101.53,LOW CORRELATION COEFFICIENT ON SIZE DISTRIBUTION. PEAS TO PING PONG BALLS (LUB)
0115,175,LEFORS,GRAY,TX,35.44,-100.8,REPORTED ANYWHERE FROM PEA SIZE TO GOLF BALL SIZE AND JUST ENDED AT 845 PM CDT. COULD HAVE BEEN DAMAGE BUT HAVE NOT GONE OUT TO CHECK YET. (AMA)
0131,125,8 SE BIG BOW,GRANT,KS,37.48,-101.45,(DDC)
0145,175,9 N MCLEAN,GRAY,TX,35.36,-100.6,SOME BRANCHES DOWN (AMA)
0145,175,12 SSW CANADIAN,HEMPHILL,TX,35.75,-100.46,BRANCHES DOWN (AMA)
0148,175,CAPROCK,CROSBY,TX,33.48,-101.41,(LUB)
0245,175,5 ENE SHAMROCK,WHEELER,TX,35.24,-100.16,(AMA)
0310,100,8 SW PLYMELL,FINNEY,KS,37.74,-100.98,A LOT OF PEA SIZE HAIL COVERING THE GROUND. (DDC)
0315,200,3 E TEXOLA,BECKHAM,OK,35.22,-99.94,(OUN)
0330,175,ERICK,BECKHAM,OK,35.21,-99.87,RECEIVED REPORT FROM TWITTER. (OUN)
