Time,F_Scale,Location,County,State,Lat,Lon,Comments
1852,UNK,1 NW PIPESTONE,PIPESTONE,MN,44.01,-96.33,TORNADO ON THE GROUND. (FSD)
1859,UNK,2 NE PIPESTONE,PIPESTONE,MN,44.02,-96.29,TORNADO LIFTED OFF THE GROUND. (FSD)
1922,UNK,7 S LAKE PARK,DICKINSON,IA,43.35,-95.32,TORNADO ON THE GROUND. (FSD)
1937,UNK,5 E BRISTOL,DAY,SD,45.35,-97.65,TORNADO REPORTED 6 MILES WEST OF WEBSTER JUST OFF OF HIGHWAY 12. (ABR)
2016,UNK,1 S WAUBAY,DAY,SD,45.32,-97.31,TORNADO REPORTED OVER BITTER LAKE (ABR)
2034,UNK,2 SSW VERNON CENTER,BLUE EARTH,MN,43.94,-94.18,MULTIPLE REPORTS FROM LAW ENFORCEMENT. TORNADO TOUCHED DOWN FOR A SHORT PERIOD OF TIME THEN WENT BACK UP. (MPX)
2102,UNK,1 S WATERVILLE,LE SUEUR,MN,44.2,-93.57,TORNADO MOVING ENE. (MPX)
2114,UNK,4 W CORONA,GRANT,SD,45.33,-96.84,TORNADO ON STORM CHASER VIDEO STREAM. (ABR)
2120,UNK,2 SE WILMOT,ROBERTS,SD,45.39,-96.82,TRAINED SPOTTER REPORTS NO DAMAGE NOTICEABLE. (ABR)
2132,UNK,2 ESE KILKENNY,LE SUEUR,MN,44.3,-93.53,TWISTER SEEN 6 MILES NNE OF WATERVILLE. (MPX)
2210,UNK,5 SE BEARDSLEY,BIG STONE,MN,45.51,-96.64,THIN ROPE TORNADO BRIEFLY TOUCHED DOWN AROUND 510 PM. 3 TO 5 MILES SOUTHEAST OF BEARDSLEY. (ABR)
2216,UNK,4 WNW URBANA,BENTON,IA,42.25,-91.95,BRIEF TOUCHDOWN WITH SHORT PATH THROUGH FIELD CONFIRMED BY EMERGENCY MANAGER. NO DAMAGE FOUND. VIDEO OF TORNADO SHOWS NO DAMAGE OCCURING. THIS IS THE SAME TORNADO REPOR (DVN)
2226,UNK,2 W BARRY,BIG STONE,MN,45.56,-96.6,SHERIFF REPORTED A TORNADO ON THE GROUND 2 MILES WEST OF BARRY. (ABR)
2250,UNK,4 NNE BARRY,TRAVERSE,MN,45.61,-96.53,TORNADO LASTED FOR APPROXIMATELY 30 SECONDS. (ABR)
2345,UNK,3 NE SHELL ROCK,BREMER,IA,42.75,-92.54,BRIEF TOUCHDOWN DUE TO DUST BEING SEEN KICKED UP IN THE FIELD. NO DAMAGE REPORTED. . (DMX)
0015,UNK,3 WSW BRADFORD,STARK,IL,41.16,-89.71,TORNADO BRIEFLY TOUCHED DOWN IN FIELD. NO DAMAGE. (ILX)
Time,Speed,Location,County,State,Lat,Lon,Comments
1300,60,4 ESE LAWTON,COMANCHE,OK,34.58,-98.36,(OUN)
1635,UNK,OZAWKIE,JEFFERSON,KS,39.23,-95.47,SEVERAL REPORTS OF UPROOTED TREES AND LARGE LIMBS 12-18 INCHES IN DIAMETER BLOWN DOWN. ONE HOUSE DAMAGED DUE TO LARGE LIMB. TIME ESTIMATED BY RADAR. (TOP)
1650,UNK,OREGON,OGLE,IL,42.01,-89.34,NUMEROUS TREES AND POWERLINES DOWN THROUGHOUT THE COUNTY... TOO BUSY TO GIVE EXACT LOCATIONS... BUT OREGON HIT HARD. (LOT)
1655,UNK,2 S WINNEBAGO,WINNEBAGO,IL,42.24,-89.24,POWERLINES DOWNED NEAR ALWORTH (LOT)
1815,UNK,3 SSW DALTON,MADISON,GA,34.13,-83.19,NUMEROUS TREES DOWN IN SOUTH PART OF DALTON. ONE ON STRUCTURE ON LIBERTY DR (FFC)
1815,UNK,3 SSW DALTON,WHITFIELD,GA,34.74,-84.99,NUMEROUS TREES DOWN IN SOUTH PART OF DALTON. ONE ON STRUCTURE ON LIBERTY DR (FFC)
1815,UNK,2 N CORYDON,HARRISON,IN,38.24,-86.13,WINDOWS BLOWN OUT OF THE WALMART IN CORYDON. (LMK)
1816,UNK,3 SW GARDI,WAYNE,GA,31.5,-81.84,LARGE TREES DOWN ON GARDI ROAD (JAX)
1842,64,5 NE DILLON,BEAVERHEAD,MT,45.26,-112.55,(TFX)
1845,UNK,2 ESE LUDOWICI,LONG,GA,31.69,-81.71,TRAINED SPOTTER REPORTED LARGE PINE TREE DOWN ON 500 BLOCK OF PRINCE ROAD. (CHS)
1849,UNK,6 ESE CAYCE,RICHLAND,SC,33.93,-80.96,TREES IN ROADWAY CARSWELL DRIVE AND BLUFF ROAD. (CAE)
1900,UNK,BRUNSWICK,GLYNN,GA,31.14,-81.47,GLYNN COUNTY 911/DISPATCH REPORTS MULTIPLE POWERLINES DOWNED BY STRONG WIND GUSTS THROUGHOUT THE COUNTY. (JAX)
1900,UNK,1 ESE BLOOMINGDALE,CHATHAM,GA,32.13,-81.29,WARNING POINT REPORTED TREE DOWN ON HIGHWAY 80 AT CYPRESS STREET. BOTH LANES BLOCKED. (CHS)
1910,UNK,ROGERS HEIGHTS,NEWTON,GA,33.56,-83.92,IN ADDITION TO QUARTER SIZE HAIL... 2 TREES BLOWN DOWN IN BACKYARD ALONG HEATON RD (FFC)
1912,UNK,1 NNW VALONA,MCINTOSH,GA,31.5,-81.35,REPORT OF A LARGE TREE DOWN IN RESIDENTIAL BACKYARD NEAR CEDAR POINT RD AND GA HWY 99. DAMAGE SUSTAINED TO BOAT AND STORAGE SHELTER (CHS)
1924,60,4 WNW TERRIL,DICKINSON,IA,43.33,-95.05,. (FSD)
1926,UNK,9 W PELION,LEXINGTON,SC,33.78,-81.41,TREES IN ROADWAY SHUMPERT HILL RD. (CAE)
1927,70,3 SSE LAKE PARK,DICKINSON,IA,43.4,-95.31,TREE LIMBS BROKEN OFF. (FSD)
1930,63,SPENCER,CLAY,IA,43.15,-95.15,. (FSD)
1935,UNK,2 WNW WINDSOR FOREST,CHATHAM,GA,31.98,-81.17,PUBLIC REPORTED LARGE SECTION OF HEAVY WOODEN FENCE AND TREES DOWN AT THE SAVANNAH MALL. WINDS WERE ESTIMATED AT 60 MPH. (CHS)
1935,UNK,WORTHINGTON,NOBLES,MN,43.63,-95.6,SEVERAL LARGE TREE LIMBS DOWN ON SOUTHEAST SIDE OF TOWN. (FSD)
1936,UNK,ARNOLDS PARK,DICKINSON,IA,43.36,-95.13,SEVERAL TREES DOWN . (FSD)
1940,UNK,2 SW FOREST ACRES,RICHLAND,SC,34.01,-81,TREES DOWN FAIRVIEW ROAD. (CAE)
1940,UNK,HITCHCOCK,WASHINGTON,IN,38.63,-86.16,TREES DOWN. (LMK)
1941,60,BREWSTER,NOBLES,MN,43.7,-95.46,LARGE TREE LIMBS DOWN. (FSD)
1948,UNK,1 N MENTOR,DUBOIS,IN,38.33,-86.72,TREES DOWN. (LMK)
1950,UNK,LAKEFIELD,JACKSON,MN,43.68,-95.17,2-3 INCH IN DIAMETER TREE LIMBS DOWN. (FSD)
2000,UNK,2 S WESTBROOK,COTTONWOOD,MN,44.01,-95.43,TIN ROOF LIFTED UP . (FSD)
2007,UNK,2 NNE TUNNELTON,LAWRENCE,IN,38.79,-86.41,SOME TREES DOWN...STREET FLOODING (IND)
2010,UNK,3 W MOUNTAIN LAKE,COTTONWOOD,MN,43.93,-94.98,SMALL TREE BRANCHES DOWN. (FSD)
2011,73,2 SW ESTHERVILLE,EMMET,IA,43.37,-94.86,GUST 1 MINUTE PRIOR TO 60 MPH AS WELL. (DMX)
2018,70,4 N MOUNTAIN LAKE,COTTONWOOD,MN,43.99,-94.92,SEVERAL LARGE TREES DAMAGED AND OUTBUILDING DESTOYED. (FSD)
2020,UNK,ST. JAMES,WATONWAN,MN,43.98,-94.63,EIGHT TO NINE INCH DIAMETER TREE BRANCHES SEVERED. OCCURRED NEAR 8TH AVE N. AND 3RD ST. NORTH. . (MPX)
2020,59,2 NW WINDHAM,JUDITH BASIN,MT,47.1,-110.16,(TFX)
2025,UNK,DARFUR,WATONWAN,MN,44.05,-94.84,FEW TREES DOWN. (MPX)
2030,UNK,8 SSE EASTOVER,RICHLAND,SC,33.77,-80.64,TREES DOWN HWY 601 AT CONGAREE RIVER. (CAE)
2036,UNK,2 N ROLFE,POCAHONTAS,IA,42.84,-94.53,SEVERAL LARGE LIMBS DOWN AND TREES SPLIT IN HALF. DIAMETER AROUND 24 INCHES. . (DMX)
2042,UNK,9 E TOCCOA,STEPHENS,GA,34.6,-83.18,COUNTY OFFICAL REPOTED A TREE FELL THROUGH A HOUSE ON RIDGEMORE DR. STRUCTURAL DAMAGE OF UNKNOWN MAGNITUDE WAS ALSO REPORTED IN THE SAME GENRAL AREA. (GSP)
2045,58,4 SSW BURT,KOSSUTH,IA,43.14,-94.25,. (DMX)
